縣市代碼,縣市名稱,鄉鎮市區代碼,鄉鎮市區名稱,不含車位_各建物型態合計棟數,不含車位_公寓棟數,不含車位_透天厝棟數,不含車位_店面(店舖)棟數,不含車位_辦公商業大樓棟數,不含車位_住宅大樓棟數,不含車位_華廈棟數,不含車位_套房棟數,不含車位_工廠棟數,不含車位_廠辦棟數,不含車位_農舍棟數,不含車位_倉庫棟數,不含車位_其他建物型態棟數,不含車位_各建物型態合計面積,不含車位_公寓面積,不含車位_透天厝面積,不含車位_店面(店舖)面積,不含車位_辦公商業大樓面積,不含車位_住宅大樓面積,不含車位_華廈面積,不含車位_套房面積,不含車位_工廠面積,不含車位_廠辦面積,不含車位_農舍面積,不含車位_倉庫面積,不含車位_其他建物型態面積,不含車位_各建物型態整體中位數房價,不含車位_公寓中位數房價,不含車位_透天厝中位數房價,不含車位_店面(店舖)中位數房價,不含車位_辦公商業大樓中位數房價,不含車位_住宅大樓中位數房價,不含車位_華廈中位數房價,不含車位_套房中位數房價,不含車位_工廠中位數房價,不含車位_廠辦中位數房價,不含車位_農舍中位數房價,不含車位_倉庫中位數房價,不含車位_其他建物型態中位數房價,含車位_各建物型態合計棟數,含車位_公寓棟數,含車位_透天厝棟數,含車位_店面(店舖)棟數,含車位_辦公商業大樓棟數,含車位_住宅大樓棟數,含車位_華廈棟數,含車位_套房棟數,含車位_工廠棟數,含車位_廠辦棟數,含車位_農舍棟數,含車位_倉庫棟數,含車位_其他建物型態棟數,含車位_各建物型態合計面積,含車位_公寓面積,含車位_透天厝面積,含車位_店面(店舖)面積,含車位_辦公商業大樓面積,含車位_住宅大樓面積,含車位_華廈面積,含車位_套房面積,含車位_工廠面積,含車位_廠辦面積,含車位_農舍面積,含車位_倉庫面積,含車位_其他建物型態面積,含車位_各建物型態整體中位數房價,含車位_公寓中位數房價,含車位_透天厝中位數房價,含車位_店面(店舖)中位數房價,含車位_辦公商業大樓中位數房價,含車位_住宅大樓中位數房價,含車位_華廈中位數房價,含車位_套房中位數房價,含車位_工廠中位數房價,含車位_廠辦中位數房價,含車位_農舍中位數房價,含車位_倉庫中位數房價,含車位_其他建物型態中位數房價,資料時間
10007,彰化縣,10007260,溪州鄉,63,,56,,,,,,,,6,,1,4928.66,,2772.87,,,,,,,,371.46,,1784.34,4300000,,4150000,,,,,,,,5900000,,88000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"105Y"
10008,南投縣,10008010,南投市,484,14,380,16,,28,31,1,4,2,7,,1,25912.53,309.55,19268.06,1089.28,,1195.68,1284.47,9.82,1679.18,593.3,425.09,,58.08,6325000,1875000,7000000,8660000,,2700000,2600000,807000,91381100,61303500,10800000,,18000000,16,,,,,7,8,1,,,,,,597.89,,,,,262.59,325.55,9.75,,,,,,2900000,,,,,2660000,2975000,1130000,,,,,,"105Y"
10008,南投縣,10008020,埔里鎮,392,8,268,7,2,51,25,4,1,,25,,1,17854.71,239.37,12718.53,440.14,172.01,1600.32,1076.72,53.89,21.78,,1509.36,,22.59,4507500,2650000,5550000,8500000,7750000,2870000,3600000,1175000,6300000,,9300000,,7000000,16,,,,,6,10,,,,,,,757.51,,,,,220.05,537.46,,,,,,,3600000,,,,,2940000,4910750,,,,,,,"105Y"
10008,南投縣,10008030,草屯鎮,458,6,310,19,1,23,54,18,2,1,24,,,23625.57,211.49,17709.39,1273.49,31.06,742.16,1845.39,294.87,445.79,146.83,925.1,,,6800000,1890000,8000000,13000000,2000000,2600000,3300000,1046000,48207800,26000000,15000000,,,29,2,5,,1,7,14,,,,,,,1367.51,92.27,349.29,,60.32,283.13,582.49,,,,,,,3800000,5750000,6880000,,2700000,3400000,3925000,,,,,,,"105Y"
10008,南投縣,10008040,竹山鎮,260,9,220,1,,,15,5,,1,3,2,4,12554.81,249.87,11360.71,76.48,,,430.36,53.18,,64.18,66.3,124.01,129.72,3200000,1280000,3780000,22500000,,,1820000,500000,,23310000,3200000,14500000,1135000,4,,1,,,,3,,,,,,,167.18,,57.8,,,,109.37,,,,,,,2060000,,8380000,,,,1670000,,,,,,,"105Y"
10008,南投縣,10008050,集集鎮,38,,34,,,,,,,,4,,,1907.78,,1676.52,,,,,,,,231.26,,,3850000,,3500000,,,,,,,,7290000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"105Y"
10008,南投縣,10008060,名間鄉,122,,94,9,,,3,,,7,9,,,6551.77,,4333.09,622.31,,,87.69,,,922.14,586.55,,,4400000,,4000000,9250000,,,1750000,,,17444000,3500000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"105Y"
10008,南投縣,10008070,鹿谷鄉,25,,14,,,,3,,,,8,,,1436.83,,901.48,,,,107.9,,,,427.45,,,5100000,,5250000,,,,4175000,,,,6750000,,,1,,1,,,,,,,,,,,71.1,,71.1,,,,,,,,,,,4960000,,4960000,,,,,,,,,,,"105Y"
10008,南投縣,10008080,中寮鄉,22,5,14,,,,,,,,3,,,801.94,120,573.39,,,,,,,,108.55,,,2400000,880000,2850000,,,,,,,,4100000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"105Y"
10008,南投縣,10008090,魚池鄉,33,,17,,,,,,,1,5,,10,1866.29,,430.29,,,,,,,67.81,874.68,,493.51,6666667,,525000,,,,,,,1800000,10000000,,6666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"105Y"
10008,南投縣,10008100,國姓鄉,43,,33,4,,,,,,,6,,,1890.22,,1341.4,165.86,,,,,,,382.97,,,3000000,,2500000,4350000,,,,,,,3950000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"105Y"
10008,南投縣,10008110,水里鄉,41,,37,3,,,,,,,1,,,1526.39,,1388.22,134.54,,,,,,,3.63,,,1650000,,1600000,6800000,,,,,,,3320000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"105Y"
10008,南投縣,10008120,信義鄉,3,,2,,,,,,,,1,,,141.39,,117.39,,,,,,,,24.01,,,3000000,,3600000,,,,,,,,1500000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"105Y"
10008,南投縣,10008130,仁愛鄉,7,,2,,,,,,,,3,,2,543.45,,72.38,,,,,,,,344.12,,126.95,500000,,1025000,,,,,,,,3700000,,500000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"105Y"
10009,雲林縣,10009010,斗六市,833,12,564,11,11,39,107,67,11,1,6,1,3,48699.36,384.87,31887.54,779.33,143.57,1229.8,3417.71,776.97,8573.62,728.84,618.82,21.99,136.3,4840000,2325000,6380000,15000000,600000,2880000,2900000,1000000,28333333,50000000,9325000,5217000,2000000,79,22,7,,,16,34,,,,,,,3747.17,937.66,739.75,,,637.54,1432.22,,,,,,,3000000,2230000,6100000,,,2960000,3600000,,,,,,,"105Y"
10009,雲林縣,10009020,斗南鎮,187,3,123,,,20,23,12,2,,,3,1,9096.77,114.85,6659.81,,,717.91,754.36,165.17,473.5,,,193.5,17.68,3450000,2138000,5700000,,,1730650,2000000,840000,46630223,,,3000000,2600000,14,,2,,,3,8,1,,,,,,629.81,,123.05,,,144.12,341.47,21.18,,,,,,2759400,,5575000,,,2260000,2759400,1500000,,,,,,"105Y"
10009,雲林縣,10009030,虎尾鎮,642,7,528,1,8,29,45,11,9,1,1,,2,36319.35,233.38,30897.74,69.03,1758.19,697.62,1371.02,114.16,725.2,54.13,39.22,,359.66,6395000,2025000,6800000,8000000,32857143,1680000,2500000,1050000,10500000,3500000,10000000,,7675000,21,1,1,,1,10,7,1,,,,,,842.19,23.57,52.9,,76.54,372.57,301.15,15.45,,,,,,3570000,2050000,4700000,,6700000,3705000,3250000,1400000,,,,,,"105Y"
10009,雲林縣,10009040,西螺鎮,232,,216,6,2,,6,,,,1,,1,16877.31,,12602.19,372.18,111.07,,3768.55,,,,8.81,,14.52,6750000,,6750000,11650000,7395000,,2900000,,,,500000,,1000000,1,,,,,,1,,,,,,,24.62,,,,,,24.62,,,,,,,1250000,,,,,,1250000,,,,,,,"105Y"
10009,雲林縣,10009050,土庫鎮,105,,103,1,,,,,,,1,,,5783.69,,5732.09,25.28,,,,,,,26.32,,,5600000,,5600000,3000000,,,,,,,3350000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"105Y"
10009,雲林縣,10009060,北港鎮,183,2,113,2,,9,48,1,2,1,4,,1,8306.6,34.29,5658,226.71,,394.09,721.57,9.87,481.91,332.69,196.99,,250.47,3900000,842500,6250000,10050000,,1900000,370968,430000,34300000,23902340,6800000,,16500000,9,,,,,1,8,,,,,,,360.02,,,,,39.04,320.98,,,,,,,3000000,,,,,2350000,3025000,,,,,,,"105Y"
10009,雲林縣,10009070,古坑鄉,62,1,54,,,,,,,,6,,1,3922.24,47.21,2608.7,,,,,,,,529.74,,736.59,3700000,2940000,3525000,,,,,,,,7090000,,17500000,1,,,,,,1,,,,,,,55.34,,,,,,55.34,,,,,,,5200000,,,,,,5200000,,,,,,,"105Y"
10009,雲林縣,10009080,大埤鄉,44,,44,,,,,,,,,,,2119.92,,2119.92,,,,,,,,,,,2750000,,2750000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"105Y"
10009,雲林縣,10009090,莿桐鄉,99,,87,,,,5,,3,,2,1,1,5705.31,,4567.52,,,,171.04,,655.57,,148.92,140.58,21.69,3600000,,3780000,,,,1788096,,2000000,,7500000,3600000,5300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"105Y"
10009,雲林縣,10009100,林內鄉,55,,42,1,,,,,,,2,,10,2498.69,,1918.87,10.83,,,,,,,171.34,,397.66,2600000,,2365000,2350000,,,,,,,6700000,,3261111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"105Y"
10009,雲林縣,10009110,二崙鄉,67,,65,,,,,,,,2,,,3307.48,,3068.87,,,,,,,,238.61,,,4980000,,4980000,,,,,,,,2750000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"105Y"
10009,雲林縣,10009120,崙背鄉,50,,38,,,,,,,2,,,10,8484.36,,2162.6,,,,,,,56.89,,,6264.86,2885000,,3500000,,,,,,,2500000,,,1030000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"105Y"
10009,雲林縣,10009130,麥寮鄉,97,,80,1,,,9,5,1,,,1,,5558.53,,4849.64,59.21,,,170.65,60.75,65.53,,,352.74,,6200000,,6440000,10000000,,,1400000,750000,17993940,,,12000000,,5,,,,,,5,,,,,,,187.82,,,,,,187.82,,,,,,,2500000,,,,,,2500000,,,,,,,"105Y"
10009,雲林縣,10009140,東勢鄉,19,,16,1,,,,,,,,1,1,1128.27,,677.09,36.5,,,,,,,,22.94,391.74,2500000,,2600000,2500000,,,,,,,,250000,1400000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"105Y"
10009,雲林縣,10009150,褒忠鄉,10,,10,,,,,,,,,,,454.91,,454.91,,,,,,,,,,,3325000,,3325000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"105Y"
10009,雲林縣,10009160,臺西鄉,5,,4,,,,,,,,1,,,350.23,,240.67,,,,,,,,109.56,,,2600000,,1900000,,,,,,,,4000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"105Y"
10009,雲林縣,10009170,元長鄉,41,,39,,,,,,,,1,,1,2619.57,,1991.75,,,,,,,,22.82,,605,3700000,,3500000,,,,,,,,3700000,,5020600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"105Y"
10009,雲林縣,10009180,四湖鄉,29,,27,,,,,,,,2,,,1870,,1639.4,,,,,,,,230.6,,,3300000,,3000000,,,,,,,,10690000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"105Y"
10009,雲林縣,10009190,口湖鄉,11,,8,,,,,,,,1,,2,2404.16,,640.07,,,,,,,,671.89,,1092.19,2500000,,2500000,,,,,,,,30000000,,4650000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"105Y"
10009,雲林縣,10009200,水林鄉,12,,6,,,,,,,,1,2,3,3758.38,,354.48,,,,,,,,633.74,177.57,2592.58,4735000,,3229768,,,,,,,,16000000,134750,14720000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"105Y"
10010,嘉義縣,10010010,太保市,284,6,215,5,,3,24,24,6,,,,1,13330.75,173.61,10029.92,314.05,,64.96,611.76,203.99,1905.34,,,,27.12,4380000,1600000,4900000,11520000,,2200000,1500000,465000,26633333,,,,2000000,76,1,71,,,,4,,,,,,,4018,30.97,3871.58,,,,115.45,,,,,,,2740000,1600000,2870000,,,,1375000,,,,,,,"105Y"
10010,嘉義縣,10010020,朴子市,241,3,137,4,,7,20,65,1,,,,4,11716.84,101.36,7283.95,205.74,,273.4,667.41,555.21,85.89,,,,2543.87,3450000,2670000,6850000,9510000,,2600000,2890000,580000,5000000,,,,20333333,2,,,,,1,1,,,,,,,83.39,,,,,40.1,43.29,,,,,,,2825000,,,,,3100000,2550000,,,,,,,"105Y"
10010,嘉義縣,10010030,布袋鎮,65,,60,2,,,,,,,,,3,2946.69,,2597.86,99.4,,,,,,,,,249.42,2300000,,2300000,2300000,,,,,,,,,8756667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"105Y"
10010,嘉義縣,10010040,大林鎮,161,28,122,5,,,3,,,,,1,2,11518.29,1296.43,6220.95,305.2,,,81.41,,,,,94.74,3519.56,3800000,1825000,4456000,4200000,,,2750000,,,,,2800000,25900000,1,,1,,,,,,,,,,,67.37,,67.37,,,,,,,,,,,9514700,,9514700,,,,,,,,,,,"105Y"
10010,嘉義縣,10010050,民雄鄉,568,23,461,8,,5,21,39,,8,,,3,29046.72,681.07,25060.86,488.42,,197.18,769.54,435.06,,747.21,,,667.38,4050000,1800000,5000000,8290000,,2880000,2200000,1585000,,12597143,,,4500000,16,4,1,,,6,5,,,,,,,635.06,125.54,53.42,,,268.93,187.16,,,,,,,2350000,2300000,6500000,,,2450000,2200000,,,,,,,"105Y"
10010,嘉義縣,10010060,溪口鄉,32,1,14,,,,,,,,1,,16,1275.86,25.68,572.11,,,,,,,,173.73,,504.33,600000,1600000,2430000,,,,,,,,6350000,,600000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"105Y"
10010,嘉義縣,10010070,新港鄉,41,3,37,1,,,,,,,,,,1730.54,75.84,1590.93,63.76,,,,,,,,,,3730000,1200000,3800000,19861004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"105Y"
10010,嘉義縣,10010080,六腳鄉,29,,24,,,,,,,,2,,3,1285.61,,1045.14,,,,,,,,102.62,,137.84,2800000,,2750000,,,,,,,,6050000,,2500000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"105Y"
10010,嘉義縣,10010090,東石鄉,19,,18,,,,,,,,1,,,907.42,,896.38,,,,,,,,11.04,,,2000000,,1900000,,,,,,,,3980000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"105Y"
10010,嘉義縣,10010100,義竹鄉,29,,20,,,,,,8,,1,,,2694.65,,990.03,,,,,,1683.82,,20.8,,,5100000,,3500000,,,,,,10812500,,4000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"105Y"
10010,嘉義縣,10010110,鹿草鄉,14,,14,,,,,,,,,,,674.05,,674.05,,,,,,,,,,,6118500,,6118500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"105Y"
10010,嘉義縣,10010120,水上鄉,287,6,267,2,,,5,,,7,,,,13829,156.37,10521.64,55.53,,,203.81,,,2891.65,,,,3000000,730000,3000000,2690000,,,1600000,,,34285714,,,,5,,1,,,,4,,,,,,,196.2,,58.76,,,,137.44,,,,,,,1550000,,8100000,,,,1525000,,,,,,,"105Y"
10010,嘉義縣,10010130,中埔鄉,111,2,104,2,,,1,,1,,,,1,4416.25,83.62,4145.14,84.59,,,39.56,,49.65,,,,13.69,3200000,2350000,3275000,8900000,,,2000000,,2458620,,,,1024970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"105Y"
10010,嘉義縣,10010140,竹崎鄉,57,1,51,,,,,,,1,1,,3,2596.84,62.72,2262.89,,,,,,,49.95,148.25,,73.04,3200000,7250000,3200000,,,,,,,5050000,36395424,,1500000,1,,1,,,,,,,,,,,55.91,,55.91,,,,,,,,,,,7900000,,7900000,,,,,,,,,,,"105Y"
10010,嘉義縣,10010150,梅山鄉,29,,28,1,,,,,,,,,,1419.82,,1322.52,97.3,,,,,,,,,,3450000,,3450000,7880000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"105Y"
10010,嘉義縣,10010160,番路鄉,27,,15,,,8,,2,,,2,,,1221.86,,833.44,,,184.52,,32.46,,,171.43,,,2600000,,3500000,,,1190000,,1018000,,,9080000,,,2,,1,,,1,,,,,,,,153.59,,44.7,,,108.88,,,,,,,,4990000,,2000000,,,7980000,,,,,,,,"105Y"
10010,嘉義縣,10010170,大埔鄉,2,,1,,,,,,,,1,,,48.51,,33.83,,,,,,,,14.67,,,1629450,,2600000,,,,,,,,658900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"105Y"
10010,嘉義縣,10010180,阿里山鄉,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"105Y"
10013,屏東縣,10013010,屏東市,1633,178,975,25,8,228,166,40,2,4,1,,6,72139.89,5437.19,48806.5,1409.18,86.02,8755.89,5579.26,425.09,235.5,1149.65,52.39,,203.21,3680000,1785000,5700000,5000000,1000000,2800000,2700000,710000,19750000,30990000,13600000,,3000000,192,3,7,,,117,65,,,,,,,9481.43,220.2,490.29,,,6163.98,2606.96,,,,,,,3580000,8150000,8000000,,,3580000,3450000,,,,,,,"105Y"
10013,屏東縣,10013020,潮州鎮,441,2,354,11,,23,45,1,,1,,,4,24406.79,68.75,19189.01,721.67,,864.62,1576.22,14.43,,133.3,,,1838.79,4700000,1540000,5500000,9300000,,2400000,2200000,950000,,90000000,,,9575000,14,,1,,,1,12,,,,,,,613.78,,56.44,,,35.84,521.5,,,,,,,2625000,,3000000,,,2200000,2625000,,,,,,,"105Y"
10013,屏東縣,10013030,東港鎮,267,14,209,7,,15,18,1,,1,2,,,15295.92,556.21,12787.75,485.54,,589.5,647.93,15.7,,75.17,138.13,,,6390000,1985000,8360000,11000000,,2700000,2500000,1150000,,2000623,11332500,,,20,,4,,,7,5,,,4,,,,1201.01,,337.92,,,311.38,239.21,,,312.49,,,,4981449,,16090000,,,3100000,3500000,,,17790000,,,,"105Y"
10013,屏東縣,10013040,恆春鎮,185,1,98,2,,7,4,54,12,,6,,1,8288.26,41.14,5206.67,115.57,,234.57,104.85,595.84,1645.45,,314,,30.18,4111860,3900000,6900000,11500000,,2900000,2800000,885000,12000000,,4000000,,2000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"105Y"
10013,屏東縣,10013050,萬丹鄉,197,1,174,4,,,,,10,1,5,,2,21166.61,58.94,9333.86,159.24,,,,,8730.24,1619.7,1209.83,,54.81,5300000,6210000,4650000,4201950,,,,,18373750,79750000,15000000,,2850000,1,,1,,,,,,,,,,,58.04,,58.04,,,,,,,,,,,4900000,,4900000,,,,,,,,,,,"105Y"
10013,屏東縣,10013060,長治鄉,125,,95,2,,7,11,2,,1,5,,2,7076.48,,5113.88,89.66,,196.3,434.56,13.12,,440.29,229.92,,558.74,5100000,,6500000,4210000,,2630000,2350000,775000,,11000000,7300000,,26390975,7,,1,,,1,5,,,,,,,312.02,,56.74,,,24.35,230.92,,,,,,,3100000,,9000000,,,2150000,3100000,,,,,,,"105Y"
10013,屏東縣,10013070,麟洛鄉,36,,28,1,,,,,,1,,,6,2119.05,,1388.31,90.44,,,,,,64.3,,,576,4095000,,4435000,8300000,,,,,,45000000,,,1447400,1,,1,,,,,,,,,,,52.49,,52.49,,,,,,,,,,,8000000,,8000000,,,,,,,,,,,"105Y"
10013,屏東縣,10013080,九如鄉,116,,106,2,,,,,,1,1,2,4,8677.31,,5874.99,46.2,,,,,,60.5,656.86,602.46,1436.31,6800000,,6800000,4650000,,,,,,300000,10000000,4900000,8875000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"105Y"
10013,屏東縣,10013090,里港鄉,87,,74,3,,,,,1,,3,,6,7796.22,,3813.19,194.78,,,,,398.85,,220.1,,3169.3,4150000,,2800000,12245200,,,,,66000000,,13000000,,21750000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"105Y"
10013,屏東縣,10013100,鹽埔鄉,61,1,54,1,,,2,,2,,1,,,3379.22,43.11,2733.7,39.83,,,87.12,,435.52,,39.93,,,2925000,800000,3012500,1000000,,,1100000,,19100000,,9000000,,,2,,,,,,2,,,,,,,89.47,,,,,,89.47,,,,,,,925000,,,,,,925000,,,,,,,"105Y"
10013,屏東縣,10013110,高樹鄉,37,,27,1,,,,,,1,8,,,1699.7,,969.25,74.29,,,,,,138.55,517.6,,,1900000,,1700000,9000000,,,,,,7800000,7750000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"105Y"
10013,屏東縣,10013120,萬巒鄉,42,,39,,,,,,,,2,,1,4289.64,,1742.31,,,,,,,,86.98,,2460.35,2500000,,2500000,,,,,,,,3900000,,65000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"105Y"
10013,屏東縣,10013130,內埔鄉,336,15,182,4,,5,26,36,1,1,10,,56,14864.38,582.35,8742.83,238.87,,200.45,536.78,252.98,2400.92,170.44,496.04,,1242.73,2780000,620000,3600000,10650000,,1750000,1255000,445000,160126560,20000000,5940000,,2780000,4,,,,,,4,,,,,,,124.81,,,,,,124.81,,,,,,,1750000,,,,,,1750000,,,,,,,"105Y"
10013,屏東縣,10013140,竹田鄉,28,,22,,,,,,1,,5,,,1566.86,,1160.7,,,,,,136.98,,269.19,,,2600000,,2100000,,,,,,11706760,,5689600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"105Y"
10013,屏東縣,10013150,新埤鄉,29,,28,,,,,,,,,,1,1333.28,,943.97,,,,,,,,,,389.31,1570000,,1585000,,,,,,,,,,1500000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"105Y"
10013,屏東縣,10013160,枋寮鄉,97,2,80,3,,,5,2,,4,1,,,4371.52,64.7,3713.57,161.4,,,121.66,25.79,,256.35,28.06,,,2500000,1140000,2500000,4100000,,,1200000,1100000,,14375000,6500000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"105Y"
10013,屏東縣,10013170,新園鄉,86,,84,,,,,,2,,,,,3798.08,,3684.06,,,,,,114.02,,,,,3500000,,3500000,,,,,,4700000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"105Y"
10013,屏東縣,10013180,崁頂鄉,32,,31,,,,,,1,,,,,1415.81,,1387.98,,,,,,27.83,,,,,3100000,,3000000,,,,,,33097160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"105Y"
10013,屏東縣,10013190,林邊鄉,28,,21,4,,,3,,,,,,,999.39,,758.47,128.73,,,112.19,,,,,,,2200000,,2250000,5000000,,,1300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"105Y"
10013,屏東縣,10013200,南州鄉,24,,22,2,,,,,,,,,,1142.99,,1057.77,85.22,,,,,,,,,,3090000,,2890000,4100000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"105Y"
10013,屏東縣,10013210,佳冬鄉,46,,46,,,,,,,,,,,2599.65,,2599.65,,,,,,,,,,,5680000,,5680000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"105Y"
10013,屏東縣,10013220,琉球鄉,12,,9,3,,,,,,,,,,651.49,,468.96,182.53,,,,,,,,,,6425000,,5000000,6850000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"105Y"
10013,屏東縣,10013230,車城鄉,34,,17,3,,,,13,,,,1,,1120.8,,618.88,258.45,,,,206.68,,,,36.78,,2050000,,3000000,23600000,,,,650000,,,,10000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"105Y"
10013,屏東縣,10013240,滿州鄉,3,,3,,,,,,,,,,,62.35,,62.35,,,,,,,,,,,3600000,,3600000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"105Y"
10013,屏東縣,10013250,枋山鄉,3,,1,,,,,,,,,,2,253.02,,25.8,,,,,,,,,,227.22,23500000,,1500000,,,,,,,,,,25405000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"105Y"
10013,屏東縣,10013260,三地門鄉,8,,8,,,,,,,,,,,326.62,,326.62,,,,,,,,,,,1046500,,1046500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"105Y"
10013,屏東縣,10013270,霧臺鄉,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"105Y"
10013,屏東縣,10013280,瑪家鄉,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"105Y"
10013,屏東縣,10013290,泰武鄉,4,,2,,,,,,,,2,,,218.96,,82.67,,,,,,,,136.29,,,4450000,,900000,,,,,,,,7400000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"105Y"
10013,屏東縣,10013300,來義鄉,1,,1,,,,,,,,,,,45.72,,45.72,,,,,,,,,,,500000,,500000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"105Y"
10013,屏東縣,10013310,春日鄉,3,,3,,,,,,,,,,,77.31,,77.31,,,,,,,,,,,1000000,,1000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"105Y"
10013,屏東縣,10013320,獅子鄉,6,,6,,,,,,,,,,,227.84,,227.84,,,,,,,,,,,815000,,815000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"105Y"
10013,屏東縣,10013330,牡丹鄉,4,,1,,,,,,,,1,,2,139.62,,49.94,,,,,,,,41.71,,47.96,485000,,770000,,,,,,,,800000,,125000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"105Y"
