縣市代碼,縣市名稱,鄉鎮市區代碼,鄉鎮市區名稱,不含車位_各建物型態合計棟數,不含車位_公寓棟數,不含車位_透天厝棟數,不含車位_店面(店舖)棟數,不含車位_辦公商業大樓棟數,不含車位_住宅大樓棟數,不含車位_華廈棟數,不含車位_套房棟數,不含車位_工廠棟數,不含車位_廠辦棟數,不含車位_農舍棟數,不含車位_倉庫棟數,不含車位_其他建物型態棟數,不含車位_各建物型態合計面積,不含車位_公寓面積,不含車位_透天厝面積,不含車位_店面(店舖)面積,不含車位_辦公商業大樓面積,不含車位_住宅大樓面積,不含車位_華廈面積,不含車位_套房面積,不含車位_工廠面積,不含車位_廠辦面積,不含車位_農舍面積,不含車位_倉庫面積,不含車位_其他建物型態面積,不含車位_各建物型態整體中位數房價,不含車位_公寓中位數房價,不含車位_透天厝中位數房價,不含車位_店面(店舖)中位數房價,不含車位_辦公商業大樓中位數房價,不含車位_住宅大樓中位數房價,不含車位_華廈中位數房價,不含車位_套房中位數房價,不含車位_工廠中位數房價,不含車位_廠辦中位數房價,不含車位_農舍中位數房價,不含車位_倉庫中位數房價,不含車位_其他建物型態中位數房價,含車位_各建物型態合計棟數,含車位_公寓棟數,含車位_透天厝棟數,含車位_店面(店舖)棟數,含車位_辦公商業大樓棟數,含車位_住宅大樓棟數,含車位_華廈棟數,含車位_套房棟數,含車位_工廠棟數,含車位_廠辦棟數,含車位_農舍棟數,含車位_倉庫棟數,含車位_其他建物型態棟數,含車位_各建物型態合計面積,含車位_公寓面積,含車位_透天厝面積,含車位_店面(店舖)面積,含車位_辦公商業大樓面積,含車位_住宅大樓面積,含車位_華廈面積,含車位_套房面積,含車位_工廠面積,含車位_廠辦面積,含車位_農舍面積,含車位_倉庫面積,含車位_其他建物型態面積,含車位_各建物型態整體中位數房價,含車位_公寓中位數房價,含車位_透天厝中位數房價,含車位_店面(店舖)中位數房價,含車位_辦公商業大樓中位數房價,含車位_住宅大樓中位數房價,含車位_華廈中位數房價,含車位_套房中位數房價,含車位_工廠中位數房價,含車位_廠辦中位數房價,含車位_農舍中位數房價,含車位_倉庫中位數房價,含車位_其他建物型態中位數房價,資料時間
66000,臺中市,66000020,東區,497,62,227,9,,105,77,15,,,,,2,20879.48,1886.53,12431.1,289.87,,3759.98,2345.35,146.47,,,,,20.18,6900000,4075000,14000000,8900000,,6580000,4380000,1580000,,,,,3490000,249,5,9,,,182,53,,,,,,,11052.26,197.67,630.07,,,8243.7,1980.82,,,,,,,8280000,5930000,16900000,,,8475000,6680000,,,,,,,"109Y"
66000,臺中市,66000030,南區,1116,147,216,13,4,599,96,37,3,1,,,,40121.87,4107.2,12009.23,390.11,274.45,19757.94,2699.81,469.31,282.77,131.05,,,,5815000,4000000,14731000,6800000,8890000,5680000,5000000,1550000,58239400,85351800,,,,864,3,8,13,4,738,98,,,,,,,39093.03,179.68,498.7,1374.2,513.1,32166.16,4361.19,,,,,,,8065000,12000000,17700000,16680000,17780000,8090000,7190000,,,,,,,"109Y"
66000,臺中市,66000040,西區,1376,256,262,18,15,462,229,133,,,,,1,46793.76,6932.41,13931.57,960.91,1379.27,15228.16,6474.3,1483.88,,,,,403.26,5350000,4900000,15640000,9800000,5556667,4750000,5280000,1750000,,,,,82000000,528,3,6,3,10,352,149,5,,,,,,30375.32,113.3,518.62,144.12,822.08,22153.13,6533.66,90.41,,,,,,10238000,8050000,18000000,15550000,12133333,11975000,8300000,3330000,,,,,,"109Y"
66000,臺中市,66000050,北區,2138,491,356,25,13,717,402,133,,,,,1,68605.58,13240.64,19487.26,1290.76,803.93,22200.56,10038.4,1540.99,,,,,3.04,5280000,4420000,15000000,11300000,4700000,5980000,4480000,1750000,,,,,250000,734,3,15,3,21,515,164,13,,,,,,37901.96,93.78,1267.17,154.09,1972.96,27186.87,6913.53,313.55,,,,,,8700000,6520000,19600000,10800000,12800000,9300000,7125000,3180000,,,,,,"109Y"
66000,臺中市,66000060,西屯區,2555,268,429,25,11,1193,407,197,20,1,3,,1,118126,7156.49,28867.72,1092.36,824.99,52234.03,9316.75,2063.2,15338.02,245.83,267.1,,719.49,6660000,4835000,18500000,10000000,14880000,7900000,3600000,1700000,115785000,82000000,102530649,,1356100000,2124,12,50,6,160,1559,319,18,,,,,,128939.56,612.16,5536.23,275.34,13836.3,93907.76,14406.06,365.71,,,,,,11000000,11190000,24440000,14875000,25095000,11250000,7300000,3790000,,,,,,"109Y"
66000,臺中市,66000070,南屯區,1303,44,355,15,7,692,151,35,2,,1,,1,68429.42,2331.1,25839.71,1028.84,283.2,33643.82,4366.21,451.75,300.42,,29.54,,154.83,13200000,5875000,21500000,18000000,7120000,12790000,5800000,2300000,88340000,,64250000,,242302500,1457,7,61,15,21,1122,219,12,,,,,,84357.26,399.45,7479.92,787.22,2650.5,63758.52,9095.14,186.52,,,,,,11000000,12360000,33500000,12000000,17142857,11560000,7750000,2100000,,,,,,"109Y"
66000,臺中市,66000080,北屯區,2433,305,868,20,4,848,327,56,,3,,,2,110025.51,8788.03,56374.41,924.55,137.55,32299.54,10693.9,650.28,,135.89,,,21.37,8200000,4360000,17000000,8765000,3345000,7865000,5200000,1855000,,22800000,,,5360000,2077,32,99,18,8,1586,329,5,,,,,,108794.58,1311.82,11379.89,950.63,793.57,80221.67,14019.12,117.88,,,,,,9080000,7500000,27000000,10600000,16650000,9300000,6950000,5700000,,,,,,"109Y"
66000,臺中市,66000090,豐原區,830,85,515,8,,102,102,11,2,,2,,3,35794.45,1816.06,26278.95,566.64,,3328.91,2774.59,134.87,549.82,,133.01,,211.6,8000000,2000000,11180000,20840000,,6425000,4415000,1750000,73085000,,30546572,,7782410,240,6,12,1,7,142,71,1,,,,,,11324.9,373.45,1459.94,58.4,737.36,5762.39,2907.9,25.45,,,,,,7190000,5590000,18035000,16000000,9000000,7515000,5800000,3100000,,,,,,"109Y"
66000,臺中市,66000100,東勢區,162,7,133,2,,,16,,,,2,1,1,8250.9,207.67,6985.25,134.8,,,709.22,,,,166.76,23.2,24.01,5000000,2700000,5700000,12925000,,,3450000,,,,9000000,3600000,4000000,8,,5,,,,3,,,,,,,550.82,,397.67,,,,153.16,,,,,,,14200000,,16000000,,,,6000000,,,,,,,"109Y"
66000,臺中市,66000110,大甲區,263,14,172,1,,19,57,,,,,,,13283.7,441.58,10549.91,35.56,,690.99,1565.66,,,,,,,6450000,3330000,8715000,4840000,,3720000,3500000,,,,,,,20,,1,,,4,15,,,,,,,839.69,,93.06,,,149.92,596.71,,,,,,,4700000,,17500000,,,4200000,4600000,,,,,,,"109Y"
66000,臺中市,66000120,清水區,620,8,439,4,,107,58,,3,,1,,,29618.56,187.99,24544.78,101,,3097.73,1361.01,,283.99,,42.06,,,8060000,2600000,8950000,6430000,,4630000,3745000,,3050000,,3980000,,,72,1,1,,,56,14,,,,,,,3418.69,54.39,92.5,,,2743.69,528.1,,,,,,,6000000,6000000,9250000,,,6050000,5265000,,,,,,,"109Y"
66000,臺中市,66000130,沙鹿區,885,25,637,1,,5,179,30,,1,,6,1,45419.25,816,37159.83,33.15,,136.1,5073.55,570.85,,188.71,,1433.57,7.48,9000000,2730000,11380000,6700000,,4120000,4900000,1316667,,72000000,,616493,1500000,83,1,19,,,19,44,,,,,,,3976.36,33.76,1373.07,,,790.18,1779.34,,,,,,,6600000,5680000,12650000,,,5960000,6500000,,,,,,,"109Y"
66000,臺中市,66000140,梧棲區,496,20,433,3,,11,24,3,1,,,,1,27820.31,514.3,25735.65,165.54,,447.68,876.56,32.13,16.73,,,,31.72,9140000,2515500,9600000,13000000,,4150000,4550000,1220000,1200000,,,,4800000,70,12,17,,1,26,13,,,,,,1,3395.07,494.91,1121.62,,37.45,1162.05,534.21,,,,,,44.84,5500000,3750000,12300000,,3000000,5394000,5250000,,,,,,2400000,"109Y"
66000,臺中市,66000150,后里區,199,1,177,3,,2,10,,2,,2,,2,41269.45,21.72,39135.27,239.5,,89.43,259.92,,57.99,,154.46,,1311.17,8900000,4100000,9500000,8170000,,8675000,6600000,,5630000,,64747774,,71337368,16,,1,,,8,7,,,,,,,753.26,,52.41,,,440.43,260.43,,,,,,,8400000,,9500000,,,10340000,7200000,,,,,,,"109Y"
66000,臺中市,66000160,神岡區,225,4,191,,,1,21,1,3,,2,1,1,14906.83,111.2,12734.55,,,30.07,690.76,8.36,1222.84,,48.98,41.34,18.74,10160000,2740000,11500000,,,4600000,4500000,1400000,7700000,,37750000,420000,7890000,29,,2,2,,4,21,,,,,,,1121.9,,114.68,81.29,,121.55,804.38,,,,,,,6265000,,11400000,6500000,,2750000,6265000,,,,,,,"109Y"
66000,臺中市,66000170,潭子區,555,35,303,6,,99,101,2,8,,,,1,35699.92,1525.42,20621.77,229.55,,3774.63,3328.74,18.03,6190.23,,,,11.56,8000000,4800000,12180000,6250000,,5500000,5000000,1710000,113333333,,,,2950000,263,1,13,1,,148,100,,,,,,,10663.8,35.08,836.38,27.5,,5754.35,4010.49,,,,,,,6550000,7000000,13180000,8300000,,6940000,6000000,,,,,,,"109Y"
66000,臺中市,66000180,大雅區,412,45,312,2,,23,27,,,1,2,,,21986.68,1032.69,18791.71,165.96,,845.42,927.62,,,51.32,171.96,,,9885575,2450000,11500000,26900000,,5300000,5000000,,,22000000,43500000,,,169,1,8,,1,94,65,,,,,,,7337.29,45.57,490.59,,46.72,4171.02,2583.38,,,,,,,7300000,6750000,9940000,,10680000,8740000,6050000,,,,,,,"109Y"
66000,臺中市,66000190,新社區,53,2,49,,,,,,1,,1,,,4450.23,82.66,3626.38,,,,,,677.1,,64.08,,,8180000,3350000,8180000,,,,,,88000000,,9350000,,,6,5,,,,,,,,,,,1,251.79,208.88,,,,,,,,,,,42.92,3959450,3900000,,,,,,,,,,,4050000,"109Y"
66000,臺中市,66000200,石岡區,28,,27,,,,,,,,1,,,1212.54,,1134.69,,,,,,,,77.85,,,5650000,,5600000,,,,,,,,17500000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"109Y"
66000,臺中市,66000210,外埔區,118,2,99,,,,12,,1,3,,,1,6262.87,57.33,5084.32,,,,390.54,,220.35,323.85,,,186.48,6500000,4150000,7000000,,,,3375000,,72253600,41999333,,,17500000,3,,1,,,,2,,,,,,,177.67,,91.09,,,,86.58,,,,,,,3500000,,10250000,,,,3250000,,,,,,,"109Y"
66000,臺中市,66000220,大安區,16,,16,,,,,,,,,,,679.1,,679.1,,,,,,,,,,,5150000,,5150000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"109Y"
66000,臺中市,66000230,烏日區,380,17,216,,2,99,41,3,,,1,,1,20120.27,445.85,13126.85,,180.93,4926.53,1329.25,26.59,,,64.68,,19.6,11085000,3436666,13450000,,21150000,10920000,5800000,890000,,,33160000,,18400000,365,1,8,,,318,38,,,,,,,17694.02,39.27,867.88,,,15153.14,1633.72,,,,,,,8100000,7700000,10266667,,,8300000,7260000,,,,,,,"109Y"
66000,臺中市,66000240,大肚區,309,58,206,,,4,35,,5,,,,1,13744.69,1620.54,9913.06,,,128.2,951.46,,600.8,,,,530.63,6350000,2650000,8000000,,,3375000,4300710,,29500000,,,,16840000,26,2,,,,1,23,,,,,,,1148.61,150.58,,,,30.77,967.26,,,,,,,4995000,5420000,,,,3150000,5000000,,,,,,,"109Y"
66000,臺中市,66000250,龍井區,638,87,399,3,,1,114,33,,,1,,,27941.56,1961.58,22317.84,102.12,,30.39,3191.97,301.58,,,36.08,,,7590000,3600000,9350000,6600000,,4500000,3980000,769231,,,4500000,,,83,5,10,,,8,60,,,,,,,3248.93,158.9,783.9,,,381.1,1925.03,,,,,,,4590000,4275000,15650000,,,6150000,4150000,,,,,,,"109Y"
66000,臺中市,66000260,霧峰區,304,12,211,,,15,55,1,,6,3,,1,14671.03,302.97,11781.14,,,357.41,1454.2,3.06,,425.92,101.21,,245.11,6890000,2165000,9000000,,,3400000,4000000,400000,,53080833,11300000,,76500000,40,3,3,,,10,23,1,,,,,,1602.16,116.26,138.91,,,393.47,930.57,22.95,,,,,,5300000,4300000,7120000,,,5300000,5300000,4600000,,,,,,"109Y"
66000,臺中市,66000270,太平區,1568,129,886,20,,329,135,51,8,5,,,5,69908.31,7215.41,44048.74,916.79,,11945.49,3722.71,650.08,643.92,614.39,,,150.79,8450000,3200000,10800000,10030000,,7840000,4160000,517857,32645875,15500000,,,2800999,654,21,42,3,,478,110,,,,,,,30255.61,945.66,2626.18,179.15,,22287.61,4217.02,,,,,,,8225000,5400000,9190000,10600000,,9000000,5370000,,,,,,,"109Y"
66000,臺中市,66000280,大里區,1681,154,755,7,1,572,174,13,3,,1,,1,71312.8,4034.29,41476.51,263.41,108.2,19140.51,5695.5,159.91,352,,68.75,,13.73,7200000,3500000,11500000,6180000,12984000,6350000,4490000,1760000,16500000,,19500000,,8200000,729,7,21,2,2,485,210,,,,,,2,29918.08,321.87,1319.34,151.58,201.57,20055.5,7750.72,,,,,,117.5,6720000,5830000,13600000,12760000,12900000,7340000,5925000,,,,,,7250000,"109Y"
66000,臺中市,66000290,和平區,1,,1,,,,,,,,,,,26.62,,26.62,,,,,,,,,,,13600000,,13600000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"109Y"
67000,臺南市,67000010,新營區,715,65,381,10,1,170,81,3,2,2,,,,35002.49,2147.56,21242.22,828.71,34.89,7886.64,2559.56,36.74,169.2,96.95,,,,6700000,1680000,7400000,15900000,2880000,7200000,2750000,690000,32486256,8850000,,,,62,2,1,,,27,32,,,,,,,3335.17,307.02,214.9,,,1423.96,1389.29,,,,,,,4225000,33250000,29380000,,,4500000,3615000,,,,,,,"109Y"
67000,臺南市,67000020,鹽水區,232,31,179,1,,2,5,4,6,,,,4,11600.49,396.47,10473.65,62.41,,67.31,116.14,47.35,354.15,,,,83.01,6700000,230435,7100000,4960000,,1685000,1750000,530000,8782331,,,,6666667,4,,,,,,4,,,,,,,145.88,,,,,,145.88,,,,,,,2340000,,,,,,2340000,,,,,,,"109Y"
67000,臺南市,67000030,白河區,108,16,89,1,,,,,,,2,,,5659.43,254.74,5264.92,14.8,,,,,,,124.96,,,3825000,1425000,5500000,8600000,,,,,,,7130000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"109Y"
67000,臺南市,67000040,柳營區,103,,99,,,,1,,,,2,,1,5480.49,,4960.63,,,,8.99,,,,155.88,,355,6600000,,6600000,,,,300000,,,,4300000,,10000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"109Y"
67000,臺南市,67000050,後壁區,49,,48,,,,,,,,1,,,2702.34,,2589.05,,,,,,,,113.28,,,2800000,,2800000,,,,,,,,18800000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"109Y"
67000,臺南市,67000060,東山區,54,,53,,,,,,,,1,,,2630.84,,2546.38,,,,,,,,84.46,,,3480000,,3460000,,,,,,,,10600000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"109Y"
67000,臺南市,67000070,麻豆區,277,1,243,10,,3,15,,3,1,,,1,19315.54,102.11,17405.28,831.96,,99.6,392.27,,160.8,72.72,,,250.81,7450000,2000000,7800000,21390000,,3000000,2380000,,19300000,6500000,,,8000000,11,,1,,,7,3,,,,,,,403.03,,59.85,,,240.89,102.3,,,,,,,3500000,,4150000,,,3420000,3580000,,,,,,,"109Y"
67000,臺南市,67000080,下營區,38,,36,,,,,,2,,,,,2343.58,,2091.14,,,,,,252.43,,,,,6800000,,6800000,,,,,,14500000,,,,,1,,1,,,,,,,,,,,82.62,,82.62,,,,,,,,,,,10600000,,10600000,,,,,,,,,,,"109Y"
67000,臺南市,67000090,六甲區,120,1,96,2,,,21,,,,,,,5861.5,26.96,5122.66,159.5,,,552.39,,,,,,,5500000,3460000,6250000,9050000,,,3290000,,,,,,,10,,,,,,10,,,,,,,286.56,,,,,,286.56,,,,,,,3780000,,,,,,3780000,,,,,,,"109Y"
67000,臺南市,67000100,官田區,91,,84,1,,,,,2,1,1,,2,4827.23,,4000.44,29.38,,,,,141.28,510.04,28.06,,118.03,6700000,,6650000,4000000,,,,,15640000,65000000,3500000,,5000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"109Y"
67000,臺南市,67000110,大內區,11,,10,,,,,,,,1,,,558.36,,442.22,,,,,,,,116.14,,,3000000,,2987500,,,,,,,,13200000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"109Y"
67000,臺南市,67000120,佳里區,312,3,278,6,,5,8,5,2,4,1,,,18915.27,84.41,16817.79,455.9,,189.69,271.11,63.6,272.77,685.07,74.94,,,6825000,2200000,6900000,8950000,,2950000,3575000,500000,42600000,14400000,12800000,,,15,,,,,8,7,,,,,,,846.05,,,,,480.97,365.08,,,,,,,3650000,,,,,3625000,3900000,,,,,,,"109Y"
67000,臺南市,67000130,學甲區,124,2,97,3,,,12,6,1,,1,1,1,6533.42,59.85,5465.24,236.34,,,268.37,75.01,275.5,,21.78,15.7,115.61,4205000,1400000,6080000,8500000,,,889000,515000,18800000,,22000000,1600000,1680000,5,,4,,,,1,,,,,,,279.69,,242.17,,,,37.53,,,,,,,6300000,,6300000,,,,2380000,,,,,,,"109Y"
67000,臺南市,67000140,西港區,131,,121,,,,7,1,,,2,,,7839.97,,7392.67,,,,180.31,15.07,,,251.92,,,6420000,,6600000,,,,1950000,1080000,,,5000000,,,2,,,,,,2,,,,,,,64.61,,,,,,64.61,,,,,,,2440000,,,,,,2440000,,,,,,,"109Y"
67000,臺南市,67000150,七股區,47,,47,,,,,,,,,,,2279.66,,2279.66,,,,,,,,,,,3900000,,3900000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"109Y"
67000,臺南市,67000160,將軍區,61,,48,1,,,,,,,12,,,3695.41,,2393.89,37.25,,,,,,,1264.27,,,4600000,,6205000,3300000,,,,,,,2833333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"109Y"
67000,臺南市,67000170,北門區,5,,5,,,,,,,,,,,198.52,,198.52,,,,,,,,,,,2200000,,2200000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"109Y"
67000,臺南市,67000180,新化區,171,,125,,,8,38,,,,,,,11124.18,,9614.48,,,277.59,1232.12,,,,,,,4760000,,5800000,,,2975000,3110000,,,,,,,32,,,,,7,25,,,,,,,1260.2,,,,,218.46,1041.74,,,,,,,4380000,,,,,3500000,4520000,,,,,,,"109Y"
67000,臺南市,67000190,善化區,675,5,428,4,,120,116,,,,1,,1,35617.35,112.95,27079.74,222.65,,4035.04,3054.97,,,,35.27,,1076.73,7700000,3500000,11350000,17900000,,5219000,4080000,,,,7493000,,55000000,110,2,,,,45,63,,,,,,,4348.33,212.48,,,,2037.19,2098.65,,,,,,,5600000,9925000,,,,7250000,5000000,,,,,,,"109Y"
67000,臺南市,67000200,新市區,456,1,293,7,,19,85,,47,4,,,,24837.04,34.75,19312.11,381.76,,625.77,2408.63,,1585.96,488.06,,,,8280000,3500000,10400000,15500000,,4500000,3410000,,6300000,82128667,,,,212,2,3,1,,51,155,,,,,,,33464.17,75.21,13133.14,58.95,,1901.97,18294.91,,,,,,,6000000,5220000,286666667,18000000,,5020000,7900000,,,,,,,"109Y"
67000,臺南市,67000210,安定區,174,,170,,,,2,,,,1,,1,8770.45,,8627.18,,,,61.22,,,,61.49,,20.56,7600000,,7640000,,,,4725000,,,,13500000,,3000000,1,,,,,,1,,,,,,,31.41,,,,,,31.41,,,,,,,4680000,,,,,,4680000,,,,,,,"109Y"
67000,臺南市,67000220,山上區,27,,26,,,,,,1,,,,,1610.5,,1390.6,,,,,,219.9,,,,,7500000,,7250000,,,,,,92500000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"109Y"
67000,臺南市,67000230,玉井區,31,,31,,,,,,,,,,,1415.65,,1415.65,,,,,,,,,,,3550000,,3550000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"109Y"
67000,臺南市,67000240,楠西區,24,,21,,,,3,,,,,,,891.87,,848.87,,,,43,,,,,,,2940000,,3900000,,,,2300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"109Y"
67000,臺南市,67000250,南化區,8,,7,,,,,,,,1,,,285.89,,272.51,,,,,,,,13.38,,,1955000,,2160000,,,,,,,,1200000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"109Y"
67000,臺南市,67000260,左鎮區,8,,8,,,,,,,,,,,405.28,,405.28,,,,,,,,,,,2950000,,2950000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"109Y"
67000,臺南市,67000270,仁德區,625,20,423,2,,40,95,26,8,8,1,,2,32160.9,317.43,25813.25,53.34,,2089.16,2068.73,108.52,359.19,1340.69,1.01,,9.58,7000000,850000,8680000,2955000,,14950000,2300000,437500,13540000,19440840,2000000,,15215000,77,,,,,31,46,,,,,,,3199.69,,,,,1506.17,1693.52,,,,,,,6000000,,,,,6700000,5225000,,,,,,,"109Y"
67000,臺南市,67000280,歸仁區,356,6,270,,,9,56,1,,12,2,,,17604.98,168.66,14265.53,,,271.15,1600.77,13.78,,1049.21,235.89,,,7350000,3115000,8300000,,,3150000,4185000,900000,,15000000,25045000,,,53,,3,,,13,37,,,,,,,2204.8,,293.69,,,560.18,1350.92,,,,,,,4200000,,21600000,,,4100000,4050000,,,,,,,"109Y"
67000,臺南市,67000290,關廟區,186,,178,,,,8,,,,,,,9665.03,,9464.32,,,,200.71,,,,,,,8000000,,8050000,,,,3340000,,,,,,,26,,2,,,,24,,,,,,,972.75,,209.79,,,,762.95,,,,,,,4950000,,13615000,,,,4875000,,,,,,,"109Y"
67000,臺南市,67000300,龍崎區,1,,,,,,,,,,1,,,27.18,,,,,,,,,,27.18,,,4330000,,,,,,,,,,4330000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"109Y"
67000,臺南市,67000310,永康區,2118,138,1091,15,12,435,339,70,9,8,,,1,98807.05,4071.13,69612.13,834.96,424.02,13376.68,7608.37,704.6,1128.48,965.18,,,81.49,5800000,2850000,10750000,9280000,2755714,3950000,2600000,1035000,11200000,8555000,,,12281500,767,18,2,1,4,481,253,7,,,,,1,32458.26,892.56,107.31,104.68,149.65,21211.34,9859.2,108.87,,,,,24.64,5520000,5000000,8700000,8500000,3125000,6480000,5100000,1600000,,,,,1270000,"109Y"
67000,臺南市,67000320,東區,1564,244,633,14,2,326,262,82,,1,,,,60624.01,6678.34,32074.91,802.86,65.92,13399.52,6747.93,811.61,,42.91,,,,5075850,3165000,10500000,19100000,2470000,5225000,3800000,1165000,,22000000,,,,607,8,5,,2,369,217,5,,,,,1,29844.93,376.85,411.21,,179.95,19854.84,8860.49,118.02,,,,,43.57,6800000,4755000,17500000,,9230000,7650000,5800000,2980000,,,,,9400000,"109Y"
67000,臺南市,67000330,南區,901,281,475,16,,30,78,10,1,10,,,,41966.29,7751.58,27305.18,1411.61,,1189.11,2441.83,140.75,153.89,1572.34,,,,5000000,2716800,8850000,14100000,,5000000,3500000,1010000,71000000,6175610,,,,196,12,2,1,,120,60,1,,,,,,8913.06,438.28,145.1,72.67,,5691.92,2549.87,15.22,,,,,,6000000,3730000,9000000,15250000,,6125000,6030000,1660000,,,,,,"109Y"
67000,臺南市,67000340,北區,983,92,500,10,,267,93,21,,,,,,41287.75,2551.41,26835.65,695.83,,8420.81,2536.97,247.09,,,,,,5360000,2365000,7590000,12416684,,4880000,3400000,1600000,,,,,,336,10,6,2,,263,55,,,,,,,18204.28,600.79,570.84,105.42,,14553.28,2373.94,,,,,,,7300000,6500000,16180000,8450000,,7600000,6400000,,,,,,,"109Y"
67000,臺南市,67000350,安南區,1378,56,1264,6,,24,22,1,1,2,,,2,79743.92,1440.33,74195.35,406.85,,758.75,719.25,18.86,366.35,1286.41,,,551.78,9000000,2025000,9525000,12500000,,3190000,3980000,1200000,49500000,111450000,,,29000000,58,2,6,2,,32,16,,,,,,,2666.69,96.05,434.34,82.91,,1453.16,600.23,,,,,,,5200000,5100000,9940000,3900000,,4750000,5855000,,,,,,,"109Y"
67000,臺南市,67000360,安平區,1029,17,272,11,3,625,84,17,,,,,,58608.31,747.22,21897.9,846.73,166.72,32272.02,2469.86,207.86,,,,,,12370000,4750000,16700000,11000000,5540000,12230000,3575000,1450000,,,,,,431,4,1,1,,316,106,3,,,,,,22281.86,186.87,71.11,90.8,,17271.85,4588.19,73.04,,,,,,6000000,5350000,9000000,15000000,,6290000,5100000,2670000,,,,,,"109Y"
67000,臺南市,67000370,中西區,835,89,314,14,9,173,180,56,,,,,,35884.84,2052.43,17965.67,750.26,382.83,9909.86,4215.32,608.48,,,,,,4700000,2780000,9290000,15250000,1500000,13600000,2033333,1220000,,,,,,205,5,1,1,,147,50,1,,,,,,13521.51,167.33,138.58,105.6,,10998.03,2096.8,15.17,,,,,,10500000,2350000,36800000,60000000,,13500000,5850000,1600000,,,,,,"109Y"
64000,高雄市,64000010,鹽埕區,282,38,47,8,1,145,11,32,,,,,,8525.57,994.39,3115.21,828.52,8.42,2968.13,266.54,344.35,,,,,,2300000,3316667,10100000,11950000,780000,1600000,2050000,775000,,,,,,38,,,,,37,1,,,,,,,2008.94,,,,,1963.6,45.34,,,,,,,12300000,,,,,13700000,3850000,,,,,,,"109Y"
64000,高雄市,64000020,鼓山區,1364,185,226,5,1,904,21,20,,1,,,1,66858.84,5448.84,11187.61,368.96,50.33,48307.77,837.33,317.56,,106.92,,,233.51,7200000,3300000,9900000,13200000,5500000,9290000,4000000,2975000,,43000000,,,233400000,878,,1,2,6,850,18,1,,,,,,53386.23,,65.58,152.02,384.14,51952.82,808.66,23,,,,,,10850000,,25650000,39100000,12230000,11000000,7325000,4680000,,,,,,"109Y"
64000,高雄市,64000030,左營區,1577,105,283,24,1,1066,92,6,,,,,,67933.62,2918.47,18879.38,1805.27,40.99,41280.18,2939.76,69.58,,,,,,7200000,3200000,14100000,17285000,6550000,7190000,4700000,1850000,,,,,,1222,3,2,,6,1109,102,,,,,,,60310.56,184.28,179.1,,471.81,55113.54,4361.83,,,,,,,8300000,6200000,19800000,,16500000,8500000,5980000,,,,,,,"109Y"
64000,高雄市,64000040,楠梓區,1972,319,760,15,,648,178,43,,7,,,2,79000.15,7835.06,42662.08,882.89,,21502.08,4352.27,406.67,,1293.94,,,65.16,4600000,2550000,11335000,11000000,,4350000,3210000,790000,,12000000,,,11046500,940,4,18,2,,833,80,3,,,,,,41166.56,151.62,1508.59,107.29,,35885.01,3411.79,102.25,,,,,,6500000,4075000,17760000,12650000,,6650000,5040000,5030000,,,,,,"109Y"
64000,高雄市,64000050,三民區,2869,610,738,13,15,1142,262,86,,3,,,,99796.05,16113.21,35817.33,2029.43,529.42,36664.74,7619.02,841.85,,181.04,,,,4900000,3200000,9900000,14200000,1840000,5155000,3725000,1410000,,4200000,,,,1434,2,3,1,8,1334,84,2,,,,,,75271.18,87.39,208.73,39.77,961.63,70365.98,3579.4,28.28,,,,,,9000000,5900000,17580000,16000000,9235000,9400000,6000000,1730000,,,,,,"109Y"
