V_ID,Town,Cluster_result,Cluster_name,QoL_Score,Marital status,Population Density,Natural Increase,Social Increase,Housing Price,Income,edu1,edu2,NO2,PM2.5,Hospital,Water,Green,Area,Metro in 300m,Multi Metro in 300m,Metro in 500m,Multi Metro in 500m,Primary School,High School,Gym,Fire station,Police station,Shelter
63000020-003,Xinyi District,4,Close to Downtown: Convenient Transportation,91.6,0.086488929,0.074702865,0.175372661,0.103474774,0.424832956,0.116165933,0.094388014,0.316034505,0.123413006,0.549414514,0.571428571,0,1,0.001300031,1,0,1,1,1,0,0,1,1,0.069767442
63000020-006,Xinyi District,4,Close to Downtown: Convenient Transportation,83.8,0.164311475,0.154671142,0.156348283,0.098348123,0.424832956,0.094089175,0.169866024,0.313958179,0.123413006,0.549414514,0.285714286,0,1,0.001260872,1,0,1,0,1,1,0,1,1,0.143410853
63000020-001,Xinyi District,4,Close to Downtown: Convenient Transportation,96.44,0.158618295,0.084889078,0.045783398,0.116020215,0.424832956,0.083030239,0.172829711,0.352913299,0.123413006,0.549414514,0.714285714,0,1,0.002460424,1,0,1,1,1,1,1,1,1,0.093023256
63000020-015,Xinyi District,4,Close to Downtown: Convenient Transportation,73.05,0.129880616,0.275560176,0.164613214,0.102813039,0.424832956,0.060799249,0.134136092,0.430990544,0.123413006,0.533985797,0.142857143,0,1,0.000436042,1,0,1,0,1,1,0,1,1,0.108527132
63000020-011,Xinyi District,3,City Center,48.32,0.148427217,0.201058456,0.166206477,0.102908096,0.424832956,0.089894895,0.150582924,0.376584575,0.128320883,0.518586252,0,0,0,0.00086574,0,0,1,0,1,1,0,1,1,0.120155039
63000020-036,Xinyi District,4,Close to Downtown: Convenient Transportation,81.85,0.193665731,0.181408025,0.186620359,0.101365921,0.424832956,0.100479652,0.199216703,0.339062608,0.112713706,0.564872184,0.285714286,0,1,0.001308032,1,0,1,0,1,1,0,1,1,0.209302326
63000020-041,Xinyi District,4,Close to Downtown: Convenient Transportation,52.08,0.057608912,0.022332109,0.145731263,0.10753173,0.424832956,0.02350731,0.06259484,0.453706136,0.112713706,0.603641642,0.285714286,0,1,0.003184691,1,0,1,0,0,0,0,1,1,0.023255814
63000020-039,Xinyi District,4,Close to Downtown: Convenient Transportation,63.58,0.190852137,0.293840001,0.16300045,0.102813039,0.424832956,0.100058307,0.196899096,0.319470584,0.112713706,0.564872184,0.285714286,0,1,0.000656017,1,0,1,1,0,0,0,1,1,0.186046512
63000020-040,Xinyi District,4,Close to Downtown: Convenient Transportation,62.43,0.143261335,0.210625556,0.182525911,0.10872745,0.424832956,0.073087125,0.146670925,0.415888152,0.112713706,0.603641642,0.285714286,0,1,0.000706039,1,0,1,1,0,0,0,1,1,0.139534884
63000020-038,Xinyi District,4,Close to Downtown: Convenient Transportation,85.95,0.124375432,0.149425152,0.176837378,0.102239,0.424832956,0.077694018,0.129670698,0.341979451,0.112713706,0.564872184,0.285714286,0,1,0.000992523,1,0,1,1,1,0,0,1,1,0.081395349
63000100-022,Neihu District,4,Close to Downtown: Convenient Transportation,94.02,0.247846573,0.230021899,0.217813055,0.092813004,0.378278272,0.112572965,0.247102003,0.526937212,0.100692614,0.626988191,0.285714286,1,1,0.001485495,1,0,1,1,1,1,0,1,1,0.170542636
63000100-009,Neihu District,4,Close to Downtown: Convenient Transportation,72.78,0.181453433,0.240745424,0.183906703,0.113598518,0.378278272,0.109582332,0.18733666,0.325421408,0.106880049,0.57261181,0.285714286,0,1,0.000817166,1,0,1,0,1,1,0,0,1,0.15503876
63000100-025,Neihu District,0,Suburb: Remote and Desolate,13.71,0.144170619,0.009153536,0.185271442,0.106216339,0.378278272,0.07592945,0.144786924,0.404397314,0.112713706,0.642587502,0,0,1,0.00882558,0,0,0,0,0,1,0,0,1,0.07751938
63000100-040,Neihu District,4,Close to Downtown: Convenient Transportation,94.76,0.168273656,0.12203774,0.189271644,0.108811702,0.378278272,0.116943676,0.172011865,0.237493454,0.100692614,0.588112512,0.142857143,0,1,0.001826145,1,0,1,1,1,1,0,0,1,0.143410853
63000100-012,Neihu District,4,Close to Downtown: Convenient Transportation,71.57,0.163514986,0.015612441,0.196868851,0.10175575,0.378278272,0.106603598,0.168548541,0.266407937,0.112713706,0.595873537,0.142857143,0,1,0.007800145,1,0,1,0,1,0,0,0,1,0.236434109
63000100-033,Neihu District,0,Suburb: Remote and Desolate,13.84,0.160894054,0.038861356,0.202815738,0.103002978,0.378278272,0.075079201,0.160424335,0.472136214,0.094125604,0.626988191,0,0,1,0.004854178,0,0,0,0,0,1,0,0,1,0.046511628
63000100-031,Neihu District,4,Close to Downtown: Convenient Transportation,63.78,0.207546465,0.281007421,0.209526574,0.095265885,0.378278272,0.108367933,0.209675088,0.359023037,0.094125604,0.626988191,0,0,1,0.0008156,1,0,1,0,1,1,0,0,1,0.236434109
63000100-039,Neihu District,1,Suburb: Small Town Settlement,90.26,0.2362186,0.070253787,0.251560507,0.121707282,0.378278272,0.141186981,0.237769033,0.11708929,0.112713706,0.588112512,0.428571429,0,1,0.004323241,0,0,0,0,1,1,0,1,1,0.298449612
63000100-035,Neihu District,4,Close to Downtown: Convenient Transportation,85.28,0.225485779,0.18207391,0.20047712,0.095374983,0.378278272,0.120391937,0.229768403,0.314405549,0.094125604,0.626988191,0,0,1,0.001273619,1,0,1,1,1,1,0,0,1,0.209302326
63000100-036,Neihu District,4,Close to Downtown: Convenient Transportation,84.74,0.161770289,0.347905765,0.187953685,0.11094959,0.378278272,0.089440568,0.164446792,0.363945823,0.094125604,0.626988191,0,0,1,0.000492976,1,0,1,1,1,1,0,0,1,0.178294574
63000100-023,Neihu District,4,Close to Downtown: Convenient Transportation,43.01,0.204788265,0.288750265,0.234061712,0.116656435,0.378278272,0.097038817,0.208102969,0.462389743,0.071854732,0.626988191,0,0,1,0.000804006,0,0,1,0,1,1,0,0,1,0.251937984
63000100-024,Neihu District,0,Suburb: Remote and Desolate,6.79,0.21552074,0.278880827,0.187953685,0.093153514,0.378278272,0.101550716,0.216074832,0.446122944,0.071854732,0.626988191,0,0,1,0.000885935,0,0,0,0,0,1,0,0,1,0.244186047
63000100-017,Neihu District,4,Close to Downtown: Convenient Transportation,83.2,0.22179629,0.155042913,0.201652993,0.094717308,0.378278272,0.132286184,0.230086205,0.198991403,0.106880049,0.595873537,0.285714286,0,1,0.00177185,1,0,1,1,1,0,0,0,1,0.170542636
63000100-005,Neihu District,4,Close to Downtown: Convenient Transportation,95.83,0.175893756,0.067927092,0.175372661,0.104772951,0.378278272,0.100812591,0.178795075,0.328120283,0.112713706,0.564872184,0.142857143,0,1,0.002966719,1,0,1,1,1,1,1,0,1,0.534883721
63000100-007,Neihu District,4,Close to Downtown: Convenient Transportation,90.73,0.232643446,0.177867041,0.205102574,0.100478173,0.378278272,0.121079594,0.234993311,0.367953465,0.112713706,0.564872184,0.285714286,0,1,0.001791514,1,0,1,1,1,1,1,0,1,0.259689922
63000100-008,Neihu District,4,Close to Downtown: Convenient Transportation,87.23,0.230555685,0.104029848,0.217813055,0.106393811,0.378278272,0.122973796,0.233198274,0.314462205,0.112713706,0.57261181,0.142857143,0,1,0.003128228,1,0,1,0,1,1,1,0,1,0.205426357
63000100-006,Neihu District,3,City Center,75.4,0.162781988,0.269349176,0.196868851,0.10612736,0.378278272,0.09752706,0.165430155,0.332757553,0.112713706,0.564872184,0.142857143,0,0,0.000663737,1,0,1,0,1,1,1,0,1,0.07751938
63000100-030,Neihu District,1,Suburb: Small Town Settlement,86.49,0.161487853,0.019021084,0.181128826,0.097932865,0.378278272,0.095746399,0.164767989,0.351321729,0.128320883,0.549414514,0.285714286,1,1,0.007015494,0,0,0,0,1,1,0,1,1,1
63000100-010,Neihu District,4,Close to Downtown: Convenient Transportation,89.25,0.218557898,0.094976065,0.178284808,0.106746816,0.378278272,0.125197507,0.224180884,0.239980077,0.112713706,0.57261181,0.285714286,0,1,0.003031698,1,0,1,0,1,1,0,1,1,0.197674419
63000100-029,Neihu District,4,Close to Downtown: Convenient Transportation,59.21,0.212321718,0.115725318,0.178284808,0.10175575,0.378278272,0.105896725,0.221085482,0.480795442,0.123413006,0.564872184,0.428571429,0,1,0.002549448,0,0,1,0,1,1,0,1,1,0.170542636
63000100-021,Neihu District,4,Close to Downtown: Convenient Transportation,76.68,0.14004056,0.200187011,0.19808524,0.101169921,0.378278272,0.078142818,0.144772758,0.365351222,0.112713706,0.549414514,0.428571429,0,1,0.000699227,0,0,1,0,1,0,1,1,1,0.065891473
63000100-020,Neihu District,4,Close to Downtown: Convenient Transportation,93.28,0.204601442,0.252548612,0.16300045,0.094274714,0.378278272,0.112355486,0.211789261,0.304344274,0.112713706,0.549414514,0.571428571,0,1,0.000995888,1,0,1,0,1,1,1,1,1,0.197674419
63000100-028,Neihu District,1,Suburb: Small Town Settlement,69.15,0.125228654,0.026804207,0.196868851,0.104313145,0.378278272,0.095447073,0.12718484,0.358236531,0.128320883,0.588112512,0.285714286,1,1,0.004644939,0,0,0,0,1,0,0,1,1,0.263565891
63000100-015,Neihu District,4,Close to Downtown: Convenient Transportation,55.71,0.19217251,0.015721669,0.175372661,0.098244599,0.378278272,0.103078075,0.19674331,0.41259478,0.118217374,0.580358595,0.142857143,0,1,0.008486963,1,0,1,0,1,0,0,0,1,0.135658915
63000100-032,Neihu District,4,Close to Downtown: Convenient Transportation,78.9,0.180334657,0.09280612,0.147556529,0.101561196,0.378278272,0.115817083,0.186742754,0.273912641,0.106880049,0.595873537,0.142857143,0,1,0.002447604,1,0,1,1,1,0,0,0,1,0.143410853
63000100-011,Neihu District,4,Close to Downtown: Convenient Transportation,82.19,0.209763508,0.227847925,0.213760005,0.098451454,0.378278272,0.107650535,0.214081535,0.389768794,0.106880049,0.57261181,0.428571429,0,1,0.001119491,1,0,1,0,1,1,0,1,1,0.23255814
63000100-019,Neihu District,4,Close to Downtown: Convenient Transportation,89.52,0.215678949,0.139927503,0.187953685,0.105499929,0.378278272,0.116654836,0.221582986,0.282687082,0.112713706,0.564872184,0.571428571,0,1,0.001980748,1,0,1,0,1,1,0,1,1,0.263565891
63000100-016,Neihu District,4,Close to Downtown: Convenient Transportation,70.43,0.163624908,0.115114037,0.1738904,0.096132955,0.378278272,0.089272998,0.169207408,0.393632271,0.106880049,0.588112512,0.428571429,0,1,0.001795831,0,0,1,0,1,1,0,1,1,0.162790698
63000100-018,Neihu District,4,Close to Downtown: Convenient Transportation,89.85,0.198478303,0.211595499,0.170872176,0.104772951,0.378278272,0.117621216,0.204632609,0.247629551,0.100692614,0.588112512,0,0,1,0.00119773,1,0,1,1,1,1,0,0,1,0.170542636
63000100-037,Neihu District,4,Close to Downtown: Convenient Transportation,89.58,0.041667888,0.01453115,0.1738904,0.109314017,0.378278272,0.016076456,0.042027563,0.425966786,0.112713706,0.588112512,0.285714286,1,1,0.003399082,1,0,1,0,1,0,0,1,1,0.093023256
63000100-027,Neihu District,4,Close to Downtown: Convenient Transportation,86.56,0.193265793,0.140634444,0.182525911,0.111981536,0.378278272,0.098431097,0.190984163,0.47892248,0.128320883,0.526282365,0.142857143,1,1,0.001842674,0,0,1,0,1,1,1,1,1,0.139534884
63000100-003,Neihu District,4,Close to Downtown: Convenient Transportation,93.95,0.187631124,0.042849299,0.201652993,0.103474774,0.378278272,0.102655313,0.192688387,0.318149627,0.112713706,0.595873537,0.142857143,0,1,0.004810837,1,0,1,1,1,1,0,1,1,0.174418605
63000100-002,Neihu District,4,Close to Downtown: Convenient Transportation,93.01,0.235892555,0.063422309,0.228104596,0.099271203,0.378278272,0.12739456,0.24144473,0.261418739,0.112713706,0.595873537,0,0,1,0.004526009,1,0,1,1,1,1,0,1,1,0.38372093
63000100-001,Neihu District,4,Close to Downtown: Convenient Transportation,91.33,0.195265894,0.114773905,0.189271644,0.091779802,0.378278272,0.097477315,0.196980864,0.395574688,0.112713706,0.564872184,0.142857143,0,1,0.002157642,1,0,1,1,1,1,0,1,1,0.453488372
63000100-026,Neihu District,4,Close to Downtown: Convenient Transportation,71.84,0.221388518,0.134603293,0.213760005,0.120269137,0.378278272,0.130607657,0.220332948,0.392287523,0.128320883,0.526282365,0.142857143,0,1,0.002527155,0,0,1,0,1,0,1,1,1,0.480620155
63000100-034,Neihu District,4,Close to Downtown: Convenient Transportation,96.71,0.241674193,0.090941291,0.205102574,0.101852758,0.378278272,0.14134821,0.249176347,0.082745936,0.106880049,0.588112512,0.428571429,0,1,0.003525936,1,0,1,0,1,1,0,1,1,0.23255814
63000100-014,Neihu District,0,Suburb: Remote and Desolate,18.62,0.188369417,0.023738932,0.179715207,0.112912962,0.378278272,0.098102642,0.190826093,0.387534258,0.118217374,0.580358595,0.142857143,0,1,0.007134157,0,0,0,0,1,0,0,0,1,0.108527132
63000100-013,Neihu District,4,Close to Downtown: Convenient Transportation,68.95,0.159658623,0.204510215,0.185271442,0.104220676,0.378278272,0.081616304,0.16133048,0.414260353,0.112713706,0.57261181,0.142857143,0,1,0.000844031,1,0,1,1,1,0,0,0,1,0.131782946
63000100-038,Neihu District,4,Close to Downtown: Convenient Transportation,94.56,0.172469293,0.220330604,0.205102574,0.11102983,0.378278272,0.102145634,0.172560825,0.355101447,0.112713706,0.564872184,0.142857143,0,1,0.000900204,1,0,1,1,1,1,1,0,1,0.220930233
63000120-037,Beitou District,4,Close to Downtown: Convenient Transportation,76.21,0.198991957,0.022578508,0.181128826,0.089299259,0.332710141,0.097533534,0.193273083,0.505892471,0.106880049,0.595873537,0.142857143,0,1,0.007525545,1,0,1,1,1,1,0,0,1,0.286821705
63000120-030,Beitou District,0,Suburb: Remote and Desolate,14.52,0.144516767,0.180622557,0.138195131,0.106393811,0.332710141,0.078969392,0.149265856,0.43190163,0.15603117,0.580358595,0.142857143,0,1,0.001128054,0,0,0,0,0,0,0,1,1,0.158914729
63000120-022,Beitou District,4,Close to Downtown: Convenient Transportation,67.88,0.215075902,0.250866278,0.16300045,0.094163543,0.332710141,0.108037293,0.212511422,0.500494895,0.118217374,0.697402161,0.142857143,0,1,0.001375428,1,0,1,1,1,1,0,0,1,0.321705426
63000120-028,Beitou District,4,Close to Downtown: Convenient Transportation,80.71,0.127739135,0.246962501,0.158042115,0.098451454,0.332710141,0.059324957,0.127847187,0.448382397,0.118217374,0.580358595,0.142857143,0,1,0.000531047,1,0,1,0,1,1,0,1,1,0.120155039
63000120-027,Beitou District,4,Close to Downtown: Convenient Transportation,68.62,0.177601751,0.123950493,0.169335671,0.105137772,0.332710141,0.095413817,0.187597442,0.400212845,0.167810575,0.634784369,0.142857143,0,1,0.002064193,1,0,1,0,1,1,0,0,1,0.302325581
63000120-018,Beitou District,4,Close to Downtown: Convenient Transportation,80.91,0.160508616,0.011758448,0.1738904,0.09761938,0.332710141,0.086710629,0.159276384,0.431935232,0.100692614,0.815968644,0,1,1,0.008545747,1,0,1,1,1,0,0,0,1,0.209302326
63000120-013,Beitou District,4,Close to Downtown: Convenient Transportation,52.96,0.186748015,0.253443445,0.199287932,0.098657538,0.332710141,0.09743707,0.187056045,0.372161805,0.07973842,1.041118629,0,0,1,0.000906385,0,0,1,0,1,0,1,0,1,0.201550388
63000120-014,Beitou District,0,Suburb: Remote and Desolate,17.94,0.152115563,0.107515121,0.158042115,0.109397207,0.332710141,0.085634848,0.152637338,0.381081818,0.07973842,1.041118629,0,0,1,0.001814937,0,0,0,0,0,0,1,0,1,0.096899225
63000120-024,Beitou District,4,Close to Downtown: Convenient Transportation,80.98,0.162824075,0.06165723,0.183906703,0.07601265,0.332710141,0.090483127,0.162880238,0.43655741,0.118217374,0.697402161,0,0,1,0.002919374,1,0,1,1,1,1,0,0,1,0.275193798
63000120-041,Beitou District,1,Suburb: Small Town Settlement,35.69,0.043510107,0.002382856,0.176837378,0.113974647,0.332710141,0.026188123,0.038723657,0.41307897,0.215455305,0.480216469,0.142857143,0,1,0.008823346,0,0,0,0,1,0,0,1,1,0
63000120-020,Beitou District,4,Close to Downtown: Convenient Transportation,82.26,0.254592602,0.0482333,0.213760005,0.124643062,0.332710141,0.130163585,0.255830725,0.379919883,0.128320883,0.823925371,0.142857143,0,1,0.005963416,1,0,1,1,1,1,0,0,1,0.503875969
63000120-015,Beitou District,3,City Center,42.47,0.14370176,0.334254083,0.159715209,0.109397207,0.332710141,0.076206119,0.1406642,0.419642639,0.07973842,1.041118629,0,0,0,0.000407424,1,0,1,0,1,0,1,0,1,0.081395349
63000120-001,Beitou District,4,Close to Downtown: Convenient Transportation,87.1,0.135452888,0.032403757,0.179715207,0.111903009,0.332710141,0.084333386,0.137784039,0.373094129,0.045000412,1.065523707,0.142857143,1,1,0.004464196,1,0,1,1,1,0,0,0,1,0.186046512
63000120-008,Beitou District,4,Close to Downtown: Convenient Transportation,48.92,0.203568713,0.183293171,0.176837378,0.105590055,0.332710141,0.107055776,0.204460741,0.358203498,0.087151014,1.065523707,0,0,1,0.001402785,1,0,1,0,1,0,0,0,1,0.279069767
63000120-033,Beitou District,4,Close to Downtown: Convenient Transportation,78.36,0.128311174,0.06492359,0.178284808,0.101852758,0.332710141,0.073610773,0.129880681,0.35585922,0.141498576,0.580358595,0,0,1,0.002389757,0,0,1,1,1,0,0,1,1,0.03875969
63000120-002,Beitou District,4,Close to Downtown: Convenient Transportation,33.67,0.134304856,0.235519281,0.167780532,0.107184468,0.332710141,0.083990464,0.135251209,0.389473273,0.034838129,1.065523707,0,0,0,0.000588059,1,0,1,0,1,0,0,0,1,0.19379845
63000120-031,Beitou District,4,Close to Downtown: Convenient Transportation,34.14,0.170330794,0.312413063,0.193135521,0.103002978,0.332710141,0.077113747,0.170238563,0.471981449,0.141498576,0.580358595,0,0,1,0.000561516,0,0,1,0,1,0,0,1,1,0.263565891
63000120-012,Beitou District,4,Close to Downtown: Convenient Transportation,87.5,0.136742816,0.071854887,0.183906703,0.114643289,0.332710141,0.079792513,0.135100801,0.38493229,0.087151014,0.823925371,0,0,1,0.002887128,1,0,1,1,1,0,1,0,1,0.209302326
63000120-026,Beitou District,4,Close to Downtown: Convenient Transportation,60.22,0.096402061,0.016060174,0.151139099,0.108558488,0.332710141,0.05187974,0.099781689,0.415524624,0.175204233,0.634784369,0.142857143,0,1,0.005490344,0,0,1,0,1,1,0,0,1,0.135658915
63000120-036,Beitou District,4,Close to Downtown: Convenient Transportation,80.65,0.174852826,0.038341147,0.206227022,0.100278875,0.332710141,0.085198843,0.169953829,0.496643877,0.118217374,0.518586252,0,0,1,0.004698142,1,0,1,0,1,1,0,1,1,0.158914729
63000120-005,Beitou District,4,Close to Downtown: Convenient Transportation,58.27,0.196388652,0.301946677,0.193135521,0.109563136,0.332710141,0.095207899,0.193783303,0.450554102,0.034838129,1.065523707,0,0,1,0.000760254,1,0,1,0,1,0,1,0,1,0.310077519
63000120-006,Beitou District,4,Close to Downtown: Convenient Transportation,81.65,0.201361659,0.138296149,0.186620359,0.100775736,0.332710141,0.124454241,0.20677732,0.248014705,0.087151014,1.065523707,0.142857143,0,1,0.00186259,1,0,1,1,1,0,0,0,1,0.5
63000120-009,Beitou District,0,Suburb: Remote and Desolate,5.98,0.229301885,0.045896934,0.178284808,0.11134935,0.332710141,0.126397355,0.235511963,0.308772225,0.175204233,0.823925371,0,0,1,0.005837969,0,0,0,0,0,0,0,0,1,0.356589147
63000120-011,Beitou District,0,Suburb: Remote and Desolate,17.61,0.148162102,0.256764269,0.169335671,0.108558488,0.332710141,0.087075512,0.147845086,0.344188046,0.087151014,1.065523707,0,0,1,0.00059787,0,0,0,0,0,0,1,0,1,0.228682171
63000120-010,Beitou District,0,Suburb: Remote and Desolate,35.82,0.213926611,0.081607907,0.207339058,0.111508249,0.332710141,0.136357036,0.218301882,0.167116067,0.100692614,0.823925371,0,0,1,0.003210134,0,0,0,0,0,0,0,0,1,0.441860465
63000120-039,Beitou District,0,Suburb: Remote and Desolate,2.28,0.078854755,0.003842981,0.149359022,0.110546214,0.332710141,0.034380882,0.075270936,0.464569883,0.215455305,0.634784369,0.142857143,0,1,0.009103917,0,0,0,0,1,0,0,0,0,0.03875969
63000120-019,Beitou District,0,Suburb: Remote and Desolate,20.7,0.07787703,0.011881663,0.169335671,0.122314875,0.332710141,0.03164734,0.072977403,0.446016759,0.07973842,1.041118629,0.142857143,1,1,0.006069391,0,0,0,0,0,0,0,0,1,0.031007752
63000120-021,Beitou District,4,Close to Downtown: Convenient Transportation,47.85,0.225558513,0.24376475,0.142010959,0.115734181,0.332710141,0.099784454,0.2272812,0.692450603,0.123413006,0.815968644,0.142857143,0,1,0.001146506,1,0,1,1,1,1,0,0,1,0.410852713
63000120-040,Beitou District,0,Suburb: Remote and Desolate,14.38,0.055021714,0.003588481,0.151139099,0.111269685,0.332710141,0.03428732,0.051562659,0.427110723,0.203031823,0.595873537,0,0,1,0.008495096,0,0,0,0,0,0,0,1,1,0.03875969
63000120-042,Beitou District,0,Suburb: Remote and Desolate,15.52,0.032182302,0.000448502,0.166206477,0.111981536,0.332710141,0.014067503,0.028069814,0.411861431,0.220817574,0.388900106,0,0,1,0.009708508,0,0,0,0,0,0,0,1,1,0.003875969
63000120-025,Beitou District,4,Close to Downtown: Convenient Transportation,64.25,0.182713258,0.18043648,0.152897108,0.101949586,0.332710141,0.091530993,0.185451028,0.441314912,0.123413006,0.634784369,0.142857143,0,1,0.001258139,0,0,1,1,1,1,0,0,1,0.286821705
63000120-003,Beitou District,4,Close to Downtown: Convenient Transportation,24.93,0.158088912,0.273905166,0.186620359,0.107097256,0.332710141,0.083830735,0.154847772,0.415836961,0.034838129,1.065523707,0,0,0,0.00058002,1,0,1,0,1,0,0,0,1,0.201550388
63000120-004,Beitou District,4,Close to Downtown: Convenient Transportation,55.65,0.192150046,0.147379675,0.191862346,0.109063542,0.332710141,0.100339131,0.190215536,0.414172743,0.034838129,1.041118629,0,0,1,0.001705032,0,0,1,0,1,0,1,0,1,0.286821705
63000120-032,Beitou District,0,Suburb: Remote and Desolate,10.95,0.101623153,0.022761281,0.16300045,0.109645876,0.332710141,0.04285499,0.100117415,0.455377695,0.162223651,0.472564867,0,0,1,0.004759337,0,0,0,0,0,0,0,1,1,0.058139535
63000120-035,Beitou District,4,Close to Downtown: Convenient Transportation,62.77,0.158212972,0.039890925,0.134280681,0.105948912,0.332710141,0.074170023,0.157228187,0.480589685,0.141498576,0.580358595,0,0,1,0.004407503,1,0,1,0,1,0,0,1,1,0.205426357
63000120-016,Beitou District,4,Close to Downtown: Convenient Transportation,69.69,0.160854317,0.094602177,0.178284808,0.106482304,0.332710141,0.084593365,0.159243469,0.413237897,0.07973842,1.041118629,0,0,1,0.002044777,1,0,1,0,1,0,1,0,1,0.143410853
63000120-017,Beitou District,4,Close to Downtown: Convenient Transportation,62.97,0.227715229,0.184297679,0.201652993,0.105137772,0.332710141,0.111493442,0.223934067,0.423242136,0.094125604,1.041118629,0,0,1,0.001589108,1,0,1,0,1,0,1,0,1,0.360465116
63000120-007,Beitou District,4,Close to Downtown: Convenient Transportation,47.45,0.207394596,0.259695216,0.170872176,0.10872745,0.332710141,0.116988565,0.209288611,0.348787647,0.034838129,1.065523707,0,0,1,0.000916272,1,0,1,0,1,0,0,0,1,0.275193798
63000120-034,Beitou District,4,Close to Downtown: Convenient Transportation,65.19,0.13409949,0.052898277,0.172390328,0.106834666,0.332710141,0.061365975,0.130901502,0.482981462,0.118217374,0.595873537,0,0,1,0.003344913,1,0,1,0,1,0,0,1,1,0.104651163
63000120-023,Beitou District,4,Close to Downtown: Convenient Transportation,79.64,0.172197701,0.204489131,0.1738904,0.09947424,0.332710141,0.090047869,0.177659448,0.45628954,0.123413006,0.634784369,0.142857143,0,1,0.001043069,1,0,1,1,1,1,0,0,1,0.255813953
63000120-029,Beitou District,4,Close to Downtown: Convenient Transportation,66.47,0.186236743,0.1212646,0.170872176,0.107184468,0.332710141,0.097085448,0.187435244,0.437896622,0.15603117,0.634784369,0.142857143,0,1,0.00197323,1,0,1,0,1,0,0,1,1,0.391472868
63000120-038,Beitou District,4,Close to Downtown: Convenient Transportation,36.96,0.256940775,0.054791624,0.126142914,0.090610936,0.332710141,0.117435132,0.251859912,0.608032122,0.094125604,0.580358595,0,1,1,0.005915509,1,0,1,0,1,1,0,0,1,0.073643411
63000090-004,Nangang District,4,Close to Downtown: Convenient Transportation,99.33,0.207878467,0.059220326,0.222640178,0.117830941,0.418673218,0.135091374,0.206304879,0.228310237,0.100692614,0.626988191,0.285714286,1,1,0.004381191,1,0,1,1,1,1,0,1,1,0.26744186
63000090-002,Nangang District,4,Close to Downtown: Convenient Transportation,79.77,0.113874365,0.017986938,0.156348283,0.10175575,0.418673218,0.049244998,0.112414719,0.483531895,0.118217374,0.611416803,0.285714286,0,1,0.005985027,1,0,1,0,1,1,0,1,1,0.07751938
63000090-017,Nangang District,1,Suburb: Small Town Settlement,32.66,0.23092435,0.077138034,0.201652993,0.100874556,0.418673218,0.117389845,0.22620338,0.351843286,0.106880049,0.611416803,0.285714286,0,1,0.003949911,0,0,0,0,1,0,0,1,1,0.182170543
63000090-018,Nangang District,0,Suburb: Remote and Desolate,6.59,0.176757999,0.007491829,0.16300045,0.103097685,0.418673218,0.083504333,0.174962793,0.487539627,0.118217374,0.603641642,0,0,1,0.009520819,0,0,0,0,1,0,0,0,1,0.096899225
63000090-019,Nangang District,1,Suburb: Small Town Settlement,44.69,0.160815783,0.121839719,0.16300045,0.105859444,0.418673218,0.083878098,0.166680787,0.430808162,0.118217374,0.549414514,0.142857143,0,1,0.001670569,0,0,0,0,1,1,0,1,1,0.003875969
63000090-001,Nangang District,4,Close to Downtown: Convenient Transportation,77.22,0.179389127,0.114216388,0.172390328,0.11102983,0.418673218,0.094390492,0.18204353,0.483111948,0.100692614,0.611416803,0.285714286,0,1,0.001986246,1,0,1,0,1,1,0,1,1,0.100775194
63000090-010,Nangang District,3,City Center,85.08,0.18552265,0.156613541,0.176837378,0.099777381,0.418673218,0.104570319,0.185621451,0.457789501,0.128320883,0.541696523,0.142857143,0,0,0.001454195,1,0,1,1,1,1,1,1,1,0.07751938
63000090-011,Nangang District,4,Close to Downtown: Convenient Transportation,74.13,0.201385836,0.110672116,0.196868851,0.08696779,0.418673218,0.101509896,0.201232228,0.443291394,0.128320883,0.549414514,0.142857143,0,1,0.002435734,0,0,1,0,1,1,1,1,1,0.170542636
63000090-006,Nangang District,4,Close to Downtown: Convenient Transportation,83.47,0.115931786,0.020310332,0.195638568,0.106570636,0.418673218,0.069975391,0.115598268,0.413710257,0.118217374,0.580358595,0.285714286,0,1,0.005484014,1,0,1,0,1,1,0,1,1,0.085271318
63000090-003,Nangang District,4,Close to Downtown: Convenient Transportation,81.99,0.120532989,0.16085712,0.151139099,0.09947424,0.418673218,0.061973379,0.122595321,0.43606612,0.07973842,0.611416803,0.285714286,0,1,0.000916631,1,0,1,0,1,1,0,1,1,0.131782946
63000090-005,Nangang District,4,Close to Downtown: Convenient Transportation,45.16,0.194760331,0.198709639,0.176837378,0.093040225,0.418673218,0.092403993,0.190704813,0.523294585,0.118217374,0.588112512,0.285714286,0,1,0.001227453,0,0,1,0,1,1,0,1,1,0.120155039
63000090-007,Nangang District,4,Close to Downtown: Convenient Transportation,88.71,0.162426505,0.115630068,0.194394193,0.14711373,0.418673218,0.101035326,0.166140375,0.355455019,0.118217374,0.580358595,0.285714286,0,1,0.00156865,1,0,1,0,1,1,0,1,1,0.096899225
63000090-009,Nangang District,3,City Center,89.31,0.142520432,0.087783092,0.164613214,0.105319182,0.418673218,0.075201047,0.142953945,0.450789943,0.128320883,0.510897488,0.142857143,1,0,0.002022536,1,0,1,1,1,0,1,1,1,0.131782946
