縣市代碼,縣市名稱,鄉鎮市區代碼,鄉鎮市區名稱,不含車位_各建物型態合計棟數,不含車位_公寓棟數,不含車位_透天厝棟數,不含車位_店面(店舖)棟數,不含車位_辦公商業大樓棟數,不含車位_住宅大樓棟數,不含車位_華廈棟數,不含車位_套房棟數,不含車位_工廠棟數,不含車位_廠辦棟數,不含車位_農舍棟數,不含車位_倉庫棟數,不含車位_其他建物型態棟數,不含車位_各建物型態合計面積,不含車位_公寓面積,不含車位_透天厝面積,不含車位_店面(店舖)面積,不含車位_辦公商業大樓面積,不含車位_住宅大樓面積,不含車位_華廈面積,不含車位_套房面積,不含車位_工廠面積,不含車位_廠辦面積,不含車位_農舍面積,不含車位_倉庫面積,不含車位_其他建物型態面積,不含車位_各建物型態整體中位數房價,不含車位_公寓中位數房價,不含車位_透天厝中位數房價,不含車位_店面(店舖)中位數房價,不含車位_辦公商業大樓中位數房價,不含車位_住宅大樓中位數房價,不含車位_華廈中位數房價,不含車位_套房中位數房價,不含車位_工廠中位數房價,不含車位_廠辦中位數房價,不含車位_農舍中位數房價,不含車位_倉庫中位數房價,不含車位_其他建物型態中位數房價,含車位_各建物型態合計棟數,含車位_公寓棟數,含車位_透天厝棟數,含車位_店面(店舖)棟數,含車位_辦公商業大樓棟數,含車位_住宅大樓棟數,含車位_華廈棟數,含車位_套房棟數,含車位_工廠棟數,含車位_廠辦棟數,含車位_農舍棟數,含車位_倉庫棟數,含車位_其他建物型態棟數,含車位_各建物型態合計面積,含車位_公寓面積,含車位_透天厝面積,含車位_店面(店舖)面積,含車位_辦公商業大樓面積,含車位_住宅大樓面積,含車位_華廈面積,含車位_套房面積,含車位_工廠面積,含車位_廠辦面積,含車位_農舍面積,含車位_倉庫面積,含車位_其他建物型態面積,含車位_各建物型態整體中位數房價,含車位_公寓中位數房價,含車位_透天厝中位數房價,含車位_店面(店舖)中位數房價,含車位_辦公商業大樓中位數房價,含車位_住宅大樓中位數房價,含車位_華廈中位數房價,含車位_套房中位數房價,含車位_工廠中位數房價,含車位_廠辦中位數房價,含車位_農舍中位數房價,含車位_倉庫中位數房價,含車位_其他建物型態中位數房價,資料時間
09007,連江縣,09007010,南竿鄉,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"107Y"
09007,連江縣,09007020,北竿鄉,1,,,1,,,,,,,,,,605.18,,,605.18,,,,,,,,,,47000000,,,47000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"107Y"
09007,連江縣,09007030,莒光鄉,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"107Y"
09007,連江縣,09007040,東引鄉,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"107Y"
09020,金門縣,09020010,金城鎮,133,68,32,,,4,26,1,,,2,,,4807.24,1722.13,2081.90,,,194.40,647.81,15.62,,,145.37,,,5500000,4750000,10250000,,,17360000,5200000,4000000,,,13050000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"107Y"
09020,金門縣,09020020,金沙鎮,19,13,2,,,,3,,,,,,1,577.43,339.66,127.80,,,,87.21,,,,,,22.76,4200000,4200000,2751850,,,,4800000,,,,,,2200000,1,1,,,,,,,,,,,,43.50,43.50,,,,,,,,,,,,4800000,4800000,,,,,,,,,,,,"107Y"
09020,金門縣,09020030,金湖鎮,172,33,57,2,,,69,4,7,,,,,6709.66,828.05,3127.67,110.98,,,2015.36,60.71,566.89,,,,,6800000,4600000,8600000,12940000,,,6290000,3800000,14257500,,,,,81,2,38,,,,41,,,,,,,5227.61,105.22,3093.68,,,,2028.71,,,,,,,8000000,5200000,10000000,,,,5500000,,,,,,,"107Y"
09020,金門縣,09020040,金寧鄉,130,73,20,,,,29,7,,,1,,,4269.02,2005.88,1230.36,,,,825.75,107.54,,,99.49,,,5275000,5100000,11750000,,,,5080000,2200000,,,12000000,,,22,2,12,,,,8,,,,,,,1515.41,54.81,1084.70,,,,375.90,,,,,,,10500000,4800000,12660000,,,,7200000,,,,,,,"107Y"
09020,金門縣,09020050,烈嶼鄉,1,,1,,,,,,,,,,,32.71,,32.71,,,,,,,,,,,8000000,,8000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"107Y"
09020,金門縣,09020060,烏坵鄉,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"107Y"
10002,宜蘭縣,10002010,宜蘭市,814,69,342,35,,89,172,66,,2,12,,27,35230.53,2027.16,18467.15,2068.96,,3634.58,5615.42,829.03,,761.20,842.24,,984.79,6100000,3500000,10290000,15000000,,9500000,4490000,1890000,,18125000,19250000,,10267000,148,6,9,1,4,26,98,2,,,,,2,8025.37,284.42,907.00,105.09,495.24,1443.25,4640.64,46.44,,,,,103.29,6150000,5115000,11300000,32500000,16250000,6975000,5984667,3275000,,,,,4650000,"107Y"
10002,宜蘭縣,10002020,羅東鎮,534,68,195,16,5,66,109,64,,,7,,4,20222.36,1921.32,9724.83,1292.00,571.40,1875.46,3141.22,950.55,,,665.34,,80.23,5000000,3500000,8880000,21900000,12500000,4700000,4650000,2375000,,,26000000,,13689000,73,2,2,,,10,53,5,,,,,1,2687.91,94.92,142.79,,,425.12,1885.28,77.13,,,,,62.67,5900000,4775000,10940000,,,6350000,6000000,2750000,,,,,5500000,"107Y"
10002,宜蘭縣,10002030,蘇澳鎮,235,17,177,2,,6,18,8,3,2,,,2,11492.76,599.75,8348.03,143.60,,220.66,551.56,76.16,1352.28,122.79,,,77.92,4300000,1500000,6300000,20640000,,3200000,3480000,390000,35000000,12500000,,,3125000,1,,,,,,1,,,,,,,33.85,,,,,,33.85,,,,,,,2300000,,,,,,2300000,,,,,,,"107Y"
10002,宜蘭縣,10002040,頭城鎮,160,1,67,5,,27,12,47,,,,,1,6055.09,29.72,3152.66,344.70,,1025.68,388.57,1103.93,,,,,9.82,6430000,3600000,4500000,17000000,,10090000,3800000,6460000,,,,,300000,15,,6,,,3,3,3,,,,,,872.38,,540.05,,,123.38,148.47,60.48,,,,,,8930000,,14190000,,,10210000,4300000,3190000,,,,,,"107Y"
10002,宜蘭縣,10002050,礁溪鄉,520,22,108,7,22,60,35,250,,,12,,4,15723.49,583.41,5667.44,201.09,593.50,1788.74,999.66,4694.28,,,925.72,,269.66,5750000,3360000,7850000,14700000,12240000,9600000,5100000,3930000,,,17400000,,8640000,38,1,,,,2,20,15,,,,,,1263.72,74.64,,,,86.07,653.11,449.90,,,,,,5300000,29000000,,,,12810000,5325000,4800000,,,,,,"107Y"
10002,宜蘭縣,10002060,壯圍鄉,144,5,115,1,,,5,,,,16,1,1,8375.85,158.56,6513.95,57.40,,,219.03,,,,1173.49,61.92,191.51,8200000,2500000,8200000,14000000,,,3100000,,,,13980000,5310000,16500000,4,1,2,,,,1,,,,,,,207.40,46.54,107.92,,,,52.94,,,,,,,5740000,2650000,7840000,,,,4600000,,,,,,,"107Y"
10002,宜蘭縣,10002070,員山鄉,130,7,96,4,,,4,,,,17,,2,6740.31,233.43,4645.44,329.07,,,141.82,,,,1369.95,,20.60,7900000,2650000,7900000,12550000,,,3025000,,,,16700000,,5850000,1,,,,,,1,,,,,,,37.21,,,,,,37.21,,,,,,,4000000,,,,,,4000000,,,,,,,"107Y"
10002,宜蘭縣,10002080,冬山鄉,386,30,260,4,,,45,1,4,3,29,,10,21104.72,845.95,13221.25,219.98,,,961.99,8.36,1687.34,1327.65,2028.52,,803.68,7485000,3450000,8000000,16750000,,,4800000,1200000,81345000,25000000,16060000,,5500000,33,4,1,,,,27,,,,,,1,1036.34,132.47,42.04,,,,801.43,,,,,,60.40,6290000,3300000,4800000,,,,6360000,,,,,,4600000,"107Y"
10002,宜蘭縣,10002090,五結鄉,307,4,197,5,,9,34,36,3,,17,,2,16158.30,117.03,11487.08,248.70,,271.70,967.47,550.95,1107.04,,1332.63,,75.71,7500000,3290000,9000000,10570000,,3950000,2888889,1425000,33900000,,17500000,,8300000,61,12,9,,,13,20,,,,,,7,3027.86,528.71,713.21,,,674.51,785.63,,,,,,325.80,4450000,3100000,10780000,,,11000000,4275000,,,,,,3180000,"107Y"
10002,宜蘭縣,10002100,三星鄉,137,4,93,,,,,,4,,32,,4,8662.31,166.03,5330.52,,,,,,283.35,,2757.02,,125.39,8760000,2165000,7400000,,,,,,35500000,,17000000,,5200000,3,1,,,,,2,,,,,,,135.51,46.48,,,,,89.03,,,,,,,7200000,3400000,,,,,7700000,,,,,,,"107Y"
10002,宜蘭縣,10002110,大同鄉,1,,,,,,,,,,1,,,31.47,,,,,,,,,,31.47,,,1500000,,,,,,,,,,1500000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"107Y"
10002,宜蘭縣,10002120,南澳鄉,1,,1,,,,,,,,,,,9.80,,9.80,,,,,,,,,,,3200000,,3200000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"107Y"
10004,新竹縣,10004010,竹北市,1664,25,296,34,4,1084,99,98,2,11,11,,,84197.34,728.21,19817.27,2013.94,435.08,51706.97,3062.77,1156.52,480.67,4178.28,617.64,,,10000000,3300000,12165000,22250000,27890000,10575000,4700000,2525000,53750000,25600000,11000000,,,1583,12,12,35,21,1153,298,47,,2,,,3,91931.88,524.82,1019.29,2372.32,1436.46,72798.42,12193.91,1021.52,,265.61,,,299.53,10250000,8525000,18115000,18750000,14450000,11500000,6610000,3760000,,22750000,,,29300000,"107Y"
10004,新竹縣,10004020,竹東鎮,524,27,305,13,,73,82,21,1,,2,,,22437.56,760.68,15651.48,741.07,,2252.09,2589.31,228.62,152.41,,61.91,,,5000000,2400000,7100000,13090000,,3600000,3600000,1550000,69870000,,2300000,,,382,7,27,6,1,211,125,5,,,,,,17815.41,347.16,1856.53,316.35,66.31,10204.58,4947.31,77.16,,,,,,6550000,4800000,12180000,12950000,10280000,6900000,4900000,3250000,,,,,,"107Y"
10004,新竹縣,10004030,新埔鎮,139,8,95,3,,7,15,,,,11,,,7270.38,137.02,5664.35,84.27,,281.08,388.34,,,,715.31,,,7800000,866667,10200000,4850000,,5930000,4000000,,,,10600000,,,18,,2,,,10,6,,,,,,,852.48,,139.99,,,510.76,201.73,,,,,,,6775000,,7625000,,,6900000,5250000,,,,,,,"107Y"
10004,新竹縣,10004040,關西鎮,131,2,45,1,,75,7,,,,1,,,5962.03,76.33,2669.34,13.81,,2902.32,214.44,,,,85.80,,,6360000,3075000,5950000,3820000,,6650000,2080000,,,,17500000,,,10,4,3,,,1,2,,,,,,,526.91,183.03,204.52,,,37.33,102.03,,,,,,,3550000,2750000,4700000,,,5680000,3515000,,,,,,,"107Y"
10004,新竹縣,10004050,湖口鄉,923,56,459,19,,,324,38,16,1,7,,3,51433.74,1497.47,26101.35,1169.35,,,8550.71,496.52,12755.05,144.36,537.41,,181.52,5130000,2990000,8380000,14500000,,,4100000,950000,116910000,30390000,14000000,,800000,123,3,6,1,,,113,,,,,,,4275.03,110.72,398.24,79.39,,,3686.68,,,,,,,5550000,3700000,8500000,11500000,,,5510000,,,,,,,"107Y"
10004,新竹縣,10004060,新豐鄉,677,44,341,4,,53,206,8,3,1,16,,1,30288.92,1181.34,19298.76,224.36,,2259.21,5529.85,131.81,153.84,23.22,1483.98,,2.56,6380000,2425000,7800000,9150000,,7850000,5315000,1635000,7600000,3600000,14500000,,200000,55,4,7,,,4,40,,,,,,,2038.06,126.60,456.94,,,110.59,1343.93,,,,,,,5190000,2750000,11000000,,,4935000,5225000,,,,,,,"107Y"
10004,新竹縣,10004070,芎林鄉,110,1,89,2,,,7,9,1,,1,,,6338.24,36.89,4883.17,78.25,,,215.74,109.52,934.30,,80.35,,,6392500,3260000,6500000,10100000,,,2937949,1100000,95000000,,11800000,,,16,,3,,,4,6,2,,,1,,,589.40,,165.53,,,152.80,157.22,24.31,,,89.53,,,4300000,,5844235,,,6540000,1316667,1075000,,,13750000,,,"107Y"
10004,新竹縣,10004080,橫山鄉,24,,18,1,,,,,,,5,,,1629.48,,943.62,74.08,,,,,,,611.78,,,7590000,,6500000,11300000,,,,,,,12480000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"107Y"
10004,新竹縣,10004090,北埔鄉,22,,18,,,,,,1,,3,,,1247.62,,931.05,,,,,,98.74,,217.83,,,6050000,,5450000,,,,,,16000000,,15100000,,,1,,1,,,,,,,,,,,40.00,,40.00,,,,,,,,,,,6800000,,6800000,,,,,,,,,,,"107Y"
10004,新竹縣,10004100,寶山鄉,82,1,34,1,,,45,,,,1,,,4630.53,29.45,2832.96,46.11,,,1667.44,,,,54.57,,,8030000,2000000,10550000,5000000,,,7350000,,,,13800000,,,31,5,1,,,,25,,,,,,,1263.89,215.23,82.60,,,,966.06,,,,,,,3950000,3340000,7000000,,,,4000000,,,,,,,"107Y"
10004,新竹縣,10004110,峨眉鄉,8,,6,,,,,2,,,,,,263.44,,245.39,,,,,18.04,,,,,,2250000,,3200000,,,,,340000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"107Y"
10004,新竹縣,10004120,尖石鄉,3,,3,,,,,,,,,,,113.48,,113.48,,,,,,,,,,,3120000,,3120000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"107Y"
10004,新竹縣,10004130,五峰鄉,3,,3,,,,,,,,,,,112.35,,112.35,,,,,,,,,,,600000,,600000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"107Y"
10005,苗栗縣,10005010,苗栗市,513,54,286,20,6,19,77,41,1,,6,1,2,22884.17,2437.56,14377.59,1337.48,200.61,718.00,2515.67,561.80,298.09,,334.11,62.68,40.59,3800000,2780000,5300000,10000000,2750000,3350000,3300000,1180000,33800000,,15625000,9800000,5110000,93,2,3,1,,2,83,1,,,,,1,3702.65,101.00,176.30,81.77,,68.04,3205.51,30.88,,,,,39.15,5100000,3975000,8560000,5600000,,2950000,5100000,3380000,,,,,3650000,"107Y"
10005,苗栗縣,10005020,苑裡鎮,153,2,119,,,,21,,1,,8,,2,8071.53,68.14,6487.45,,,,973.29,,55.86,,434.92,,51.87,5600000,2050000,6300000,,,,5340000,,12000000,,7250000,,3750000,7,,1,,,,6,,,,,,,229.97,,53.30,,,,176.67,,,,,,,3500000,,6000000,,,,3250000,,,,,,,"107Y"
10005,苗栗縣,10005030,通霄鎮,74,5,55,2,,5,4,,,,2,,1,3253.97,177.68,2422.22,163.31,,181.52,153.77,,,,107.37,,48.11,3000000,2500000,3020000,4150000,,2000000,2795000,,,,5740000,,15000000,13,,,,,12,1,,,,,,,328.87,,,,,281.66,47.21,,,,,,,1525000,,,,,1512500,5000000,,,,,,,"107Y"
10005,苗栗縣,10005040,竹南鎮,873,16,428,20,,253,129,12,4,6,3,,2,64957.54,485.11,25731.67,1164.15,,9090.31,4687.11,143.86,2927.39,20449.74,221.23,,56.97,6900000,2575000,9500000,12100000,,5850000,5500000,1335000,47500000,30000000,25400000,,2100000,229,5,7,1,,92,124,,,,,,,9581.22,123.25,458.32,71.58,,4217.46,4710.61,,,,,,,5600000,3900000,12300000,9700000,,5710000,5255000,,,,,,,"107Y"
10005,苗栗縣,10005050,頭份市,942,41,345,25,3,295,182,44,,1,4,,2,42924.93,1068.23,19044.67,1749.21,229.92,13880.64,5443.73,725.65,,252.70,251.51,,278.67,5150000,2100000,7600000,11500000,3900000,5290000,3100000,2050000,,28647458,10650000,,224000000,223,4,6,1,,81,126,4,,,,,1,12199.46,166.15,339.41,34.78,,5055.66,5259.82,62.95,,,,,1280.68,5700000,5250000,8990000,11000000,,6650000,5340000,2910000,,,,,550000,"107Y"
10005,苗栗縣,10005060,後龍鎮,95,,88,1,,,3,,,,2,,1,5744.46,,5482.31,26.08,,,111.69,,,,103.67,,20.71,7690000,,7650000,7690000,,,3000000,,,,12300000,,15000000,27,,1,,,,26,,,,,,,1103.06,,61.91,,,,1041.15,,,,,,,7200000,,7700000,,,,7200000,,,,,,,"107Y"
10005,苗栗縣,10005070,卓蘭鎮,13,,8,,,,,,,,5,,,619.52,,392.25,,,,,,,,227.27,,,6500000,,4915000,,,,,,,,13000000,,,1,,,,,,1,,,,,,,42.92,,,,,,42.92,,,,,,,3300000,,,,,,3300000,,,,,,,"107Y"
10005,苗栗縣,10005080,大湖鄉,23,1,17,,,,1,,,,3,,1,1123.51,26.40,944.56,,,,20.69,,,,121.00,,10.86,4550000,1760000,4550000,,,,2000000,,,,7800000,,1600000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"107Y"
10005,苗栗縣,10005090,公館鄉,99,,79,1,,,6,,1,,11,,1,5551.71,,4407.80,61.56,,,181.53,,124.90,,715.44,,60.49,6180000,,5980000,8150000,,,2375000,,18000000,,11600000,,7360000,5,,,,,,5,,,,,,,242.26,,,,,,242.26,,,,,,,3500000,,,,,,3500000,,,,,,,"107Y"
10005,苗栗縣,10005100,銅鑼鄉,66,3,48,,,,3,1,7,1,3,,,6057.62,70.29,2216.25,,,,107.27,64.53,3151.97,202.75,244.55,,,5647500,1480000,4940000,,,,5200000,9500000,21750000,25060000,15500000,,,1,,,,,,1,,,,,,,35.50,,,,,,35.50,,,,,,,5200000,,,,,,5200000,,,,,,,"107Y"
10005,苗栗縣,10005110,南庄鄉,11,,7,,,,,,,,3,,1,459.28,,265.03,,,,,,,,178.05,,16.21,4530000,,4530000,,,,,,,,7700000,,2550000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"107Y"
10005,苗栗縣,10005120,頭屋鄉,15,,13,1,,,,,,,1,,,605.55,,554.85,38.89,,,,,,,11.82,,,3300000,,3300000,9060000,,,,,,,2000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"107Y"
10005,苗栗縣,10005130,三義鄉,56,2,46,2,,,3,,,1,1,,1,3503.18,54.62,2514.59,193.40,,,87.17,,,501.94,99.60,,51.86,4250000,750000,4650000,29300000,,,2800000,,,99000000,19600000,,2800000,1,,,,,,1,,,,,,,39.11,,,,,,39.11,,,,,,,2950000,,,,,,2950000,,,,,,,"107Y"
10005,苗栗縣,10005140,西湖鄉,3,,2,,,,,,,,1,,,126.12,,81.69,,,,,,,,44.43,,,3600000,,2850000,,,,,,,,16400000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"107Y"
10005,苗栗縣,10005150,造橋鄉,75,,27,,,,,47,1,,,,,2012.46,,1155.15,,,,,359.36,497.95,,,,,400000,,2600000,,,,,350000,51900000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"107Y"
10005,苗栗縣,10005160,三灣鄉,10,,9,,,,,,1,,,,,853.92,,535.87,,,,,,318.05,,,,,4750000,,4000000,,,,,,31600000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"107Y"
10005,苗栗縣,10005170,獅潭鄉,10,,3,,,,,,,,7,,,529.50,,132.36,,,,,,,,397.14,,,9000000,,4000000,,,,,,,,9260000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"107Y"
10005,苗栗縣,10005180,泰安鄉,3,,3,,,,,,,,,,,233.24,,233.24,,,,,,,,,,,3500000,,3500000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"107Y"
10007,彰化縣,10007010,彰化市,1111,92,701,47,7,106,101,35,8,5,5,2,2,50456.71,2310.40,33483.30,3131.69,316.18,3650.54,3206.66,525.23,1645.74,985.38,429.72,635.76,136.14,5800000,3000000,7000000,17500000,3940000,3975000,3900000,2675000,50165000,25000000,15000000,96695000,12550000,237,5,37,1,,95,98,,,1,,,,12683.20,124.15,3496.75,56.82,,4323.41,4623.80,,,58.26,,,,5357986,1133333,15950000,21000000,,4800000,5250000,,,4800000,,,,"107Y"
10007,彰化縣,10007020,鹿港鎮,337,5,250,12,,2,16,13,19,8,9,,3,20445.28,140.90,13131.43,602.14,,72.74,566.42,579.15,3725.81,1151.59,410.73,,64.38,6800000,2800000,6925000,16982857,,4160000,3450000,5324006,9999750,11000000,3750000,,10063200,47,,17,,,,30,,,,,,,2172.20,,903.29,,,,1268.90,,,,,,,4250000,,8980000,,,,4000000,,,,,,,"107Y"
10007,彰化縣,10007030,和美鎮,366,2,312,7,,10,11,,8,6,9,,1,18695.56,63.39,15094.00,418.11,,296.26,409.65,,955.65,1032.63,394.09,,31.79,7500000,2650000,7550000,10500000,,4575000,3800000,,11851250,2701667,15019500,,12500000,11,,2,,,,9,,,,,,,577.83,,135.85,,,,441.98,,,,,,,4950000,,8000000,,,,4500000,,,,,,,"107Y"
10007,彰化縣,10007040,線西鄉,45,,41,,,,,,,,4,,,2019.13,,1825.38,,,,,,,,193.75,,,5500000,,5580000,,,,,,,,3390000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"107Y"
10007,彰化縣,10007050,伸港鄉,254,,230,2,,,3,1,4,2,7,,5,14452.06,,11997.55,106.45,,,121.87,22.80,564.48,397.87,509.39,,731.64,7500000,,7300000,8425000,,,3000000,1500000,58751667,17300000,10833333,,25200000,4,,1,,,,3,,,,,,,197.65,,69.26,,,,128.39,,,,,,,3505000,,8800000,,,,2650000,,,,,,,"107Y"
10007,彰化縣,10007060,福興鄉,166,,157,,,,3,,,1,4,,1,7998.56,,7642.66,,,,102.16,,,62.22,186.99,,4.54,6530000,,6600000,,,,3200000,,,6500000,3550000,,7084000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"107Y"
10007,彰化縣,10007070,秀水鄉,112,,91,2,,,,,1,3,14,1,,10385.48,,4775.22,106.16,,,,,149.29,4841.35,487.68,25.78,,8000000,,7850000,11850000,,,,,22000000,9065087,9000000,14750000,,2,,2,,,,,,,,,,,121.36,,121.36,,,,,,,,,,,8000000,,8000000,,,,,,,,,,,"107Y"
10007,彰化縣,10007080,花壇鄉,197,,184,,,,,,9,1,1,,2,14384.59,,8754.52,,,,,,5354.12,141.04,25.17,,109.75,7100000,,7050000,,,,,,33000000,93700,12500000,,151900,32,,32,,,,,,,,,,,1588.17,,1588.17,,,,,,,,,,,7800000,,7800000,,,,,,,,,,,"107Y"
10007,彰化縣,10007090,芬園鄉,36,,32,,,,,,,,4,,,2024.39,,1760.43,,,,,,,,263.96,,,5900000,,5350000,,,,,,,,21500000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"107Y"
10007,彰化縣,10007100,員林市,808,33,499,32,2,145,54,29,2,,2,,10,39586.07,715.23,28719.18,1864.17,120.86,5337.57,1803.93,290.37,93.03,,156.65,,485.07,7025000,2650000,9500000,12900000,5990000,5500000,4075000,1300000,13280000,,14650000,,11000000,115,4,14,2,,45,48,2,,,,,,5005.41,134.98,929.58,110.03,,1780.04,2032.91,17.87,,,,,,6600000,5425000,11000000,6650000,,6250000,5200000,1100000,,,,,,"107Y"
10007,彰化縣,10007110,溪湖鎮,228,,212,9,,,1,,3,,3,,,12756.23,,11520.51,415.05,,,32.67,,519.47,,268.53,,,7625000,,7475000,8200000,,,3162000,,26666667,,9569534,,,5,,,,,5,,,,,,,,234.64,,,,,234.64,,,,,,,,5000000,,,,,5000000,,,,,,,,"107Y"
10007,彰化縣,10007120,田中鎮,179,,151,2,,,18,1,1,2,2,1,1,10861.43,,7542.97,257.40,,,362.85,7.68,878.03,1630.73,120.08,46.58,15.13,6200000,,6500000,16900000,,,730000,765000,9500000,60000000,4340000,7048000,15120000,1,,,,,,1,,,,,,,38.85,,,,,,38.85,,,,,,,3350000,,,,,,3350000,,,,,,,"107Y"
10007,彰化縣,10007130,大村鄉,135,4,111,,,5,9,2,,,1,,3,7269.59,79.80,5532.34,,,142.21,289.25,266.16,,,44.90,,914.93,6500000,2405000,7000000,,,3780000,3150000,21250000,,,10400000,,4500000,8,,4,,,4,,,,,,,,395.83,,231.83,,,163.99,,,,,,,,4880000,,6625000,,,4880000,,,,,,,,"107Y"
10007,彰化縣,10007140,埔鹽鄉,85,2,80,1,,,,,2,,,,,5240.87,57.44,4264.71,148.50,,,,,770.23,,,,,6840000,2625000,6845000,16000000,,,,,15077250,,,,,1,,1,,,,,,,,,,,48.59,,48.59,,,,,,,,,,,4000000,,4000000,,,,,,,,,,,"107Y"
10007,彰化縣,10007150,埔心鄉,180,,144,11,,,4,,10,4,3,,4,13837.55,,7163.12,628.69,,,167.34,,2717.47,2745.49,181.37,,234.08,6990000,,6825000,11200000,,,4820000,,2787300,135666625,8000000,,9673333,1,,1,,,,,,,,,,,16.00,,16.00,,,,,,,,,,,1750000,,1750000,,,,,,,,,,,"107Y"
10007,彰化縣,10007160,永靖鄉,70,,64,1,,,,,2,,2,,1,3655.07,,3010.98,54.70,,,,,330.65,,49.13,,209.62,6385000,,6325000,7600000,,,,,12663850,,14260000,,42800000,2,,2,,,,,,,,,,,121.49,,121.49,,,,,,,,,,,5400000,,5400000,,,,,,,,,,,"107Y"
10007,彰化縣,10007170,社頭鄉,82,,73,1,,,,,2,2,3,,1,4617.91,,3655.13,60.66,,,,,360.19,182.73,194.55,,164.65,7690000,,7500000,9100000,,,,,26190000,11800000,10000000,,17600000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"107Y"
10007,彰化縣,10007180,二水鄉,33,,27,1,,,,,3,1,,,1,1942.52,,1231.39,42.01,,,,,137.68,271.08,,,260.36,4500000,,3600000,7300000,,,,,22500000,23000000,,,7000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"107Y"
10007,彰化縣,10007190,北斗鎮,189,1,179,3,,3,1,,,,1,1,,9583.59,50.21,9127.14,179.39,,96.16,9.34,,,,61.99,59.35,,6800000,6000000,6800000,9150000,,3000000,300000,,,,10907886,16883100,,1,,,,,1,,,,,,,,28.99,,,,,28.99,,,,,,,,2680000,,,,,2680000,,,,,,,,"107Y"
10007,彰化縣,10007200,二林鎮,185,,161,1,,1,7,3,1,1,2,,8,13348.19,,8463.36,67.99,,38.39,286.51,42.32,196.19,144.29,156.57,,3952.55,5600000,,5800000,7500000,,2600000,2675000,1350000,22700000,81251100,12031397,,24300000,2,,,,,1,1,,,,,,,77.49,,,,,36.12,41.38,,,,,,,3045000,,,,,3080000,3010000,,,,,,,"107Y"
10007,彰化縣,10007210,田尾鄉,51,,42,,,,,,,,7,2,,3145.48,,2537.24,,,,,,,,324.58,283.65,,6100000,,5850000,,,,,,,,8800000,121000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"107Y"
10007,彰化縣,10007220,埤頭鄉,76,,74,1,,,,,,,1,,,3720.87,,3616.40,43.97,,,,,,,60.50,,,6100000,,6100000,4500000,,,,,,,10823400,,,1,,1,,,,,,,,,,,98.48,,98.48,,,,,,,,,,,15000000,,15000000,,,,,,,,,,,"107Y"
10007,彰化縣,10007230,芳苑鄉,73,,60,2,,,,,3,,3,,5,11607.47,,2714.89,83.09,,,,,4803.39,,1821.06,,2185.05,2500000,,2150000,3530000,,,,,47795000,,3600000,,10500000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"107Y"
