Region,County Name,Township Name,Village Name,c_Population,c_Sex Ratio,c_Population Density,c_Dependency Ratio,c_Child Dependency Ratio,c_Elderly Dependency Ratio,c_Aging Index,c_Population aged 0-14,c_Population aged 15-64,c_Population aged 65 and above,j_15 with Doctorate Degree,j_15 with Master Degree,j_15 with University Education,j_15 with Vocational Education,j_15 with Senior High School Education,j_15 with Junior High School Education,j_15 with Elementary School Education,j_15 with Self-Taught Education,j_15 who are Illiterate,c_15 who are Unmarried,c_15 who are Married,c_15 who are Divorced,c_Natural Increase,c_Social Increase,c_Total Number of Households,ji_Total Comprehensive Income,ji_Average Comprehensive Income,ji_Median Comprehensive Income,ji_Comprehensive Income Q1,ji_Comprehensive Income Q3,ji_Comprehensive Income std,ji_Total Amount of Various Types of Income,ji_Income from Wages and Salaries,Median Housing Price with parking space,Median Housing Price no parking space,NO2,PM2.5,water,108green,m108300,m108300s,m108500,m108500s,fire,police,primary,secondary,gym,area,multiHospital,Shelter
新北市樹林區三多里,新北市,樹林區,三多里,4311,101.73,11530.87,31.03,15.96,15.08,94.48,525,3290,496,2,125,933,404,1269,620,413,8,12,1336.0,1832.0,403.0,5,-36,1477,572497.0,483.0,354.0,189.0,580.0,486.92,567635.0,380690.0,12100000.0,7980000.0,31.0,18.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,403091.0,0.0,0.0
新北市樹林區三福里,新北市,樹林區,三福里,4250,97.03,11119.66,39.89,19.85,20.05,101.0,603,3038,609,6,128,874,403,1226,565,413,9,23,1296.0,1696.0,367.0,3,-7,1551,578480.0,525.0,332.0,168.0,649.0,673.88,580556.0,444236.0,12100000.0,7980000.0,31.0,18.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,441528.0,0.0,2.0
新北市樹林區三興里,新北市,樹林區,三興里,5093,105.53,7721.12,34.13,17.86,16.28,91.15,678,3797,618,10,99,946,368,1555,890,510,8,29,1561.0,1998.0,554.0,6,-61,1837,522303.0,445.0,322.0,169.0,544.0,500.65,518413.0,401440.0,12100000.0,7980000.0,39.0,21.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1062873.0,0.0,0.0
新北市樹林區三龍里,新北市,樹林區,三龍里,2150,105.94,5698.85,30.78,13.75,17.03,123.89,226,1644,280,4,88,535,221,554,294,215,4,9,675.0,984.0,133.0,1,-71,776,372333.0,543.0,361.0,171.0,676.0,632.42,369249.0,223679.0,12100000.0,7980000.0,31.0,18.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,355444.0,0.0,0.0
新北市樹林區中山里,新北市,樹林區,中山里,5608,103.56,11089.69,35.85,18.65,17.2,92.21,770,4128,710,13,192,1167,562,1638,659,562,13,32,1625.0,2427.0,453.0,13,15,1914,870400.0,576.0,372.0,195.0,710.0,655.64,863768.0,683089.0,12100000.0,7980000.0,41.0,24.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1372188.0,0.0,2.0
新北市樹林區中華里,新北市,樹林區,中華里,3625,91.49,121607.57,25.87,15.66,10.21,65.19,451,2880,294,11,129,893,366,1117,411,234,6,7,1184.0,1480.0,309.0,15,17,1247,563230.0,537.0,368.0,200.0,690.0,542.34,560735.0,462748.0,12100000.0,7980000.0,30.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,29436.0,0.0,0.0
新北市樹林區保安里,新北市,樹林區,保安里,6609,99.37,30663.09,36.41,16.33,20.08,123.01,791,4845,973,23,334,1564,669,1851,692,632,6,47,2140.0,2709.0,532.0,1,-79,2361,1134580.0,593.0,397.0,198.0,739.0,656.55,1136975.0,857977.0,12100000.0,7980000.0,27.0,29.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,231735.0,1.0,0.0
新北市樹林區光興里,新北市,樹林區,光興里,4206,101.05,3290.5,25.89,14.7,11.19,76.17,491,3341,374,5,114,937,419,1313,607,296,3,21,1386.0,1739.0,387.0,11,12,1443,580771.0,493.0,350.0,183.0,612.0,573.63,576983.0,446695.0,12100000.0,7980000.0,34.0,21.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1154912.0,0.0,0.0
新北市樹林區北園里,新北市,樹林區,北園里,2315,109.12,835.04,29.84,14.64,15.2,103.83,261,1783,271,1,51,483,193,728,358,228,3,9,708.0,1040.0,174.0,6,-1,773,319877.0,530.0,346.0,180.0,668.0,622.76,316495.0,209150.0,12100000.0,7980000.0,41.0,25.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1918299.0,0.0,0.0
新北市樹林區南園里,新北市,樹林區,南園里,15995,92.9,6258.11,45.77,30.82,14.95,48.49,3382,10973,1640,178,1423,4540,1910,3110,873,540,10,29,3448.0,7574.0,960.0,80,139,6636,5036127.0,1025.0,673.0,293.0,1349.0,1226.65,5161287.0,3743400.0,12100000.0,7980000.0,46.0,24.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1353088.0,0.0,1.0
新北市樹林區和平里,新北市,樹林區,和平里,4030,98.03,16212.08,38.87,18.02,20.85,115.68,523,2902,605,17,151,858,364,1183,503,395,13,23,1233.0,1695.0,324.0,4,-71,1411,587152.0,524.0,354.0,190.0,660.0,602.32,582842.0,421639.0,12100000.0,7980000.0,26.0,27.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,299880.0,1.0,2.0
新北市樹林區圳安里,新北市,樹林區,圳安里,3849,100.16,5841.98,23.01,12.56,10.45,83.21,393,3129,327,10,102,906,374,1193,571,286,0,14,1303.0,1651.0,318.0,10,16,1374,582898.0,511.0,374.0,180.0,657.0,544.3,577960.0,431624.0,12100000.0,7980000.0,28.0,26.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,574905.0,1.0,0.0
新北市樹林區圳民里,新北市,樹林區,圳民里,2971,111.91,8094.55,25.04,13.17,11.87,90.1,313,2376,282,5,131,664,284,822,483,258,2,9,938.0,1307.0,279.0,9,6,1110,473200.0,533.0,366.0,183.0,670.0,871.73,471062.0,344593.0,12100000.0,7980000.0,28.0,23.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,334446.0,0.0,0.0
新北市樹林區圳生里,新北市,樹林區,圳生里,1638,107.87,3878.77,24.37,9.79,14.58,148.84,129,1317,192,1,58,412,132,455,292,148,1,10,567.0,740.0,128.0,10,-21,580,283811.0,505.0,351.0,173.0,580.0,614.28,279379.0,161521.0,12100000.0,7980000.0,28.0,18.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,441139.0,0.0,0.0
新北市樹林區圳福里,新北市,樹林區,圳福里,4668,99.91,13310.14,34.37,19.0,15.37,80.91,660,3474,534,10,170,1006,424,1272,652,451,5,18,1414.0,1984.0,360.0,18,8,1610,677148.0,537.0,369.0,191.0,679.0,605.48,673371.0,537579.0,12100000.0,7980000.0,27.0,26.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,332166.0,1.0,0.0
新北市樹林區坡內里,新北市,樹林區,坡內里,1788,103.18,929.57,34.23,16.14,18.09,112.09,215,1332,241,7,36,366,155,554,241,198,1,15,570.0,733.0,158.0,-1,9,603,223600.0,481.0,316.0,172.0,549.0,576.92,221482.0,153914.0,12100000.0,7980000.0,35.0,23.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,2250626.0,1.0,0.0
新北市樹林區大同里,新北市,樹林區,大同里,3723,90.73,38074.1,26.81,15.46,11.34,73.35,454,2936,333,9,169,985,420,1047,381,234,5,19,1203.0,1606.0,278.0,6,-20,1319,669021.0,599.0,401.0,195.0,822.0,654.52,664801.0,509726.0,12100000.0,7980000.0,30.0,27.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,84605.0,1.0,1.0
新北市樹林區太順里,新北市,樹林區,太順里,2891,104.75,34891.86,31.35,17.58,13.77,78.29,387,2201,303,3,82,586,224,896,446,249,7,11,910.0,1196.0,242.0,12,-18,940,352159.0,453.0,338.0,164.0,586.0,426.04,350455.0,292267.0,12100000.0,7980000.0,30.0,27.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,84494.0,0.0,0.0
新北市樹林區山佳里,新北市,樹林區,山佳里,5994,102.57,9785.37,29.63,16.76,12.87,76.77,775,4624,595,21,208,1261,542,1862,802,500,2,21,1827.0,2597.0,466.0,18,-34,1984,930619.0,555.0,381.0,200.0,697.0,624.34,924407.0,717605.0,12100000.0,7980000.0,35.0,24.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,979659.0,0.0,1.0
新北市樹林區彭厝里,新北市,樹林區,彭厝里,5191,98.21,4665.85,27.83,16.06,11.77,73.31,652,4061,478,7,160,1179,499,1584,667,417,7,19,1677.0,2172.0,415.0,13,-141,1723,721091.0,486.0,336.0,169.0,607.0,502.91,716554.0,573560.0,12100000.0,7980000.0,30.0,27.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,629751.0,0.0,0.0
新北市樹林區彭福里,新北市,樹林區,彭福里,5537,98.82,31024.3,32.4,17.34,15.06,86.9,725,4182,630,12,224,1222,510,1601,733,475,9,26,1729.0,2342.0,439.0,15,20,1994,908558.0,595.0,393.0,193.0,758.0,661.32,901454.0,731095.0,12100000.0,7980000.0,25.0,27.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,193793.0,0.0,0.0
新北市樹林區彭興里,新北市,樹林區,彭興里,6143,99.97,7036.29,28.22,16.22,12.0,74.0,777,4791,575,12,180,1292,480,1866,957,548,9,22,2035.0,2481.0,540.0,7,-48,2110,745143.0,467.0,329.0,172.0,591.0,524.33,740923.0,603396.0,12100000.0,7980000.0,26.0,27.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,880766.0,0.0,0.0
新北市樹林區文林里,新北市,樹林區,文林里,5419,94.3,78777.13,32.53,18.44,14.09,76.39,754,4089,576,11,227,1249,555,1572,621,399,9,22,1606.0,2362.0,439.0,19,-69,1907,910716.0,597.0,399.0,190.0,756.0,690.74,906613.0,704712.0,12100000.0,7980000.0,27.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,101661.0,1.0,0.0
新北市樹林區東園里,新北市,樹林區,東園里,1804,116.57,1119.24,37.6,17.32,20.29,117.18,227,1311,266,3,51,320,182,525,285,196,4,11,508.0,780.0,159.0,-6,-61,673,246191.0,563.0,367.0,194.0,670.0,681.41,244626.0,156387.0,12100000.0,7980000.0,36.0,25.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2465189.0,0.0,0.0
新北市樹林區東山里,新北市,樹林區,東山里,3319,104.5,752.31,31.65,14.4,17.26,119.83,363,2521,435,3,86,681,282,997,516,365,4,22,1040.0,1449.0,282.0,-5,-33,1152,458104.0,469.0,323.0,161.0,591.0,580.33,529493.0,296684.0,12100000.0,7980000.0,41.0,25.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,4106457.0,0.0,0.0
新北市樹林區東昇里,新北市,樹林區,東昇里,5243,98.67,19454.98,31.17,16.74,14.44,86.25,669,3997,577,15,242,1266,552,1460,611,402,6,20,1616.0,2278.0,394.0,13,133,1918,955610.0,598.0,389.0,191.0,727.0,698.55,976570.0,699202.0,12100000.0,7980000.0,30.0,26.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,242354.0,1.0,0.0
新北市樹林區東陽里,新北市,樹林區,東陽里,6251,101.13,34657.31,31.77,16.38,15.39,93.95,777,4744,730,10,215,1363,583,1929,798,537,10,29,1934.0,2665.0,529.0,9,-67,2248,958391.0,532.0,372.0,187.0,693.0,534.34,953272.0,772402.0,12100000.0,7980000.0,30.0,27.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,235474.0,1.0,1.0
新北市樹林區柑園里,新北市,樹林區,柑園里,10123,93.3,8500.88,44.14,27.65,16.49,59.63,1942,7023,1158,130,977,3089,1107,1911,569,357,11,30,2352.0,4825.0,555.0,40,71,4167,3464695.0,1097.0,676.0,271.0,1420.0,1450.94,3535503.0,2423832.0,12100000.0,7980000.0,46.0,24.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,832011.0,0.0,2.0
新北市樹林區樂山里,新北市,樹林區,樂山里,2089,104.6,647.86,38.44,17.83,20.61,115.61,269,1509,311,3,63,366,198,628,299,240,6,17,583.0,907.0,184.0,-5,96,722,321997.0,608.0,356.0,187.0,676.0,1067.8,322594.0,234936.0,12100000.0,7980000.0,50.0,24.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3419907.0,0.0,1.0
新北市樹林區樹人里,新北市,樹林區,樹人里,3603,93.71,23186.67,39.49,19.36,20.13,104.0,500,2583,520,16,160,843,385,1007,366,304,7,15,1051.0,1597.0,246.0,10,-32,1268,685714.0,653.0,377.0,198.0,752.0,905.17,716830.0,488790.0,12100000.0,7980000.0,30.0,26.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,132489.0,1.0,0.0
新北市樹林區樹北里,新北市,樹林區,樹北里,963,98.97,16158.8,45.47,11.63,33.84,290.91,77,662,224,6,57,216,105,261,122,116,2,1,289.0,452.0,71.0,-9,-14,434,210565.0,719.0,483.0,203.0,871.0,906.65,208756.0,123065.0,12100000.0,7980000.0,26.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,67035.0,1.0,0.0
新北市樹林區樹南里,新北市,樹林區,樹南里,4318,98.16,45414.39,30.02,13.46,16.56,123.04,447,3321,550,15,213,1129,503,1152,449,386,8,16,1410.0,1907.0,313.0,8,-50,1558,772830.0,600.0,407.0,198.0,769.0,645.2,775355.0,594908.0,12100000.0,7980000.0,30.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,99367.0,1.0,2.0
新北市樹林區樹德里,新北市,樹林區,樹德里,3766,95.94,44958.04,38.15,15.52,22.63,145.86,423,2726,617,17,181,922,396,1027,392,386,9,13,1187.0,1611.0,298.0,2,-5,1406,682521.0,624.0,420.0,198.0,783.0,766.54,721445.0,505633.0,12100000.0,7980000.0,27.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,79763.0,1.0,0.0
新北市樹林區樹東里,新北市,樹林區,樹東里,1236,92.82,4903.28,41.91,14.12,27.78,196.75,123,871,242,7,50,276,151,343,146,129,4,7,369.0,527.0,115.0,-3,43,551,236497.0,659.0,367.0,144.0,877.0,806.87,235356.0,133208.0,12100000.0,7980000.0,26.0,27.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,186140.0,1.0,2.0
新北市樹林區樹福里,新北市,樹林區,樹福里,3775,90.85,28437.55,37.47,16.35,21.12,129.18,449,2746,580,24,324,1072,416,900,281,287,8,14,1109.0,1766.0,239.0,16,-22,1477,1106793.0,912.0,515.0,230.0,1147.0,1152.34,1115996.0,687360.0,12100000.0,7980000.0,26.0,26.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,130550.0,1.0,0.0
新北市樹林區樹興里,新北市,樹林區,樹興里,3863,96.29,22183.94,35.5,18.1,17.4,96.12,516,2851,496,14,173,891,398,1099,423,335,3,11,1191.0,1650.0,291.0,10,-70,1411,640592.0,598.0,393.0,188.0,766.0,666.61,636882.0,512406.0,12100000.0,7980000.0,30.0,26.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,178507.0,1.0,0.0
新北市樹林區樹西里,新北市,樹林區,樹西里,5445,95.86,37291.97,43.97,18.77,25.2,134.23,710,3782,953,22,359,1463,646,1359,468,400,5,13,1616.0,2490.0,316.0,14,-10,2049,1203029.0,719.0,452.0,198.0,953.0,814.76,1242262.0,845710.0,12100000.0,7980000.0,26.0,26.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,148923.0,1.0,1.0
新北市樹林區潭底里,新北市,樹林區,潭底里,5068,121.12,3478.56,34.68,14.83,19.85,133.87,558,3763,747,7,163,956,484,1512,799,543,16,30,1569.0,1956.0,674.0,8,26,2132,715042.0,580.0,378.0,197.0,711.0,677.48,710229.0,483740.0,12100000.0,7980000.0,30.0,26.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,825158.0,1.0,1.0
新北市樹林區育英里,新北市,樹林區,育英里,3258,96.38,32608.37,35.75,15.75,20.0,126.98,378,2400,480,13,208,807,368,906,315,248,8,7,1041.0,1415.0,225.0,-2,33,1220,650563.0,666.0,426.0,208.0,791.0,823.33,658540.0,478985.0,12100000.0,7980000.0,26.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,97783.0,1.0,0.0
新北市樹林區西園里,新北市,樹林區,西園里,1913,114.94,1926.27,34.25,15.79,18.46,116.89,225,1425,263,3,48,394,135,572,297,222,2,15,573.0,858.0,132.0,13,-27,661,242273.0,504.0,349.0,191.0,626.0,554.01,241008.0,170300.0,12100000.0,7980000.0,53.0,24.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1845007.0,1.0,0.0
新北市樹林區金寮里,新北市,樹林區,金寮里,4643,98.76,7628.97,33.11,17.69,15.42,87.2,617,3488,538,8,145,967,459,1382,620,420,10,15,1395.0,1988.0,381.0,-8,78,1605,694857.0,548.0,376.0,190.0,692.0,591.03,687540.0,506067.0,12100000.0,7980000.0,30.0,23.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,683150.0,1.0,1.0
新北市永和區上林里,新北市,永和區,上林里,3607,93.2,28970.49,48.38,17.65,30.73,174.13,429,2431,747,37,318,1113,467,807,215,208,1,12,1082.0,1534.0,300.0,-12,-35,1506,945568.0,857.0,531.0,231.0,1058.0,1082.58,981958.0,713052.0,18310000.0,11255000.0,18.0,33.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,86023.0,2.0,1.0
新北市永和區上溪里,新北市,永和區,上溪里,2004,86.94,40103.26,42.63,11.32,31.32,276.73,159,1405,440,17,149,600,275,500,161,129,3,11,695.0,826.0,174.0,-16,1,922,484087.0,749.0,464.0,216.0,972.0,905.39,481074.0,349283.0,18310000.0,11255000.0,19.0,33.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,47951.0,2.0,0.0
新北市永和區下溪里,新北市,永和區,下溪里,4197,94.76,56495.58,36.18,14.99,21.19,141.34,462,3082,653,30,310,1197,456,1069,336,303,8,26,1308.0,1824.0,317.0,1,-8,1674,1077616.0,855.0,519.0,238.0,1063.0,1285.21,1074381.0,826026.0,18310000.0,11255000.0,19.0,31.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,88359.0,2.0,1.0
新北市永和區中溪里,新北市,永和區,中溪里,5170,98.24,56370.89,37.43,13.98,23.44,167.68,526,3762,882,35,411,1529,649,1278,372,340,10,20,1702.0,2288.0,341.0,-8,-96,2092,1364318.0,823.0,500.0,233.0,1051.0,1002.32,1381217.0,1009705.0,18310000.0,11255000.0,19.0,31.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,89176.0,2.0,0.0
新北市永和區中興里,新北市,永和區,中興里,3182,83.61,49901.98,49.53,16.17,33.36,206.4,344,2128,710,32,299,946,395,726,239,185,6,10,906.0,1451.0,239.0,1,35,1409,973592.0,984.0,526.0,237.0,1157.0,1919.16,1003190.0,656620.0,18310000.0,11255000.0,19.0,33.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,59221.0,2.0,0.0
新北市永和區仁愛里,新北市,永和區,仁愛里,2767,92.82,54735.72,37.66,12.44,25.22,202.8,250,2010,507,21,226,884,359,670,179,169,1,8,917.0,1196.0,235.0,-3,13,1181,775923.0,868.0,512.0,253.0,1118.0,1023.15,773122.0,528585.0,18310000.0,11255000.0,19.0,31.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,54409.0,2.0,0.0
新北市永和區保安里,新北市,永和區,保安里,7500,89.63,28029.42,37.72,17.13,20.58,120.15,933,5446,1121,80,811,2359,948,1681,362,297,11,18,2248.0,3443.0,461.0,-9,-3,2972,2594694.0,1027.0,606.0,246.0,1248.0,1650.3,2616967.0,1870580.0,18310000.0,11255000.0,23.0,31.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,243143.0,2.0,3.0
新北市永和區保平里,新北市,永和區,保平里,4970,92.19,62069.91,44.81,18.56,26.25,141.44,637,3432,901,36,415,1440,623,1179,330,289,10,11,1425.0,2232.0,389.0,-13,-66,1990,1359021.0,879.0,517.0,243.0,1095.0,1398.24,1360964.0,1053846.0,18310000.0,11255000.0,22.0,31.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,83282.0,2.0,0.0
新北市永和區保順里,新北市,永和區,保順里,10735,86.7,23587.91,33.64,18.85,14.79,78.47,1514,8033,1188,119,1040,3398,1459,2323,502,354,7,19,3065.0,4888.0,754.0,26,68,4438,3855456.0,1100.0,674.0,278.0,1472.0,1364.66,3873762.0,3018910.0,18310000.0,11255000.0,23.0,31.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,207833.0,1.0,0.0
新北市永和區信義里,新北市,永和區,信義里,2691,81.21,47066.03,42.38,12.59,29.79,236.55,238,1890,563,28,240,902,361,609,160,141,2,10,855.0,1214.0,199.0,2,-6,1228,835208.0,876.0,522.0,251.0,1107.0,1197.13,889262.0,610392.0,18310000.0,11255000.0,19.0,31.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,53541.0,2.0,0.0
新北市永和區光復里,新北市,永和區,光復里,1756,84.07,32192.42,46.46,15.51,30.94,199.46,186,1199,371,13,170,526,193,414,116,125,3,10,573.0,728.0,146.0,2,-21,749,420182.0,754.0,466.0,208.0,981.0,838.59,419626.0,313456.0,18310000.0,11255000.0,18.0,33.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,31974.0,2.0,0.0
新北市永和區光明里,新北市,永和區,光明里,3116,81.27,53839.24,43.26,14.62,28.64,195.91,318,2175,623,29,304,1015,427,710,180,121,7,5,961.0,1352.0,269.0,1,-8,1327,876469.0,850.0,546.0,232.0,1062.0,1225.43,873766.0,637558.0,18310000.0,11255000.0,21.0,33.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,64491.0,2.0,0.0
新北市永和區前溪里,新北市,永和區,前溪里,2193,86.48,45104.9,46.49,14.03,32.46,231.43,210,1497,486,15,177,680,271,550,149,125,6,10,641.0,1003.0,189.0,1,29,992,601053.0,880.0,558.0,273.0,1069.0,1124.38,601439.0,418638.0,18310000.0,11255000.0,19.0,31.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,49756.0,2.0,0.0
新北市永和區勵行里,新北市,永和區,勵行里,1277,87.52,36215.65,46.61,14.7,31.92,217.19,128,871,278,8,95,339,150,305,124,118,3,7,409.0,536.0,105.0,-6,-15,585,268627.0,696.0,469.0,219.0,982.0,743.54,266006.0,179471.0,18310000.0,11255000.0,18.0,33.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,40266.0,2.0,1.0
新北市永和區協和里,新北市,永和區,協和里,3059,92.75,44208.4,42.88,13.59,29.29,215.46,291,2141,627,13,204,882,367,833,254,203,3,9,948.0,1358.0,253.0,-6,33,1316,648489.0,736.0,463.0,227.0,983.0,855.46,645498.0,459975.0,18310000.0,11255000.0,22.0,31.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,67603.0,2.0,0.0
新北市永和區和平里,新北市,永和區,和平里,5078,90.76,50162.5,44.06,17.59,26.47,150.48,620,3525,933,48,431,1536,585,1197,350,298,4,9,1574.0,2246.0,350.0,-11,42,2096,1358533.0,840.0,495.0,233.0,1020.0,1125.96,1352302.0,980368.0,18310000.0,11255000.0,22.0,31.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,108357.0,2.0,0.0
新北市永和區大同里,新北市,永和區,大同里,783,113.93,34910.16,41.34,15.52,25.81,166.28,86,554,143,2,26,139,96,253,76,83,9,13,231.0,295.0,96.0,-7,-183,325,110371.0,531.0,389.0,202.0,702.0,514.82,110018.0,86931.0,18310000.0,11255000.0,19.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,25490.0,0.0,0.0
新北市永和區大新里,新北市,永和區,大新里,2695,82.22,55822.53,45.99,15.55,30.44,195.82,287,1846,562,33,265,871,346,629,138,117,2,7,830.0,1218.0,205.0,-3,13,1218,792461.0,859.0,542.0,249.0,1149.0,970.78,788331.0,544142.0,18310000.0,11255000.0,22.0,33.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,47129.0,2.0,0.0
新北市永和區安和里,新北市,永和區,安和里,3980,84.34,51621.27,45.31,15.92,29.39,184.63,436,2739,805,41,377,1305,480,907,240,176,3,15,1231.0,1781.0,279.0,-7,-59,1744,1147244.0,866.0,554.0,246.0,1083.0,1054.64,1148730.0,835576.0,18310000.0,11255000.0,22.0,27.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,74958.0,2.0,0.0
新北市永和區店街里,新北市,永和區,店街里,4314,82.33,67254.93,42.85,16.46,26.39,160.36,497,3020,797,48,465,1345,516,1015,242,176,2,8,1328.0,1882.0,344.0,12,0,1905,1403859.0,984.0,556.0,262.0,1201.0,1430.18,1430203.0,951516.0,18310000.0,11255000.0,22.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,64132.0,2.0,0.0
新北市永和區後溪里,新北市,永和區,後溪里,1949,95.29,41711.25,42.99,11.89,31.11,261.73,162,1363,424,14,179,626,250,434,127,145,3,9,627.0,900.0,124.0,-5,8,863,639975.0,941.0,557.0,259.0,1267.0,1096.61,648888.0,459683.0,18310000.0,11255000.0,19.0,33.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,42642.0,2.0,0.0
新北市永和區得和里,新北市,永和區,得和里,4394,87.54,47111.55,45.35,16.04,29.31,182.68,485,3023,886,54,471,1390,575,914,274,203,6,22,1321.0,1943.0,327.0,-11,-1,1849,1283861.0,873.0,527.0,239.0,1114.0,1185.53,1356987.0,937846.0,18310000.0,11255000.0,21.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,97104.0,2.0,1.0
