index,County Name,Township Name,Village Name,QoL,Child Dependency Ratio,Elderly Dependency Ratio,Social Increase,Average Income,Metro 300 Multi,Metro 500 Multi,V_ID
新北市新莊區光明里,新北市,新莊區,光明里,1.9630852869912776,0.5,0.1,0.5,0.2,0.0,0.0,65000050-044
新北市新莊區光榮里,新北市,新莊區,光榮里,0.6518540999949455,0.5,0.1,0.3,0.2,0.0,0.0,65000050-041
新北市新莊區光正里,新北市,新莊區,光正里,0.7831438838472694,0.5,0.1,0.2,0.2,0.0,0.0,65000050-083
新北市新莊區光華里,新北市,新莊區,光華里,-0.16087683844082099,0.5,0.1,0.1,0.2,0.0,0.0,65000050-038
新北市新莊區全安里,新北市,新莊區,全安里,3.9165752190114076,0.4,0.3,0.2,0.3,0.0,0.0,65000050-004
新北市新莊區全泰里,新北市,新莊區,全泰里,5.021897213802001,0.4,0.3,0.1,0.3,0.0,0.0,65000050-060
新北市新莊區八德里,新北市,新莊區,八德里,1.7445597686186345,0.2,0.2,0.2,0.1,0.0,0.0,65000050-012
新北市新莊區化成里,新北市,新莊區,化成里,3.6958084526028574,0.3,0.1,0.5,0.3,0.0,0.0,65000050-036
新北市新莊區南港里,新北市,新莊區,南港里,2.2830910949065575,0.2,0.1,0.1,0.2,0.0,0.0,65000050-027
新北市新莊區合鳳里,新北市,新莊區,合鳳里,2.1911077146050415,0.4,0.2,0.5,0.1,0.0,0.0,65000050-046
新北市新莊區和平里,新北市,新莊區,和平里,3.8021496184515318,0.4,0.1,0.2,0.1,0.0,0.0,65000050-033
新北市新莊區四維里,新北市,新莊區,四維里,1.9556233517669825,0.3,0.1,0.1,0.1,0.0,0.0,65000050-055
新北市新莊區國泰里,新北市,新莊區,國泰里,3.840757655318884,0.4,0.4,0.4,0.1,0.0,0.0,65000050-003
新北市新莊區富國里,新北市,新莊區,富國里,3.99622346603182,0.3,0.2,0.4,0.1,0.0,0.0,65000050-024
新北市新莊區富民里,新北市,新莊區,富民里,2.744266594179579,0.2,0.1,0.2,0.1,0.0,0.0,65000050-078
新北市新莊區幸福里,新北市,新莊區,幸福里,0.8992087923489379,0.3,0.3,0.1,0.1,0.0,0.0,65000050-047
新北市新莊區建安里,新北市,新莊區,建安里,1.9745368111245303,0.2,0.1,0.2,0.2,0.0,0.0,65000050-070
新北市新莊區建福里,新北市,新莊區,建福里,3.166633944317132,0.2,0.2,0.4,0.1,0.0,0.0,65000050-056
新北市新莊區後德里,新北市,新莊區,後德里,4.313186220373145,0.2,0.1,0.4,0.3,0.0,0.0,65000050-069
新北市新莊區後港里,新北市,新莊區,後港里,1.8501783817053419,0.2,0.1,0.4,0.2,0.0,0.0,65000050-009
新北市新莊區忠孝里,新北市,新莊區,忠孝里,4.306018408780177,0.4,0.2,0.5,0.3,0.0,0.0,65000050-007
新北市新莊區思源里,新北市,新莊區,思源里,2.8278989035837716,0.4,0.2,0.3,0.2,0.0,0.0,65000050-025
新北市新莊區思賢里,新北市,新莊區,思賢里,2.8069742254630032,0.4,0.2,0.2,0.3,0.0,0.0,65000050-039
新北市新莊區恆安里,新北市,新莊區,恆安里,6.115680563152562,0.4,0.3,0.2,0.3,0.0,1.0,65000050-008
新北市新莊區成德里,新北市,新莊區,成德里,1.6182835197646777,0.4,0.1,0.5,0.1,0.0,0.0,65000050-071
新北市新莊區文德里,新北市,新莊區,文德里,4.901967956628178,0.4,0.3,0.2,0.4,0.0,0.0,65000050-019
新北市新莊區文明里,新北市,新莊區,文明里,8.126988988748742,0.3,0.3,0.3,0.3,0.0,1.0,65000050-022
新北市新莊區文聖里,新北市,新莊區,文聖里,5.5250189610004945,0.5,0.4,0.3,0.4,0.0,0.0,65000050-065
新北市新莊區文衡里,新北市,新莊區,文衡里,4.792369067516628,0.5,0.4,0.4,0.3,0.0,0.0,65000050-010
新北市新莊區昌信里,新北市,新莊區,昌信里,2.8778255993485797,0.4,0.1,0.2,0.3,0.0,0.0,65000050-073
新北市新莊區昌平里,新北市,新莊區,昌平里,5.911955833420257,0.5,0.1,0.5,0.5,0.0,0.0,65000050-064
新北市新莊區昌明里,新北市,新莊區,昌明里,3.6415658108532325,0.4,0.1,0.2,0.2,0.0,0.0,65000050-063
新北市新莊區昌隆里,新北市,新莊區,昌隆里,1.1305354595115835,0.3,0.1,0.2,0.3,0.0,0.0,65000050-074
新北市新莊區榮和里,新北市,新莊區,榮和里,4.839072742931047,0.1,0.2,0.5,0.3,0.0,0.0,65000050-016
新北市新莊區民全里,新北市,新莊區,民全里,2.1327600199447754,0.4,0.1,0.4,0.2,0.0,0.0,65000050-081
新北市新莊區民安里,新北市,新莊區,民安里,0.2174671165581531,0.5,0.1,0.2,0.2,0.0,0.0,65000050-032
新北市新莊區民有里,新北市,新莊區,民有里,-0.39387967299710214,0.3,0.1,0.3,0.2,0.0,0.0,65000050-082
新北市新莊區民本里,新北市,新莊區,民本里,0.2924040168034477,0.2,0.2,0.4,0.1,0.0,0.0,65000050-035
新北市新莊區泰豐里,新北市,新莊區,泰豐里,5.859384403189284,0.4,0.1,0.5,0.2,0.0,0.0,65000050-077
新北市新莊區海山里,新北市,新莊區,海山里,0.633397060811969,0.3,0.3,0.2,0.2,0.0,0.0,65000050-001
新北市新莊區營盤里,新北市,新莊區,營盤里,6.989728935861789,0.2,0.4,0.3,0.2,0.0,1.0,65000050-040
新北市新莊區瓊林里,新北市,新莊區,瓊林里,2.2119783985352552,0.4,0.2,0.2,0.2,0.0,0.0,65000050-018
新北市新莊區祥鳳里,新北市,新莊區,祥鳳里,0.027964165688042386,0.5,0.1,0.4,0.1,0.0,0.0,65000050-080
新北市新莊區福基里,新北市,新莊區,福基里,5.824098442732522,0.4,0.1,0.5,0.5,0.0,0.0,65000050-005
新北市新莊區福營里,新北市,新莊區,福營里,6.626136662496688,0.1,0.3,0.4,0.2,0.0,1.0,65000050-068
新北市新莊區福興里,新北市,新莊區,福興里,2.902269005915626,0.3,0.1,0.5,0.2,0.0,0.0,65000050-072
新北市新莊區立人里,新北市,新莊區,立人里,8.335233728006122,0.5,0.3,0.1,0.4,0.0,1.0,65000050-026
新北市新莊區立功里,新北市,新莊區,立功里,2.4144616623656905,0.3,0.3,0.2,0.1,0.0,0.0,65000050-034
新北市新莊區立基里,新北市,新莊區,立基里,2.518483068822907,0.3,0.1,0.1,0.3,0.0,0.0,65000050-062
新北市新莊區立廷里,新北市,新莊區,立廷里,4.26933995810579,0.5,0.1,0.5,0.4,0.0,0.0,65000050-076
新北市新莊區立德里,新北市,新莊區,立德里,6.001560233047742,0.3,0.3,0.2,0.3,0.0,0.0,65000050-029
新北市新莊區立志里,新北市,新莊區,立志里,2.6584329268907636,0.4,0.3,0.2,0.2,0.0,0.0,65000050-037
新北市新莊區立泰里,新北市,新莊區,立泰里,2.969430438062287,0.4,0.2,0.5,0.3,0.0,0.0,65000050-059
新北市新莊區立言里,新北市,新莊區,立言里,3.7171963382181112,0.4,0.3,0.1,0.2,0.0,0.0,65000050-031
新北市新莊區自信里,新北市,新莊區,自信里,0.8562665401464569,0.3,0.2,0.2,0.2,0.0,0.0,65000050-049
新北市新莊區自強里,新北市,新莊區,自強里,0.8495707627914565,0.2,0.4,0.2,0.1,0.0,0.0,65000050-042
新北市新莊區自立里,新北市,新莊區,自立里,1.766484897473715,0.4,0.2,0.2,0.2,0.0,0.0,65000050-045
新北市新莊區興漢里,新北市,新莊區,興漢里,6.620289029306666,0.4,0.5,0.2,0.3,0.0,0.0,65000050-013
新北市新莊區萬安里,新北市,新莊區,萬安里,2.6010978624668817,0.4,0.2,0.3,0.1,0.0,0.0,65000050-066
新北市新莊區裕民里,新北市,新莊區,裕民里,2.5205503049251505,0.5,0.1,0.1,0.2,0.0,0.0,65000050-021
新北市新莊區西盛里,新北市,新莊區,西盛里,2.4264642184632628,0.5,0.1,0.5,0.3,0.0,0.0,65000050-015
新北市新莊區豐年里,新北市,新莊區,豐年里,1.1423483835612147,0.4,0.2,0.2,0.1,0.0,0.0,65000050-006
新北市新莊區雙鳳里,新北市,新莊區,雙鳳里,2.294588822240685,0.5,0.1,0.5,0.4,0.0,0.0,65000050-048
新北市新莊區頭前里,新北市,新莊區,頭前里,4.642844483027259,0.5,0.1,0.5,0.5,0.0,0.0,65000050-002
新北市新莊區龍安里,新北市,新莊區,龍安里,3.1408620836915073,0.4,0.2,0.2,0.1,0.0,0.0,65000050-067
新北市新莊區龍福里,新北市,新莊區,龍福里,2.232335537600557,0.2,0.1,0.3,0.2,0.0,0.0,65000050-079
新北市新莊區龍鳳里,新北市,新莊區,龍鳳里,2.803081717807243,0.5,0.1,0.5,0.4,0.0,0.0,65000050-050
新北市板橋區中山里,新北市,板橋區,中山里,2.1471098332027307,0.4,0.1,0.5,0.2,0.0,0.0,65000010-092
新北市板橋區中正里,新北市,板橋區,中正里,6.585651395943099,0.4,0.2,0.5,0.3,0.0,0.0,65000010-010
新北市板橋區九如里,新北市,板橋區,九如里,1.6824241168378278,0.4,0.2,0.5,0.3,0.0,0.0,65000010-058
新北市板橋區五權里,新北市,板橋區,五權里,2.7893846055081455,0.4,0.3,0.3,0.2,0.0,0.0,65000010-123
新北市板橋區仁愛里,新北市,板橋區,仁愛里,3.5689333113979917,0.3,0.4,0.2,0.2,0.0,0.0,65000010-081
新北市板橋區仁翠里,新北市,板橋區,仁翠里,-0.6964420031325427,0.2,0.4,0.4,0.1,0.0,0.0,65000010-034
新北市板橋區介壽里,新北市,板橋區,介壽里,3.9296926555366634,0.5,0.4,0.5,0.3,0.0,1.0,65000010-026
新北市板橋區信義里,新北市,板橋區,信義里,1.5026071019175111,0.3,0.3,0.4,0.3,0.0,0.0,65000010-088
新北市板橋區僑中里,新北市,板橋區,僑中里,1.515360531846489,0.3,0.1,0.2,0.2,0.0,0.0,65000010-091
新北市板橋區光仁里,新北市,板橋區,光仁里,1.0649494543233728,0.5,0.3,0.3,0.3,0.0,0.0,65000010-060
新北市板橋區光復里,新北市,板橋區,光復里,3.1832675951612637,0.2,0.2,0.3,0.3,0.0,0.0,65000010-053
新北市板橋區光榮里,新北市,板橋區,光榮里,0.056866554110708206,0.3,0.4,0.4,0.3,0.0,0.0,65000010-114
新北市板橋區光華里,新北市,板橋區,光華里,1.6181532819818065,0.3,0.3,0.3,0.3,0.0,0.0,65000010-013
新北市板橋區公?里,新北市,板橋區,公?里,-2.4231307601769303,0.5,0.3,0.5,0.3,0.0,0.0,65000010-021
新北市板橋區吉翠里,新北市,板橋區,吉翠里,1.394860742401644,0.4,0.2,0.3,0.1,0.0,0.0,65000010-036
新北市板橋區和平里,新北市,板橋區,和平里,4.108451348185017,0.5,0.1,0.5,0.5,0.0,0.0,65000010-082
新北市板橋區國光里,新北市,板橋區,國光里,2.4105316663460035,0.1,0.4,0.3,0.4,0.0,1.0,65000010-014
新北市板橋區國泰里,新北市,板橋區,國泰里,2.0899133284536373,0.5,0.3,0.3,0.4,0.0,0.0,65000010-073
新北市板橋區埔墘里,新北市,板橋區,埔墘里,-1.3568552647491796,0.2,0.2,0.2,0.3,0.0,0.0,65000010-054
新北市板橋區埤墘里,新北市,板橋區,埤墘里,-0.6588419190506292,0.5,0.2,0.2,0.4,0.0,0.0,65000010-061
新北市板橋區堂春里,新北市,板橋區,堂春里,2.927434266429772,0.4,0.1,0.2,0.2,0.0,0.0,65000010-112
新北市板橋區大安里,新北市,板橋區,大安里,0.4748731864422435,0.3,0.3,0.3,0.2,0.0,0.0,65000010-094
新北市板橋區大觀里,新北市,板橋區,大觀里,-0.488717122339259,0.4,0.2,0.2,0.1,0.0,0.0,65000010-125
新北市板橋區大豐里,新北市,板橋區,大豐里,0.8696447971706708,0.3,0.4,0.2,0.3,0.0,0.0,65000010-079
新北市板橋區宏翠里,新北市,板橋區,宏翠里,3.9082689675770714,0.3,0.1,0.5,0.3,0.0,0.0,65000010-033
新北市板橋區富貴里,新北市,板橋區,富貴里,1.4132928839203802,0.3,0.4,0.4,0.4,0.0,0.0,65000010-107
新北市板橋區居仁里,新北市,板橋區,居仁里,0.7135138415058734,0.4,0.1,0.5,0.3,0.0,0.0,65000010-120
新北市板橋區崑崙里,新北市,板橋區,崑崙里,-1.0296707841470787,0.4,0.1,0.3,0.3,0.0,0.0,65000010-098
新北市板橋區嵐翠里,新北市,板橋區,嵐翠里,-0.42723614872975413,0.3,0.3,0.3,0.2,0.0,0.0,65000010-045
新北市板橋區幸福里,新北市,板橋區,幸福里,0.6042310631900142,0.3,0.3,0.5,0.2,0.0,0.0,65000010-023
新北市板橋區廣德里,新北市,板橋區,廣德里,1.6879045719513706,0.4,0.2,0.1,0.4,0.0,0.0,65000010-078
新北市板橋區廣新里,新北市,板橋區,廣新里,1.36678135475428,0.5,0.3,0.3,0.2,0.0,0.0,65000010-064
新北市板橋區廣福里,新北市,板橋區,廣福里,3.198733482130088,0.4,0.2,0.2,0.3,0.0,0.0,65000010-083
新北市板橋區建國里,新北市,板橋區,建國里,2.628524507638765,0.3,0.4,0.3,0.2,0.0,1.0,65000010-019
新北市板橋區後埔里,新北市,板橋區,後埔里,4.2787750359392875,0.4,0.4,0.4,0.5,0.0,0.0,65000010-110
新北市板橋區復興里,新北市,板橋區,復興里,1.287294405378383,0.4,0.5,0.5,0.1,0.0,0.0,65000010-093
新北市板橋區德翠里,新北市,板橋區,德翠里,1.602610182659209,0.4,0.1,0.1,0.3,0.0,0.0,65000010-037
新北市板橋區忠翠里,新北市,板橋區,忠翠里,3.93378131653295,0.5,0.1,0.2,0.5,0.0,1.0,65000010-044
新北市板橋區忠誠里,新北市,板橋區,忠誠里,4.41249833922199,0.5,0.4,0.5,0.4,0.0,1.0,65000010-024
新北市板橋區懷翠里,新北市,板橋區,懷翠里,-0.7503645854487015,0.2,0.2,0.5,0.3,0.0,0.0,65000010-048
新北市板橋區成和里,新北市,板橋區,成和里,0.8194119649741449,0.5,0.1,0.5,0.3,0.0,0.0,65000010-113
新北市板橋區振義里,新北市,板橋區,振義里,2.241617455583771,0.2,0.3,0.3,0.2,0.0,0.0,65000010-052
新北市板橋區振興里,新北市,板橋區,振興里,-2.2507049133216723,0.1,0.3,0.1,0.2,0.0,0.0,65000010-051
新北市板橋區挹秀里,新北市,板橋區,挹秀里,5.496841885279297,0.5,0.4,0.5,0.5,0.0,1.0,65000010-005
新北市板橋區文化里,新北市,板橋區,文化里,4.228857032860953,0.4,0.3,0.4,0.4,0.0,1.0,65000010-104
新北市板橋區文德里,新北市,板橋區,文德里,3.203165225812973,0.2,0.2,0.2,0.3,0.0,0.0,65000010-103
新北市板橋區文翠里,新北市,板橋區,文翠里,0.40891196103475297,0.3,0.3,0.2,0.3,0.0,0.0,65000010-046
新北市板橋區文聖里,新北市,板橋區,文聖里,-1.7506993058946492,0.3,0.1,0.4,0.3,0.0,0.0,65000010-119
新北市板橋區新埔里,新北市,板橋區,新埔里,5.451807867423243,0.2,0.4,0.4,0.3,1.0,1.0,65000010-027
新北市板橋區新民里,新北市,板橋區,新民里,6.403760436557602,0.5,0.3,0.5,0.3,1.0,1.0,65000010-022
新北市板橋區新海里,新北市,板橋區,新海里,3.081334581410431,0.4,0.2,0.1,0.1,0.0,0.0,65000010-105
新北市板橋區新生里,新北市,板橋區,新生里,0.26003219096547275,0.4,0.3,0.2,0.2,0.0,0.0,65000010-102
新北市板橋區新翠里,新北市,板橋區,新翠里,5.02463483236595,0.3,0.2,0.5,0.4,0.0,1.0,65000010-035
新北市板橋區新興里,新北市,板橋區,新興里,3.244737505687727,0.2,0.3,0.2,0.3,0.0,0.0,65000010-007
新北市板橋區明翠里,新北市,板橋區,明翠里,4.210490822729181,0.2,0.4,0.4,0.3,1.0,0.0,65000010-039
新北市板橋區景星里,新北市,板橋區,景星里,3.5317457039655773,0.3,0.3,0.2,0.3,0.0,0.0,65000010-075
新北市板橋區朝陽里,新北市,板橋區,朝陽里,0.49845562726560866,0.4,0.3,0.3,0.2,0.0,0.0,65000010-117
新北市板橋區東丘里,新北市,板橋區,東丘里,1.381593328142136,0.5,0.3,0.2,0.3,0.0,0.0,65000010-068
新北市板橋區東安里,新北市,板橋區,東安里,1.922085981731593,0.5,0.3,0.3,0.3,0.0,0.0,65000010-122
新北市板橋區松柏里,新北市,板橋區,松柏里,1.2450430219353636,0.2,0.3,0.4,0.3,0.0,0.0,65000010-118
新北市板橋區松翠里,新北市,板橋區,松翠里,1.8435515835085599,0.3,0.3,0.3,0.3,0.0,0.0,65000010-040
新北市板橋區柏翠里,新北市,板橋區,柏翠里,5.455705372210108,0.4,0.2,0.5,0.4,0.0,0.0,65000010-041
新北市板橋區歡園里,新北市,板橋區,歡園里,1.4940718677996094,0.3,0.2,0.4,0.1,0.0,0.0,65000010-126
新北市板橋區正泰里,新北市,板橋區,正泰里,1.7825288075129675,0.4,0.3,0.2,0.3,0.0,0.0,65000010-108
新北市板橋區民安里,新北市,板橋區,民安里,4.577009989200289,0.5,0.5,0.5,0.3,0.0,1.0,65000010-115
新北市板橋區民族里,新北市,板橋區,民族里,0.5821010063672178,0.5,0.2,0.3,0.5,0.0,0.0,65000010-072
新北市板橋區民權里,新北市,板橋區,民權里,3.205550511883105,0.3,0.5,0.3,0.2,0.0,1.0,65000010-018
新北市板橋區民生里,新北市,板橋區,民生里,2.143061522248584,0.5,0.2,0.5,0.4,0.0,0.0,65000010-109
新北市板橋區永安里,新北市,板橋區,永安里,-0.35002411302863035,0.5,0.2,0.5,0.3,0.0,0.0,65000010-062
新北市板橋區江翠里,新北市,板橋區,江翠里,4.271469762695761,0.3,0.2,0.5,0.4,0.0,1.0,65000010-029
新北市板橋區流芳里,新北市,板橋區,流芳里,4.1783955247382965,0.5,0.4,0.3,0.4,0.0,0.0,65000010-002
新北市板橋區浮洲里,新北市,板橋區,浮洲里,1.651411854110193,0.3,0.3,0.2,0.2,0.0,0.0,65000010-089
新北市板橋區海山里,新北市,板橋區,海山里,0.33868860262165135,0.5,0.2,0.1,0.4,0.0,0.0,65000010-057
新北市板橋區深丘里,新北市,板橋區,深丘里,5.030193217578565,0.5,0.2,0.3,0.5,0.0,1.0,65000010-065
新北市板橋區港嘴里,新北市,板橋區,港嘴里,1.827104424359757,0.2,0.2,0.3,0.3,0.0,0.0,65000010-050
新北市板橋區港尾里,新北市,板橋區,港尾里,1.4532386496771754,0.5,0.2,0.5,0.4,0.0,0.0,65000010-015
新北市板橋區港德里,新北市,板橋區,港德里,-0.030961765639664768,0.3,0.4,0.1,0.2,0.0,0.0,65000010-017
新北市板橋區湳興里,新北市,板橋區,湳興里,2.6875687711549325,0.3,0.3,0.1,0.3,0.0,0.0,65000010-006
新北市板橋區溪北里,新北市,板橋區,溪北里,-0.16621760332988728,0.4,0.2,0.5,0.2,0.0,0.0,65000010-100
新北市板橋區溪洲里,新北市,板橋區,溪洲里,1.0438768301209567,0.4,0.2,0.2,0.2,0.0,0.0,65000010-099
新北市板橋區溪福里,新北市,板橋區,溪福里,2.3961107206391428,0.4,0.1,0.2,0.3,0.0,0.0,65000010-124
新北市板橋區溪頭里,新北市,板橋區,溪頭里,4.508201679436167,0.3,0.2,0.5,0.4,0.0,0.0,65000010-031
新北市板橋區滿翠里,新北市,板橋區,滿翠里,2.53929908644911,0.2,0.4,0.5,0.1,0.0,0.0,65000010-038
新北市板橋區漢生里,新北市,板橋區,漢生里,6.38834507335973,0.5,0.5,0.5,0.4,1.0,1.0,65000010-020
新北市板橋區玉光里,新北市,板橋區,玉光里,3.186408205975595,0.5,0.2,0.5,0.3,0.0,1.0,65000010-059
新北市板橋區留侯里,新北市,板橋區,留侯里,1.9373168691658211,0.5,0.3,0.5,0.3,0.0,0.0,65000010-001
新北市板橋區百壽里,新北市,板橋區,百壽里,3.643766205259546,0.5,0.3,0.5,0.4,0.0,1.0,65000010-025
新北市板橋區社後里,新北市,板橋區,社後里,1.2036563228205472,0.1,0.3,0.5,0.3,0.0,1.0,65000010-008
新北市板橋區福丘里,新北市,板橋區,福丘里,7.729523498942471,0.5,0.2,0.3,0.5,1.0,1.0,65000010-070
新北市板橋區福壽里,新北市,板橋區,福壽里,0.8718222257716288,0.2,0.2,0.2,0.4,0.0,0.0,65000010-056
新北市板橋區福安里,新北市,板橋區,福安里,2.7365259720704675,0.4,0.1,0.5,0.3,0.0,0.0,65000010-095
新北市板橋區福德里,新北市,板橋區,福德里,2.8763878375307828,0.4,0.3,0.1,0.4,0.0,0.0,65000010-074
新北市板橋區福星里,新北市,板橋區,福星里,3.8212712551910375,0.3,0.3,0.3,0.4,0.0,0.0,65000010-076
新北市板橋區福祿里,新北市,板橋區,福祿里,1.0777481699384384,0.5,0.2,0.5,0.3,0.0,0.0,65000010-071
新北市板橋區福翠里,新北市,板橋區,福翠里,1.5771681800334507,0.3,0.4,0.5,0.1,0.0,0.0,65000010-049
新北市板橋區純翠里,新北市,板橋區,純翠里,2.9642310853185303,0.3,0.2,0.1,0.3,0.0,1.0,65000010-030
新北市板橋區聚安里,新北市,板橋區,聚安里,-0.16829049552882772,0.3,0.2,0.1,0.2,0.0,0.0,65000010-096
新北市板橋區聯翠里,新北市,板橋區,聯翠里,3.2907161995347147,0.2,0.2,0.4,0.4,1.0,0.0,65000010-032
新北市板橋區自強里,新北市,板橋區,自強里,1.2021466347131895,0.5,0.5,0.3,0.3,0.0,0.0,65000010-011
新北市板橋區自立里,新北市,板橋區,自立里,-0.11818509245684666,0.3,0.4,0.4,0.2,0.0,0.0,65000010-012
新北市板橋區莊敬里,新北市,板橋區,莊敬里,5.23453571495314,0.5,0.1,0.5,0.5,0.0,1.0,65000010-121
新北市板橋區莒光里,新北市,板橋區,莒光里,4.137011827804609,0.5,0.4,0.2,0.4,1.0,1.0,65000010-106
新北市板橋區華中里,新北市,板橋區,華中里,0.270893680392488,0.4,0.2,0.2,0.1,0.0,0.0,65000010-090
新北市板橋區華德里,新北市,板橋區,華德里,2.5689199975046795,0.4,0.2,0.1,0.3,0.0,0.0,65000010-086
新北市板橋區華東里,新北市,板橋區,華東里,4.008849644569186,0.3,0.2,0.5,0.5,0.0,0.0,65000010-087
新北市板橋區華江里,新北市,板橋區,華江里,5.046078329119997,0.5,0.1,0.2,0.5,1.0,0.0,65000010-028
新北市板橋區華福里,新北市,板橋區,華福里,3.6864042889184256,0.2,0.4,0.3,0.3,0.0,0.0,65000010-111
新北市板橋區華翠里,新北市,板橋區,華翠里,4.072970307624914,0.5,0.2,0.2,0.3,0.0,1.0,65000010-043
新北市板橋區華興里,新北市,板橋區,華興里,1.7003555122393073,0.2,0.2,0.2,0.3,0.0,0.0,65000010-084
新北市板橋區華貴里,新北市,板橋區,華貴里,2.4124426255256464,0.4,0.4,0.3,0.2,0.0,0.0,65000010-085
新北市板橋區西安里,新北市,板橋區,西安里,4.025692753934012,0.5,0.3,0.2,0.3,0.0,1.0,65000010-067
新北市板橋區赤松里,新北市,板橋區,赤松里,3.4927359531824056,0.5,0.3,0.5,0.4,0.0,0.0,65000010-003
新北市板橋區鄉雲里,新北市,板橋區,鄉雲里,4.6283597662953175,0.2,0.3,0.2,0.4,0.0,0.0,65000010-077
新北市板橋區重慶里,新北市,板橋區,重慶里,2.194373710491882,0.4,0.1,0.3,0.3,0.0,0.0,65000010-080
新北市板橋區金華里,新北市,板橋區,金華里,0.3742920203050112,0.4,0.3,0.2,0.2,0.0,0.0,65000010-016
新北市板橋區長壽里,新北市,板橋區,長壽里,2.0086702326240604,0.3,0.4,0.4,0.3,0.0,0.0,65000010-055
新北市板橋區長安里,新北市,板橋區,長安里,3.107539434088566,0.5,0.1,0.2,0.4,0.0,1.0,65000010-069
新北市板橋區陽明里,新北市,板橋區,陽明里,5.2745854256230755,0.2,0.4,0.3,0.3,1.0,1.0,65000010-116
新北市板橋區雙玉里,新北市,板橋區,雙玉里,-1.6462014815537525,0.5,0.2,0.4,0.3,0.0,0.0,65000010-063
新北市板橋區青翠里,新北市,板橋區,青翠里,-1.619504212732374,0.2,0.3,0.3,0.2,0.0,0.0,65000010-047
新北市板橋區香丘里,新北市,板橋區,香丘里,3.779023351499575,0.5,0.2,0.5,0.3,0.0,1.0,65000010-066
新北市板橋區香社里,新北市,板橋區,香社里,2.105523625662231,0.3,0.2,0.2,0.3,0.0,0.0,65000010-009
新北市板橋區香雅里,新北市,板橋區,香雅里,1.3089722249679374,0.2,0.3,0.4,0.2,0.0,0.0,65000010-101
新北市板橋區黃石里,新北市,板橋區,黃石里,5.580048164451073,0.5,0.4,0.5,0.4,0.0,1.0,65000010-004
新北市板橋區龍安里,新北市,板橋區,龍安里,0.6148700052009627,0.3,0.3,0.3,0.1,0.0,0.0,65000010-097
新北市板橋區龍翠里,新北市,板橋區,龍翠里,0.2072022208189137,0.2,0.2,0.2,0.4,0.0,0.0,65000010-042
新北市林口區下福里,新北市,林口區,下福里,1.2797453679212736,0.3,0.2,0.4,0.2,0.0,0.0,65000170-011
新北市林口區中湖里,新北市,林口區,中湖里,2.406878264956384,0.5,0.1,0.5,0.3,0.0,0.0,65000170-005
新北市林口區仁愛里,新北市,林口區,仁愛里,3.646878135474242,0.5,0.1,0.5,0.5,0.0,0.0,65000170-015
新北市林口區南勢里,新北市,林口區,南勢里,7.666042789407508,0.5,0.1,0.5,0.5,0.0,0.0,65000170-008
新北市林口區嘉寶里,新北市,林口區,嘉寶里,1.1995937519890274,0.3,0.3,0.4,0.1,0.0,0.0,65000170-012
新北市林口區太平里,新北市,林口區,太平里,2.0240259649963663,0.5,0.1,0.5,0.1,0.0,0.0,65000170-014
新北市林口區東勢里,新北市,林口區,東勢里,2.549912785563358,0.5,0.1,0.5,0.3,0.0,0.0,65000170-009
新北市林口區東林里,新北市,林口區,東林里,1.8887763490639504,0.3,0.2,0.1,0.1,0.0,0.0,65000170-001
新北市林口區林口里,新北市,林口區,林口里,2.007474776383673,0.3,0.1,0.2,0.2,0.0,0.0,65000170-002
新北市林口區湖北里,新北市,林口區,湖北里,1.3002210062676731,0.3,0.2,0.4,0.2,0.0,0.0,65000170-006
新北市林口區湖南里,新北市,林口區,湖南里,3.73608073078943,0.5,0.1,0.5,0.5,0.0,0.0,65000170-007
新北市林口區瑞平里,新北市,林口區,瑞平里,1.2777774364814465,0.5,0.3,0.2,0.1,0.0,0.0,65000170-013
新北市林口區菁湖里,新北市,林口區,菁湖里,2.6428353217956073,0.4,0.2,0.2,0.4,0.0,0.0,65000170-004
新北市林口區西林里,新北市,林口區,西林里,1.9558834705837203,0.5,0.1,0.5,0.4,0.0,0.0,65000170-003
新北市林口區頂福里,新北市,林口區,頂福里,1.0276695924567159,0.3,0.4,0.5,0.1,0.0,0.0,65000170-010
新北市林口區麗園里,新北市,林口區,麗園里,3.1363030315935347,0.4,0.1,0.3,0.4,0.0,0.0,65000170-017
新北市林口區麗林里,新北市,林口區,麗林里,5.227810176084464,0.5,0.1,0.3,0.5,0.0,0.0,65000170-016
新北市樹林區?寮里,新北市,樹林區,?寮里,-2.368670480560042,0.3,0.1,0.2,0.1,0.0,0.0,65000070-007
新北市樹林區三多里,新北市,樹林區,三多里,1.7301074771966114,0.3,0.1,0.2,0.1,0.0,0.0,65000070-001
新北市樹林區三福里,新北市,樹林區,三福里,0.7566506511215861,0.5,0.2,0.3,0.1,0.0,0.0,65000070-002
新北市樹林區三興里,新北市,樹林區,三興里,-0.7719516843438232,0.4,0.1,0.1,0.1,0.0,0.0,65000070-003
新北市樹林區三龍里,新北市,樹林區,三龍里,4.599019334426429,0.2,0.2,0.5,0.1,0.0,0.0,65000070-042
新北市樹林區中山里,新北市,樹林區,中山里,0.4101217475984884,0.4,0.1,0.2,0.2,0.0,0.0,65000070-036
新北市樹林區中華里,新北市,樹林區,中華里,1.5240761891990537,0.3,0.1,0.2,0.1,0.0,0.0,65000070-038
