Region,County Name,Township Name,Village Name,c_Population,c_Sex Ratio,c_Population Density,c_Dependency Ratio,c_Child Dependency Ratio,c_Elderly Dependency Ratio,c_Aging Index,c_Population aged 0-14,c_Population aged 15-64,c_Population aged 65 and above,j_15 with Doctorate Degree,j_15 with Master Degree,j_15 with University Education,j_15 with Vocational Education,j_15 with Senior High School Education,j_15 with Junior High School Education,j_15 with Elementary School Education,j_15 with Self-Taught Education,j_15 who are Illiterate,c_15 who are Unmarried,c_15 who are Married,c_15 who are Divorced,c_Natural Increase,c_Social Increase,c_Total Number of Households,ji_Total Comprehensive Income,ji_Average Comprehensive Income,ji_Median Comprehensive Income,ji_Comprehensive Income Q1,ji_Comprehensive Income Q3,ji_Comprehensive Income std,ji_Total Amount of Various Types of Income,ji_Income from Wages and Salaries,Median Housing Price with parking space,Median Housing Price no parking space,NO2,PM2.5,water,109green,m109300,m109300s,m109500,m109500s,fire,police,primary,secondary,gym,area,multiHospital,Shelter
新北市新店區小城里,新北市,新店區,小城里,3817,94.45,8247.12,41.84,14.27,27.57,193.23,384,2691,742,58,355,1299,496,858,213,143,3,8,1127,1850,258,-5,-113,1444,978591.0,792.0,455.0,220.0,941.0,1107.36,979960.0,720943.0,15580000.0,12000000.0,23.0,94.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,329438.0,1.0,0.0
新北市新店區屈尺里,新北市,新店區,屈尺里,2509,104.65,467.98,52.25,10.92,41.32,378.33,180,1648,681,8,97,589,230,710,314,340,8,33,810,1046,243,-20,23,905,321174.0,513.0,370.0,177.0,658.0,524.26,321174.0,233339.0,15580000.0,12000000.0,22.0,107.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,11596492.0,0.0,2.0
新北市新店區廣明里,新北市,新店區,廣明里,864,97.26,7529.74,45.95,11.32,34.63,305.97,67,592,205,5,58,244,98,221,85,84,1,1,271,370,85,-2,15,422,235008.0,799.0,508.0,256.0,938.0,1130.67,243135.0,164309.0,15580000.0,12000000.0,18.0,133.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,141709.0,0.0,0.0
新北市新店區廣興里,新北市,新店區,廣興里,1418,119.17,60.52,49.58,9.6,39.98,416.48,91,948,379,5,39,230,114,440,250,229,4,16,371,669,155,-1,-2,606,168539.0,560.0,370.0,171.0,652.0,658.8,168539.0,108740.0,15580000.0,12000000.0,23.0,98.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,23330998.0,0.0,2.0
新北市新店區建國里,新北市,新店區,建國里,3154,85.64,58077.23,46.9,11.55,35.35,306.05,248,2147,759,42,279,980,399,772,235,182,6,11,1005,1403,259,-18,-22,1353,815304.0,823.0,517.0,202.0,1031.0,1285.7,818775.0,601137.0,15580000.0,12000000.0,13.0,147.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,55518.0,1.0,0.0
新北市新店區張北里,新北市,新店區,張北里,9275,89.79,38491.71,44.47,16.18,28.29,174.78,1039,6420,1816,122,947,3028,1026,2022,619,427,12,33,2659,4322,676,-13,25,4142,3212474.0,1021.0,568.0,244.0,1241.0,1451.17,3499208.0,2439413.0,15580000.0,12000000.0,15.0,142.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,237486.0,1.0,0.0
新北市新店區張南里,新北市,新店區,張南里,2350,77.09,16876.49,43.12,11.81,31.3,264.95,194,1642,514,35,259,766,315,497,137,137,3,7,731,1078,194,-8,182,1242,842179.0,1017.0,566.0,239.0,1273.0,1403.76,843031.0,622329.0,15580000.0,12000000.0,18.0,133.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,126348.0,0.0,0.0
新北市新店區復興里,新北市,新店區,復興里,3325,88.92,5381.17,38.37,11.44,26.92,235.27,275,2403,647,23,207,960,364,903,314,248,11,20,1112,1408,292,-3,-60,1451,771639.0,727.0,429.0,203.0,917.0,1157.97,775934.0,562497.0,15580000.0,12000000.0,17.0,147.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,624696.0,3.0,1.0
新北市新店區德安里,新北市,新店區,德安里,6369,99.16,2007.52,33.89,13.9,19.99,143.87,661,4757,951,17,266,1535,687,1938,756,474,5,30,2030,2652,595,-11,-58,2321,1073359.0,602.0,399.0,204.0,771.0,689.92,1073359.0,853716.0,15580000.0,12000000.0,24.0,103.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3605632.0,1.0,2.0
新北市新店區忠孝里,新北市,新店區,忠孝里,2804,92.45,12500.56,38.88,9.96,28.93,290.55,201,2019,584,22,195,761,369,775,276,194,2,9,847,1245,290,-8,29,1303,766200.0,833.0,445.0,214.0,852.0,2568.19,766536.0,541383.0,15580000.0,12000000.0,17.0,123.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,238266.0,2.0,0.0
新北市新店區忠誠里,新北市,新店區,忠誠里,2532,94.77,42465.41,50.36,14.9,35.45,237.85,251,1684,597,36,253,850,325,528,146,134,2,7,768,1183,173,-2,16,1111,776347.0,861.0,491.0,232.0,1091.0,1290.0,778486.0,546896.0,15580000.0,12000000.0,13.0,142.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,60853.0,1.0,0.0
新北市新店區文中里,新北市,新店區,文中里,1805,94.92,6308.08,41.24,14.01,27.23,194.41,179,1278,348,20,175,551,229,430,122,87,3,9,523,811,169,-2,10,820,545056.0,901.0,498.0,237.0,1090.0,1250.97,545097.0,420070.0,15580000.0,12000000.0,18.0,131.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,351444.0,0.0,3.0
新北市新店區文明里,新北市,新店區,文明里,2526,92.09,36054.81,45.01,11.42,33.58,293.97,199,1742,585,21,192,712,297,649,237,196,3,20,777,1134,217,-7,-16,1071,722039.0,886.0,471.0,217.0,999.0,1402.43,752366.0,520038.0,15580000.0,12000000.0,15.0,133.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,65914.0,0.0,0.0
新北市新店區新和里,新北市,新店區,新和里,4309,90.92,27407.98,34.03,13.28,20.75,156.21,427,3215,667,18,239,1283,528,1206,376,220,4,8,1385,1834,448,-3,-49,1774,825628.0,613.0,417.0,194.0,787.0,672.07,825628.0,681926.0,15580000.0,12000000.0,21.0,105.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,158757.0,0.0,0.0
新北市新店區新安里,新北市,新店區,新安里,6430,110.27,72116.73,40.79,8.98,31.82,354.39,410,4567,1453,73,510,1690,777,1794,795,349,10,22,2171,2386,1076,-33,33,3807,1334770.0,850.0,485.0,233.0,1041.0,1534.3,1346010.0,1022500.0,15580000.0,12000000.0,13.0,142.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,92982.0,1.0,1.0
新北市新店區新店里,新北市,新店區,新店里,1833,97.1,12064.37,44.56,12.15,32.41,266.88,154,1268,411,12,111,494,242,494,172,145,2,7,597,779,147,-12,7,837,411670.0,726.0,405.0,177.0,943.0,904.41,411670.0,308530.0,15580000.0,12000000.0,18.0,117.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,129659.0,0.0,0.0
新北市新店區新德里,新北市,新店區,新德里,2793,86.32,44496.49,45.92,13.11,32.81,250.2,251,1914,628,31,226,856,297,671,235,208,6,12,859,1197,245,0,-30,1282,702034.0,769.0,461.0,222.0,919.0,1002.84,706030.0,527483.0,15580000.0,12000000.0,15.0,133.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,75754.0,1.0,0.0
新北市新店區新生里,新北市,新店區,新生里,5915,88.08,13889.44,45.08,11.77,33.31,282.92,480,4077,1358,76,565,1970,716,1300,397,382,8,21,1806,2717,459,-17,-11,2622,1902686.0,919.0,522.0,219.0,1162.0,1321.89,1938897.0,1407330.0,15580000.0,12000000.0,15.0,133.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,185155.0,1.0,0.0
新北市新店區日興里,新北市,新店區,日興里,5974,99.73,1047.66,34.76,11.82,22.94,194.08,524,4433,1017,18,205,1250,653,1904,919,451,16,34,1981,2431,637,-4,-47,2278,770884.0,499.0,346.0,171.0,619.0,610.2,771126.0,632375.0,15580000.0,12000000.0,26.0,90.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5108012.0,0.0,0.0
新北市新店區明城里,新北市,新店區,明城里,3582,93.2,20077.91,37.29,12.88,24.42,189.58,336,2609,637,56,323,1175,534,849,178,121,2,8,1086,1685,270,1,-34,1409,1033108.0,860.0,486.0,217.0,1066.0,1243.85,1046767.0,807127.0,15580000.0,12000000.0,23.0,101.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,203905.0,1.0,0.0
新北市新店區明德里,新北市,新店區,明德里,4037,90.33,36197.84,42.05,11.26,30.79,273.44,320,2842,875,47,409,1330,557,880,250,227,7,10,1286,1867,293,-13,20,1820,1280805.0,880.0,495.0,231.0,1020.0,1445.82,1300079.0,927223.0,15580000.0,12000000.0,13.0,147.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,104477.0,2.0,0.0
新北市新店區柴埕里,新北市,新店區,柴埕里,9505,94.46,5821.33,34.08,15.66,18.42,117.66,1110,7089,1306,63,629,2673,1170,2475,830,519,13,23,2892,4177,784,10,-5,3772,2096695.0,718.0,451.0,205.0,909.0,1194.16,2096914.0,1620294.0,15580000.0,12000000.0,23.0,120.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1486834.0,1.0,2.0
新北市新店區永安里,新北市,新店區,永安里,5319,95.98,16544.12,34.39,13.69,20.69,151.11,542,3958,819,11,229,1349,646,1525,628,356,8,25,1687,2253,486,4,-32,2024,915715.0,576.0,392.0,203.0,712.0,635.66,915715.0,738354.0,15580000.0,12000000.0,21.0,120.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,244153.0,0.0,1.0
新北市新店區永平里,新北市,新店區,永平里,5873,93.25,28722.48,33.78,16.2,17.59,108.58,711,4390,772,23,364,1664,654,1593,496,333,9,26,1827,2530,466,2,-61,2184,1187113.0,674.0,426.0,200.0,847.0,1007.72,1187113.0,961621.0,15580000.0,12000000.0,23.0,120.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,210573.0,0.0,0.0
新北市新店區江陵里,新北市,新店區,江陵里,5543,88.09,33464.75,40.36,11.52,28.84,250.33,455,3949,1139,101,664,1973,691,1091,279,274,5,10,1752,2693,294,-5,-23,2344,2333265.0,1124.0,580.0,257.0,1322.0,1784.75,2450834.0,1631778.0,15580000.0,12000000.0,13.0,147.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,159266.0,3.0,0.0
新北市新店區玫瑰里,新北市,新店區,玫瑰里,6110,91.54,26825.19,34.43,12.63,21.8,172.65,574,4545,991,19,317,1674,796,1851,581,275,8,15,1937,2561,653,-14,-44,2351,1030886.0,565.0,393.0,190.0,723.0,737.59,1030918.0,867175.0,15580000.0,12000000.0,23.0,94.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184914.0,1.0,0.0
新北市新店區百和里,新北市,新店區,百和里,3273,92.64,33314.33,45.79,13.59,32.2,237.05,305,2245,723,35,270,976,405,788,252,229,6,7,995,1480,260,-1,-63,1389,880584.0,788.0,476.0,209.0,1061.0,968.61,930925.0,660298.0,15580000.0,12000000.0,12.0,147.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,117408.0,2.0,1.0
新北市新店區百忍里,新北市,新店區,百忍里,3922,86.23,46402.67,52.67,15.57,37.1,238.25,400,2569,953,40,329,1184,472,892,313,275,7,10,1143,1778,317,-12,-74,1639,925856.0,739.0,467.0,243.0,964.0,815.12,925856.0,687109.0,15580000.0,12000000.0,12.0,147.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,84209.0,1.0,0.0
新北市新店區百福里,新北市,新店區,百福里,3825,85.41,72371.91,49.36,15.85,33.5,211.33,406,2561,858,51,460,1276,467,760,219,175,6,5,1090,1831,254,10,17,1680,1254679.0,951.0,552.0,247.0,1175.0,1271.33,1256124.0,917293.0,15580000.0,12000000.0,14.0,147.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,101455.0,1.0,0.0
新北市新店區直潭里,新北市,新店區,直潭里,1314,110.58,466.94,40.23,9.07,31.16,343.53,85,937,292,6,79,342,122,343,165,158,3,11,436,577,120,-9,-7,481,269024.0,745.0,389.0,196.0,790.0,1269.67,281277.0,173497.0,15580000.0,12000000.0,21.0,117.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2964558.0,0.0,1.0
新北市新店區福德里,新北市,新店區,福德里,3945,86.17,49205.48,42.16,10.99,31.17,283.61,305,2775,865,15,315,1161,472,1011,355,278,15,18,1254,1798,298,-21,-46,1644,960269.0,763.0,449.0,215.0,905.0,1627.1,971247.0,706121.0,15580000.0,12000000.0,12.0,147.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,82795.0,2.0,0.0
新北市新店區福民里,新北市,新店區,福民里,4297,88.46,12203.26,48.79,12.36,36.43,294.68,357,2888,1052,51,471,1567,553,892,226,166,6,8,1313,1981,354,-9,2,1899,1280784.0,895.0,551.0,242.0,1097.0,1324.68,1290710.0,918543.0,15580000.0,12000000.0,14.0,147.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,285053.0,1.0,1.0
新北市新店區粗坑里,新北市,新店區,粗坑里,3185,91.41,400.12,40.68,11.93,28.75,241.11,270,2264,651,58,334,994,368,741,227,177,6,10,997,1434,311,-17,27,1359,789002.0,799.0,438.0,197.0,1021.0,1064.99,798374.0,567803.0,15580000.0,12000000.0,22.0,107.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6414357.0,0.0,0.0
新北市新店區美城里,新北市,新店區,美城里,2792,92.68,5872.73,37.33,11.71,25.63,218.91,238,2033,521,18,166,793,341,811,248,162,3,12,874,1237,275,10,-4,1100,444668.0,548.0,354.0,178.0,668.0,686.5,471165.0,358909.0,15580000.0,12000000.0,19.0,117.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,193755.0,0.0,0.0
新北市新店區美潭里,新北市,新店區,美潭里,5390,96.29,3648.93,37.46,12.68,24.79,195.57,497,3921,972,39,324,1540,682,1433,524,327,8,16,1673,2408,468,-13,-12,2188,1184451.0,696.0,430.0,201.0,866.0,854.12,1185666.0,920028.0,15580000.0,12000000.0,20.0,131.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1457920.0,0.0,1.0
新北市新店區華城里,新北市,新店區,華城里,2838,87.95,483.41,34.5,10.57,23.93,226.46,223,2110,505,83,408,1140,320,516,100,47,0,1,837,1527,150,-1,3,1306,1897611.0,1743.0,853.0,321.0,2015.0,2790.43,2181498.0,1159520.0,15580000.0,12000000.0,22.0,103.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5160117.0,0.0,1.0
新北市新店區達觀里,新北市,新店區,達觀里,4102,84.94,8701.65,32.11,11.53,20.58,178.49,358,3105,639,43,330,1455,572,1034,187,107,5,11,1270,1758,538,-11,34,2049,1037976.0,723.0,451.0,208.0,941.0,843.64,1067517.0,835271.0,15580000.0,12000000.0,22.0,98.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,384313.0,1.0,0.0
新北市新店區長春里,新北市,新店區,長春里,2589,85.46,11061.27,38.52,11.82,26.7,225.79,221,1869,499,44,336,1037,379,437,74,61,0,0,745,1321,190,7,-22,1139,1179865.0,1237.0,646.0,249.0,1454.0,4288.27,1226193.0,885337.0,15580000.0,12000000.0,18.0,131.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,708350.0,0.0,0.0
新北市新店區雙坑里,新北市,新店區,雙坑里,822,125.82,50.08,50.55,12.64,37.91,300.0,69,546,207,0,18,125,51,248,163,126,1,21,258,354,70,-8,-8,314,67218.0,403.0,306.0,131.0,500.0,399.14,67218.0,52880.0,15580000.0,12000000.0,22.0,111.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,10271070.0,0.0,1.0
新北市新店區雙城里,新北市,新店區,雙城里,5882,102.2,1139.27,39.55,13.9,25.65,184.47,586,4215,1081,21,255,1261,643,1838,786,448,12,32,1823,2507,568,-6,-75,2216,841585.0,552.0,394.0,177.0,725.0,585.62,841585.0,692537.0,15580000.0,12000000.0,24.0,94.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6378215.0,1.0,2.0
新北市新店區青潭里,新北市,新店區,青潭里,5546,93.78,4322.41,34.64,13.43,21.22,158.05,553,4119,874,32,301,1536,680,1525,557,328,10,24,1729,2369,568,7,12,2279,1136909.0,652.0,447.0,216.0,845.0,669.21,1136909.0,930231.0,15580000.0,12000000.0,20.0,117.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1574919.0,0.0,0.0
新北市新店區頂城里,新北市,新店區,頂城里,1742,110.9,2989.2,41.86,10.83,31.03,286.47,133,1228,381,4,60,336,162,597,270,163,3,14,582,656,228,-10,-21,722,220253.0,575.0,366.0,192.0,669.0,655.11,220253.0,165971.0,15580000.0,12000000.0,18.0,133.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,894925.0,1.0,1.0
新北市新店區香坡里,新北市,新店區,香坡里,11395,95.45,11169.38,31.04,12.47,18.57,148.99,1084,8696,1615,101,879,3463,1559,3107,763,414,8,17,3230,5346,1192,20,119,5040,3110258.0,856.0,496.0,223.0,1045.0,1335.67,3111853.0,2460028.0,15580000.0,12000000.0,26.0,89.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1469142.0,0.0,0.0
新北市新店區龜山里,新北市,新店區,龜山里,1793,101.46,223.75,42.19,8.64,33.54,388.07,109,1261,423,7,75,401,166,527,271,202,18,17,571,739,220,-18,39,737,252486.0,580.0,343.0,143.0,704.0,888.73,262432.0,194015.0,15580000.0,12000000.0,22.0,98.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7699162.0,0.0,2.0
新北市新莊區中信里,新北市,新莊區,中信里,9246,94.2,86558.45,37.16,24.22,12.94,53.4,1633,6741,872,27,419,2345,975,2213,1118,486,8,22,2626,3914,624,38,-77,3206,1839790.0,680.0,449.0,211.0,875.0,749.55,1850454.0,1506062.0,14132500.0,11000000.0,19.0,98.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,115440.0,0.0,0.0
新北市新莊區中全里,新北市,新莊區,中全里,3669,102.26,74009.08,35.09,15.83,19.26,121.63,430,2716,523,7,132,799,351,1086,489,339,14,22,1151,1574,308,-2,-37,1329,529485.0,514.0,364.0,190.0,665.0,527.94,529485.0,426808.0,14132500.0,11000000.0,19.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,46667.0,1.0,0.0
新北市新莊區中原里,新北市,新莊區,中原里,13264,92.62,17270.27,30.6,19.37,11.23,58.01,1967,10156,1141,69,972,3823,1406,3061,1311,608,11,36,3973,5831,929,64,841,5456,3957956.0,897.0,512.0,228.0,1109.0,1201.74,4101687.0,2926296.0,14132500.0,11000000.0,20.0,103.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,763578.0,0.0,1.0
新北市新莊區中和里,新北市,新莊區,中和里,4677,96.02,50150.66,40.92,15.31,25.61,167.32,508,3319,850,19,230,1148,437,1196,571,518,10,40,1488,2000,374,13,-83,1691,892661.0,657.0,393.0,187.0,777.0,1057.34,915688.0,649921.0,14132500.0,11000000.0,19.0,98.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,93795.0,3.0,0.0
新北市新莊區中宏里,新北市,新莊區,中宏里,3762,97.17,76811.56,32.09,14.78,17.31,117.1,421,2848,493,10,207,972,363,937,518,293,5,36,1233,1649,265,19,-51,1385,730629.0,617.0,416.0,203.0,794.0,679.55,730636.0,585366.0,14132500.0,11000000.0,19.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,35095.0,0.0,0.0
新北市新莊區中平里,新北市,新莊區,中平里,9847,85.62,76682.86,33.34,24.14,9.19,38.08,1783,7385,679,37,655,2835,1236,2310,681,298,1,11,2855,4153,672,20,263,3683,2409059.0,811.0,520.0,240.0,1064.0,958.11,2494560.0,1897694.0,14132500.0,11000000.0,19.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,129182.0,0.0,1.0
新北市新莊區中泰里,新北市,新莊區,中泰里,4623,97.14,67414.26,43.13,17.8,25.33,142.26,575,3230,818,14,165,1008,416,1345,559,493,9,39,1384,1966,374,7,-121,1777,693616.0,546.0,375.0,187.0,693.0,586.49,693616.0,550814.0,14132500.0,11000000.0,19.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,71523.0,2.0,0.0
新北市新莊區中港里,新北市,新莊區,中港里,6751,94.33,68822.44,39.11,21.7,17.41,80.25,1053,4853,845,20,374,1750,716,1607,789,420,4,18,2026,2869,460,6,-57,2249,1338381.0,663.0,431.0,199.0,791.0,810.5,1338996.0,951707.0,14132500.0,11000000.0,19.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,89587.0,1.0,0.0
新北市新莊區中美里,新北市,新莊區,中美里,6308,92.49,42752.19,44.25,21.34,22.91,107.4,933,4373,1002,22,365,1495,643,1648,655,506,8,33,1932,2596,490,-2,61,2362,1181230.0,663.0,428.0,202.0,836.0,765.4,1181428.0,892900.0,14132500.0,11000000.0,22.0,98.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,144875.0,3.0,1.0
新北市新莊區中華里,新北市,新莊區,中華里,3030,98.82,52886.04,32.43,15.91,16.52,103.85,364,2288,378,16,200,792,343,787,309,213,1,5,931,1372,207,0,-27,1237,729132.0,787.0,500.0,225.0,1009.0,892.3,738718.0,552501.0,14132500.0,11000000.0,22.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,65177.0,2.0,0.0
新北市新莊區中誠里,新北市,新莊區,中誠里,2252,98.07,60461.25,40.93,16.58,24.34,146.79,265,1598,389,6,84,506,231,568,335,232,4,21,681,950,185,4,-47,885,387332.0,625.0,409.0,191.0,751.0,733.22,718598.0,301022.0,14132500.0,11000000.0,19.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,42553.0,1.0,0.0
新北市新莊區中隆里,新北市,新莊區,中隆里,5393,92.2,22616.24,36.05,22.48,13.57,60.38,891,3964,538,22,335,1418,584,1298,506,310,8,21,1553,2328,384,14,121,2073,1264925.0,786.0,459.0,216.0,985.0,1007.38,1318204.0,895079.0,14132500.0,11000000.0,20.0,98.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,182309.0,1.0,0.0
新北市新莊區丹鳳里,新北市,新莊區,丹鳳里,9389,95.12,3906.8,34.13,20.16,13.97,69.31,1411,7000,978,30,408,2237,988,2727,979,577,7,25,2726,3913,891,23,-15,3611,1707692.0,628.0,433.0,204.0,816.0,693.1,1707918.0,1394032.0,14132500.0,11000000.0,19.0,106.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2470205.0,0.0,0.0
新北市新莊區仁愛里,新北市,新莊區,仁愛里,2722,93.87,31013.58,39.16,13.91,25.26,181.62,272,1956,494,5,89,556,263,737,401,359,6,34,878,1124,256,-8,-48,1055,359416.0,500.0,357.0,178.0,618.0,541.38,359416.0,302520.0,14132500.0,11000000.0,20.0,95.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,57436.0,1.0,0.0
新北市新莊區仁義里,新北市,新莊區,仁義里,3775,101.01,64612.75,37.07,14.23,22.84,160.46,392,2754,629,9,123,806,344,1053,618,405,2,23,1209,1568,347,2,-33,1428,532819.0,520.0,335.0,172.0,651.0,606.98,587843.0,438802.0,14132500.0,11000000.0,20.0,95.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,54541.0,1.0,0.0
新北市新莊區信義里,新北市,新莊區,信義里,5629,91.4,59310.07,38.0,17.46,20.54,117.7,712,4079,838,13,210,1310,620,1582,697,452,1,32,1683,2424,466,14,-143,2100,963618.0,602.0,386.0,195.0,777.0,666.96,963618.0,747864.0,14132500.0,11000000.0,20.0,95.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,115861.0,1.0,1.0
新北市新莊區光和里,新北市,新莊區,光和里,2947,93.12,80435.61,33.95,19.55,14.41,73.72,430,2200,317,6,96,663,256,796,470,212,6,12,912,1213,248,0,-57,980,374254.0,493.0,356.0,191.0,613.0,538.07,374254.0,299256.0,14132500.0,11000000.0,21.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,38649.0,1.0,0.0
新北市新莊區光明里,新北市,新莊區,光明里,5242,94.58,34490.02,37.37,23.72,13.65,57.57,905,3816,521,1,170,1196,467,1443,716,327,2,15,1555,2162,374,25,21,1728,836426.0,580.0,389.0,207.0,730.0,615.89,836426.0,665009.0,14132500.0,11000000.0,21.0,91.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,142755.0,1.0,1.0
新北市新莊區光榮里,新北市,新莊區,光榮里,4762,96.21,57956.55,35.4,21.38,14.02,65.56,752,3517,493,10,163,1079,429,1347,641,316,4,21,1442,1930,367,16,-37,1567,706509.0,566.0,382.0,196.0,736.0,640.39,707002.0,572441.0,14132500.0,11000000.0,22.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,61544.0,1.0,0.0
新北市新莊區光正里,新北市,新莊區,光正里,4853,96.08,76919.42,37.56,24.52,13.04,53.18,865,3528,460,15,166,1120,457,1320,629,271,1,9,1436,1999,328,13,-55,1623,782280.0,579.0,385.0,194.0,699.0,694.96,782280.0,604950.0,14132500.0,11000000.0,21.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,65664.0,1.0,0.0
新北市新莊區光華里,新北市,新莊區,光華里,7717,97.62,49050.39,35.72,22.37,13.35,59.67,1272,5686,759,14,280,1672,699,2133,1150,462,4,31,2222,3216,634,13,-137,2711,1170203.0,564.0,388.0,194.0,713.0,623.25,1178306.0,927725.0,14132500.0,11000000.0,22.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,97216.0,0.0,0.0
