,縣市名稱,鄉鎮市區代碼,鄉鎮市區名稱,村里代碼,村里名稱,人口數,性比例,人口密度,扶養比,扶幼比,扶老比,老化指數,0-14歲人口數,15-64歲人口數,65歲以上人口數,15歲以上博士人口數,15歲以上碩士人口數,15歲以上大學院校人口數,15歲以上專科人口數,15歲以上高中職人口數,15歲以上國中初職人口數,15歲以上小學人口數,15歲以上自修人口數,15歲以上不識字人口數,15歲以上未婚人口數,15歲以上有偶(不同性別)人口數,15歲以上有偶(相同性別)人口數,15歲以上離婚(不同性別)人口數,15歲以上離婚(相同性別)人口數,自然增加人數,社會增加人數,總戶數,綜合所得總額,綜合所得平均數,綜合所得中位數,綜合所得第一分位數,綜合所得第三分位數,各類所得金額合計(108年起),各類所得金額薪資所得(108年起),110green,fire,police,primary,secondary,gym,area,名稱,multiHospital,1
新北市新店區香坡里,新北市,65000060,新店區,65000060-060,香坡里,11522,95.89,7843.78,31.57,11.94,19.63,164.34,1046,8757,1719,109,881,3542,1585,3144,774,406,8,15,3395,5371,12,1226,0,5,48,5156.0,-,-,-,-,-,-,-,1.0,0.0,0.0,1.0,0.0,0.0,1469142.0,0.0,0.0,0.0
新北市新店區龜山里,新北市,65000060,新店區,65000060-027,龜山里,1722,102.35,223.69,45.07,8.17,36.9,451.55,97,1187,438,6,64,400,158,514,259,189,17,16,562,703,4,216,0,-4,-11,723.0,-,-,-,-,-,-,-,1.0,0.0,1.0,0.0,0.0,0.0,7699162.0,0.0,0.0,2.0
新北市新莊區中信里,新北市,65000050,新莊區,65000050-054,中信里,9195,94.6,79663.5,38.79,24.32,14.48,59.53,1611,6625,959,24,420,2379,950,2233,1061,470,6,20,2710,3895,1,636,0,-4,-9,3212.0,-,-,-,-,-,-,-,1.0,0.0,1.0,1.0,1.0,0.0,115440.0,0.0,0.0,0.0
新北市新莊區中全里,新北市,65000050,新莊區,65000050-058,中全里,3642,102.45,78054.01,37.38,16.33,21.05,128.87,433,2651,558,10,138,804,347,1070,465,331,15,21,1152,1550,1,320,0,-3,-6,1325.0,-,-,-,-,-,-,-,0.0,0.0,1.0,1.0,1.0,0.0,46667.0,1.0,0.0,0.0
新北市新莊區中原里,新北市,65000050,新莊區,65000050-053,中原里,13900,91.38,18206.49,32.15,20.5,11.66,56.86,2156,10518,1226,76,1057,4125,1435,3127,1239,614,9,33,4198,6095,9,974,0,28,174,5786.0,-,-,-,-,-,-,-,1.0,1.0,1.0,1.0,1.0,1.0,763578.0,0.0,0.0,1.0
新北市新莊區中和里,新北市,65000050,新莊區,65000050-014,中和里,4656,95.79,49647.58,42.52,15.03,27.49,182.89,491,3267,898,16,229,1172,434,1182,565,509,10,34,1522,1974,0,381,0,-2,8,1703.0,-,-,-,-,-,-,-,1.0,1.0,1.0,1.0,1.0,1.0,93795.0,1.0,3.0,0.0
新北市新莊區中宏里,新北市,65000050,新莊區,65000050-057,中宏里,3747,96.38,106782.56,33.01,14.24,18.78,131.92,401,2817,529,10,203,1003,360,916,506,297,5,34,1255,1642,1,274,0,-1,19,1393.0,-,-,-,-,-,-,-,0.0,0.0,1.0,1.0,1.0,0.0,35095.0,0.0,0.0,0.0
新北市新莊區中平里,新北市,65000050,新莊區,65000050-075,中平里,9940,86.11,76957.62,33.76,24.33,9.43,38.77,1808,7431,701,38,687,2938,1231,2261,643,292,0,10,2976,4199,7,684,0,-2,2,3725.0,-,-,-,-,-,-,-,0.0,0.0,1.0,1.0,1.0,0.0,129182.0,0.0,0.0,1.0
新北市新莊區中泰里,新北市,65000050,新莊區,65000050-017,中泰里,4568,97.32,63877.39,43.69,17.43,26.27,150.72,554,3179,835,12,169,1038,417,1293,547,482,9,38,1407,1912,4,383,1,0,-13,1775.0,-,-,-,-,-,-,-,0.0,1.0,1.0,1.0,1.0,0.0,71523.0,1.0,2.0,0.0
新北市新莊區中港里,新北市,65000050,新莊區,65000050-023,中港里,6612,92.94,73816.06,40.56,21.49,19.07,88.72,1011,4704,897,21,374,1718,704,1586,756,396,5,17,2048,2801,2,471,0,-3,-26,2250.0,-,-,-,-,-,-,-,0.0,0.0,1.0,1.0,1.0,0.0,89587.0,1.0,0.0,0.0
新北市新莊區中美里,新北市,65000050,新莊區,65000050-011,中美里,6395,92.68,44147.9,44.81,21.06,23.75,112.8,930,4416,1049,24,395,1584,659,1636,617,506,7,30,2023,2637,3,487,1,3,30,2463.0,-,-,-,-,-,-,-,0.0,1.0,1.0,1.0,1.0,1.0,144875.0,1.0,3.0,1.0
新北市新莊區中華里,新北市,65000050,新莊區,65000050-051,中華里,2949,99.26,45252.97,32.78,14.95,17.83,119.28,332,2221,396,18,200,797,333,765,287,206,1,5,943,1340,2,203,0,-2,-26,1223.0,-,-,-,-,-,-,-,0.0,1.0,1.0,1.0,0.0,0.0,65177.0,1.0,2.0,0.0
新北市新莊區中誠里,新北市,65000050,新莊區,65000050-020,中誠里,2194,98.01,51566.5,43.21,15.73,27.48,174.69,241,1532,421,6,79,505,227,564,318,228,3,20,696,949,0,172,0,3,-6,880.0,-,-,-,-,-,-,-,0.0,0.0,1.0,1.0,0.0,0.0,42553.0,1.0,0.0,0.0
新北市新莊區中隆里,新北市,65000050,新莊區,65000050-052,中隆里,5500,92.58,30173.03,36.85,22.39,14.46,64.56,900,4019,581,22,367,1498,582,1307,481,305,6,21,1650,2348,4,399,2,1,81,2140.0,-,-,-,-,-,-,-,1.0,1.0,1.0,1.0,0.0,0.0,182309.0,1.0,0.0,0.0
新北市新莊區丹鳳里,新北市,65000050,新莊區,65000050-043,丹鳳里,9376,93.84,3796.24,35.84,20.24,15.6,77.09,1397,6902,1077,29,424,2277,974,2707,946,574,7,22,2806,3881,6,907,1,14,-28,3610.0,-,-,-,-,-,-,-,1.0,1.0,1.0,1.0,1.0,0.0,2470205.0,0.0,0.0,0.0
新北市新莊區仁愛里,新北市,65000050,新莊區,65000050-028,仁愛里,2697,94.45,46963.15,42.02,14.01,28.01,200.0,266,1899,532,6,87,561,271,726,389,353,6,31,883,1122,1,262,0,-3,-20,1059.0,-,-,-,-,-,-,-,1.0,0.0,1.0,1.0,0.0,0.0,57436.0,1.0,0.0,0.0
新北市新莊區仁義里,新北市,65000050,新莊區,65000050-061,仁義里,3764,100.21,69022.43,38.03,14.63,23.4,159.9,399,2727,638,10,131,833,344,1029,610,379,2,22,1231,1551,2,354,0,0,-12,1431.0,-,-,-,-,-,-,-,0.0,0.0,1.0,1.0,0.0,0.0,54541.0,1.0,0.0,0.0
新北市新莊區信義里,新北市,65000050,新莊區,65000050-030,信義里,5507,91.48,47538.07,39.63,17.37,22.26,128.18,685,3944,878,13,215,1320,598,1532,677,435,1,27,1709,2351,1,463,1,7,-13,2097.0,-,-,-,-,-,-,-,1.0,0.0,1.0,1.0,1.0,0.0,115861.0,1.0,0.0,1.0
新北市新莊區光和里,新北市,65000050,新莊區,65000050-084,光和里,2896,93.97,74942.42,36.09,19.69,16.4,83.29,419,2128,349,6,99,673,247,781,440,210,5,9,902,1199,1,252,1,-2,7,976.0,-,-,-,-,-,-,-,0.0,1.0,1.0,1.0,0.0,0.0,38649.0,1.0,0.0,0.0
新北市新莊區光明里,新北市,65000050,新莊區,65000050-044,光明里,5236,95.74,36683.88,38.3,23.16,15.13,65.34,877,3786,573,2,169,1251,468,1417,696,327,2,18,1617,2142,2,398,0,3,25,1743.0,-,-,-,-,-,-,-,1.0,1.0,1.0,1.0,0.0,0.0,142755.0,1.0,0.0,1.0
新北市新莊區光榮里,新北市,65000050,新莊區,65000050-041,光榮里,4726,95.69,76801.82,35.88,20.67,15.21,73.57,719,3478,529,10,165,1121,426,1309,630,313,3,20,1490,1935,4,363,0,-1,7,1576.0,-,-,-,-,-,-,-,0.0,1.0,1.0,1.0,0.0,0.0,61544.0,1.0,0.0,0.0
新北市新莊區光正里,新北市,65000050,新莊區,65000050-083,光正里,4789,96.75,72943.0,38.61,23.97,14.65,61.11,828,3455,506,15,175,1132,446,1292,613,263,1,10,1475,1970,2,338,0,6,-15,1620.0,-,-,-,-,-,-,-,0.0,1.0,1.0,1.0,0.0,0.0,65664.0,1.0,0.0,0.0
新北市新莊區光華里,新北市,65000050,新莊區,65000050-038,光華里,7653,97.29,78733.76,37.25,22.11,15.14,68.45,1233,5576,844,15,283,1715,700,2125,1081,449,5,28,2296,3172,4,652,0,4,6,2718.0,-,-,-,-,-,-,-,1.0,1.0,1.0,1.0,0.0,0.0,97216.0,0.0,0.0,0.0
新北市新莊區全安里,新北市,65000050,新莊區,65000050-004,全安里,4621,89.54,58208.52,42.32,16.66,25.65,153.97,541,3247,833,26,305,1133,556,1220,461,356,3,14,1470,2026,2,326,0,-3,10,1813.0,-,-,-,-,-,-,-,0.0,1.0,1.0,1.0,1.0,1.0,79399.0,1.0,3.0,1.0
新北市新莊區全泰里,新北市,65000050,新莊區,65000050-060,全泰里,5064,95.3,64853.23,48.55,18.72,29.83,159.4,638,3409,1017,26,358,1468,587,1175,455,328,4,18,1569,2334,7,281,0,-2,-13,1925.0,-,-,-,-,-,-,-,1.0,1.0,1.0,1.0,1.0,1.0,78096.0,1.0,3.0,0.0
新北市新莊區八德里,新北市,65000050,新莊區,65000050-012,八德里,3151,93.67,58253.68,35.64,14.16,21.48,151.67,329,2323,499,8,113,710,280,917,507,265,1,18,1073,1272,0,328,0,-2,-11,1204.0,-,-,-,-,-,-,-,0.0,1.0,1.0,1.0,1.0,0.0,54100.0,1.0,0.0,0.0
新北市新莊區化成里,新北市,65000050,新莊區,65000050-036,化成里,3981,98.85,7367.01,35.55,15.56,19.99,128.45,457,2937,587,19,278,1068,407,1013,424,290,5,13,1225,1837,2,284,0,8,3,1593.0,-,-,-,-,-,-,-,1.0,0.0,1.0,1.0,0.0,0.0,540461.0,1.0,3.0,0.0
新北市新莊區南港里,新北市,65000050,新莊區,65000050-027,南港里,5317,95.41,46218.3,31.51,13.9,17.61,126.69,562,4043,712,12,268,1352,498,1539,685,385,3,12,1780,2292,4,446,1,-3,-31,1971.0,-,-,-,-,-,-,-,1.0,1.0,1.0,1.0,1.0,0.0,115059.0,0.0,0.0,1.0
新北市新莊區合鳳里,新北市,65000050,新莊區,65000050-046,合鳳里,4688,99.57,64167.32,39.28,17.5,21.78,124.45,589,3366,733,8,151,1037,421,1326,738,391,2,9,1472,1945,0,435,2,-1,-44,1728.0,-,-,-,-,-,-,-,0.0,1.0,1.0,1.0,1.0,0.0,73071.0,0.0,0.0,0.0
新北市新莊區和平里,新北市,65000050,新莊區,65000050-033,和平里,4913,95.97,51040.44,37.93,17.15,20.77,121.11,611,3562,740,9,240,1245,569,1297,513,413,7,6,1567,2130,0,376,0,5,-1,1782.0,-,-,-,-,-,-,-,0.0,1.0,1.0,1.0,1.0,0.0,96272.0,1.0,0.0,1.0
新北市新莊區四維里,新北市,65000050,新莊區,65000050-055,四維里,4804,91.85,59052.75,37.34,16.21,21.13,130.34,567,3498,739,10,148,1054,423,1387,756,414,4,32,1521,1987,0,456,0,-3,-11,1871.0,-,-,-,-,-,-,-,1.0,1.0,1.0,1.0,1.0,0.0,81363.0,1.0,0.0,1.0
新北市新莊區國泰里,新北市,65000050,新莊區,65000050-003,國泰里,1400,100.57,6253.43,46.75,16.67,30.08,180.5,159,954,287,5,52,316,129,377,187,162,2,8,444,589,0,103,0,-4,-88,515.0,-,-,-,-,-,-,-,1.0,1.0,1.0,1.0,0.0,0.0,223911.0,1.0,3.0,1.0
新北市新莊區富國里,新北市,65000050,新莊區,65000050-024,富國里,2336,100.86,38380.02,40.05,15.83,24.22,153.03,264,1668,404,6,95,511,203,630,425,191,1,12,751,969,2,221,0,3,-10,918.0,-,-,-,-,-,-,-,0.0,1.0,1.0,1.0,1.0,0.0,60875.0,0.0,0.0,0.0
新北市新莊區富民里,新北市,65000050,新莊區,65000050-078,富民里,3930,94.46,62120.64,28.14,13.43,14.7,109.47,412,3067,451,10,189,1015,366,1129,549,238,5,11,1321,1680,1,327,0,4,10,1522.0,-,-,-,-,-,-,-,0.0,1.0,1.0,0.0,1.0,0.0,63273.0,0.0,0.0,0.0
新北市新莊區幸福里,新北市,65000050,新莊區,65000050-047,幸福里,4439,90.92,84877.34,41.64,16.08,25.56,158.93,504,3134,801,10,167,955,409,1211,694,452,8,28,1431,1864,1,374,0,1,-8,1673.0,-,-,-,-,-,-,-,0.0,0.0,1.0,1.0,1.0,0.0,52307.0,1.0,0.0,0.0
新北市新莊區建安里,新北市,65000050,新莊區,65000050-070,建安里,6859,93.37,19197.13,28.54,14.17,14.37,101.46,756,5336,767,33,365,1901,737,1887,775,381,4,17,2306,3020,11,502,1,4,-16,2553.0,-,-,-,-,-,-,-,1.0,1.0,1.0,1.0,1.0,0.0,357347.0,1.0,2.0,0.0
新北市新莊區建福里,新北市,65000050,新莊區,65000050-056,建福里,2482,99.52,64768.66,39.44,13.99,25.45,181.93,249,1780,453,7,118,582,223,693,422,180,0,8,779,1146,0,192,0,0,7,901.0,-,-,-,-,-,-,-,0.0,1.0,1.0,1.0,1.0,0.0,38326.0,1.0,0.0,0.0
新北市新莊區後德里,新北市,65000050,新莊區,65000050-069,後德里,3120,102.6,55910.97,32.65,14.41,18.24,126.55,339,2352,429,10,179,898,353,795,366,164,4,11,996,1462,2,197,0,6,6,1113.0,-,-,-,-,-,-,-,0.0,1.0,1.0,1.0,1.0,0.0,55812.0,1.0,0.0,0.0
新北市新莊區後港里,新北市,65000050,新莊區,65000050-009,後港里,7210,95.45,77526.88,28.8,12.65,16.15,127.68,708,5598,904,21,402,2033,721,1924,988,374,9,21,2581,3081,2,529,0,-1,-12,2600.0,-,-,-,-,-,-,-,0.0,1.0,1.0,1.0,1.0,0.0,93014.0,1.0,0.0,0.0
新北市新莊區忠孝里,新北市,65000050,新莊區,65000050-007,忠孝里,5362,91.91,31970.52,40.96,16.64,24.32,146.13,633,3804,925,36,384,1468,646,1307,495,374,3,13,1725,2312,11,390,1,2,-64,2296.0,-,-,-,-,-,-,-,1.0,1.0,1.0,1.0,1.0,1.0,167742.0,1.0,3.0,2.0
新北市新莊區思源里,新北市,65000050,新莊區,65000050-025,思源里,5509,95.08,17332.4,43.09,17.95,25.14,140.09,691,3850,968,14,281,1318,594,1460,617,491,3,34,1735,2349,3,407,0,3,1,2124.0,-,-,-,-,-,-,-,0.0,1.0,1.0,1.0,0.0,0.0,317891.0,1.0,3.0,0.0
新北市新莊區思賢里,新北市,65000050,新莊區,65000050-039,思賢里,4361,97.78,57353.66,39.73,17.37,22.36,128.78,542,3121,698,10,230,1152,439,1075,512,374,3,22,1365,1928,0,304,0,2,-5,1608.0,-,-,-,-,-,-,-,0.0,1.0,1.0,1.0,0.0,0.0,76049.0,1.0,2.0,0.0
新北市新莊區恆安里,新北市,65000050,新莊區,65000050-008,恆安里,4593,93.96,48035.39,43.94,18.61,25.32,136.03,594,3191,808,16,286,1315,473,1113,432,342,4,13,1481,1926,2,353,1,-3,-23,1683.0,-,-,-,-,-,-,-,1.0,1.0,1.0,1.0,1.0,0.0,95631.0,1.0,3.0,0.0
新北市新莊區成德里,新北市,65000050,新莊區,65000050-071,成德里,5273,94.94,44764.59,35.17,18.64,16.53,88.72,727,3901,645,7,196,1220,506,1499,771,320,3,14,1664,2251,4,410,0,-2,-19,1861.0,-,-,-,-,-,-,-,0.0,1.0,1.0,1.0,1.0,0.0,117812.0,1.0,0.0,0.0
新北市新莊區文德里,新北市,65000050,新莊區,65000050-019,文德里,1851,97.12,20190.89,43.49,16.9,26.59,157.34,218,1290,343,13,132,467,220,490,156,140,4,9,589,808,0,135,1,-5,4,741.0,-,-,-,-,-,-,-,0.0,1.0,1.0,1.0,1.0,0.0,91688.0,1.0,3.0,0.0
新北市新莊區文明里,新北市,65000050,新莊區,65000050-022,文明里,1770,95.8,5427.62,44.14,15.96,28.18,176.53,196,1228,346,9,117,472,197,472,160,132,2,12,554,767,1,143,0,-1,-24,664.0,-,-,-,-,-,-,-,1.0,1.0,1.0,1.0,1.0,0.0,326157.0,1.0,3.0,0.0
新北市新莊區文聖里,新北市,65000050,新莊區,65000050-065,文聖里,3493,88.61,41805.8,50.56,18.28,32.28,176.65,424,2320,749,34,246,970,376,840,376,209,5,9,1048,1555,1,255,2,-1,4,1410.0,-,-,-,-,-,-,-,0.0,1.0,1.0,1.0,1.0,1.0,83566.0,1.0,3.0,0.0
新北市新莊區文衡里,新北市,65000050,新莊區,65000050-010,文衡里,2208,96.62,35005.95,50.1,19.99,30.12,150.68,294,1471,443,12,164,579,271,520,186,167,2,10,676,987,0,128,0,-5,-11,864.0,-,-,-,-,-,-,-,0.0,1.0,1.0,0.0,1.0,1.0,63084.0,1.0,3.0,0.0
新北市新莊區昌信里,新北市,65000050,新莊區,65000050-073,昌信里,3994,94.07,96016.54,31.3,19.36,11.93,61.63,589,3042,363,15,263,1189,490,956,333,152,0,5,1268,1721,2,282,0,9,-1,1480.0,-,-,-,-,-,-,-,0.0,1.0,1.0,1.0,1.0,0.0,41603.0,0.0,0.0,0.0
新北市新莊區昌平里,新北市,65000050,新莊區,65000050-064,昌平里,9018,87.29,17596.54,35.79,24.47,11.32,46.28,1625,6641,752,63,888,2848,1003,1823,525,229,3,15,2429,4051,8,644,0,13,70,4163.0,-,-,-,-,-,-,-,1.0,1.0,1.0,1.0,1.0,0.0,512563.0,0.0,0.0,1.0
新北市新莊區昌明里,新北市,65000050,新莊區,65000050-063,昌明里,3691,96.54,95170.56,35.4,16.76,18.64,111.16,457,2726,508,15,193,970,365,976,463,233,3,12,1154,1675,0,254,0,0,2,1343.0,-,-,-,-,-,-,-,1.0,1.0,1.0,1.0,1.0,0.0,38789.0,1.0,0.0,0.0
新北市新莊區昌隆里,新北市,65000050,新莊區,65000050-074,昌隆里,4533,88.95,88057.03,28.34,14.98,13.36,89.22,529,3532,472,17,285,1338,597,1128,423,196,2,15,1546,1944,0,328,0,1,-10,1705.0,-,-,-,-,-,-,-,0.0,0.0,1.0,1.0,1.0,0.0,51486.0,1.0,0.0,1.0
新北市新莊區榮和里,新北市,65000050,新莊區,65000050-016,榮和里,5688,139.29,34731.42,35.98,10.93,25.05,229.32,457,4183,1048,27,285,1087,573,1854,983,388,8,18,1951,1780,0,1215,0,-6,-43,3371.0,-,-,-,-,-,-,-,0.0,1.0,1.0,1.0,1.0,1.0,163795.0,1.0,3.0,1.0
新北市新莊區民全里,新北市,65000050,新莊區,65000050-081,民全里,3887,98.22,38722.47,32.98,17.14,15.84,92.42,501,2923,463,15,176,1003,377,1064,534,198,2,15,1254,1687,1,291,1,3,-5,1381.0,-,-,-,-,-,-,-,0.0,1.0,1.0,1.0,1.0,0.0,100396.0,1.0,0.0,1.0
新北市新莊區民安里,新北市,65000050,新莊區,65000050-032,民安里,6211,94.28,73433.44,34.23,18.89,15.34,81.24,874,4627,710,12,259,1553,648,1657,755,416,3,16,1964,2657,1,451,1,3,-9,2161.0,-,-,-,-,-,-,-,1.0,1.0,1.0,1.0,0.0,0.0,84593.0,1.0,0.0,0.0
新北市新莊區民有里,新北市,65000050,新莊區,65000050-082,民有里,4139,90.56,104312.1,30.4,15.09,15.31,101.46,479,3174,486,10,187,1047,402,1243,499,257,3,8,1374,1750,3,377,0,-1,16,1585.0,-,-,-,-,-,-,-,0.0,0.0,1.0,1.0,0.0,0.0,39685.0,1.0,0.0,0.0
新北市新莊區民本里,新北市,65000050,新莊區,65000050-035,民本里,3080,100.13,86524.15,39.56,15.13,24.42,161.38,334,2207,539,4,88,625,260,839,610,298,4,18,962,1291,2,332,0,4,0,1163.0,-,-,-,-,-,-,-,0.0,1.0,1.0,1.0,0.0,0.0,35603.0,1.0,0.0,0.0
新北市新莊區泰豐里,新北市,65000050,新莊區,65000050-077,泰豐里,2576,93.1,13471.61,37.02,16.38,20.64,125.97,308,1880,388,8,133,595,286,695,319,215,0,14,780,1074,1,260,0,-2,-9,1055.0,-,-,-,-,-,-,-,1.0,1.0,1.0,1.0,1.0,0.0,191245.0,1.0,4.0,1.0
新北市新莊區海山里,新北市,65000050,新莊區,65000050-001,海山里,5548,94.39,44206.82,40.92,14.63,26.29,179.69,576,3937,1035,27,331,1408,603,1500,592,484,1,24,1846,2358,0,456,0,4,39,2185.0,-,-,-,-,-,-,-,0.0,1.0,1.0,1.0,0.0,0.0,125520.0,1.0,3.0,0.0
新北市新莊區營盤里,新北市,65000050,新莊區,65000050-040,營盤里,1737,105.32,1310.01,47.08,14.31,32.77,228.99,169,1181,387,23,129,477,161,411,202,157,1,6,554,811,0,111,0,-1,-38,719.0,-,-,-,-,-,-,-,1.0,1.0,1.0,1.0,1.0,0.0,1326149.0,1.0,3.0,2.0
新北市新莊區瓊林里,新北市,65000050,新莊區,65000050-018,瓊林里,5298,103.14,3299.47,41.7,18.21,23.48,128.93,681,3739,878,7,205,1180,494,1456,711,520,7,30,1658,2239,4,431,0,-4,-580,1883.0,-,-,-,-,-,-,-,1.0,1.0,1.0,1.0,0.0,0.0,1605955.0,1.0,3.0,1.0
新北市新莊區祥鳳里,新北市,65000050,新莊區,65000050-080,祥鳳里,2598,98.32,76795.74,37.53,20.01,17.52,87.57,378,1889,331,7,96,635,282,711,302,165,0,10,796,1102,0,199,0,4,10,937.0,-,-,-,-,-,-,-,1.0,0.0,1.0,1.0,0.0,0.0,33836.0,0.0,0.0,0.0
新北市新莊區福基里,新北市,65000050,新莊區,65000050-005,福基里,5504,97.42,6422.77,32.34,17.79,14.55,81.76,740,4159,605,54,560,1721,605,1165,394,251,3,11,1650,2592,2,349,1,6,-42,2486.0,-,-,-,-,-,-,-,1.0,1.0,1.0,1.0,1.0,0.0,857076.0,0.0,0.0,0.0
新北市新莊區福營里,新北市,65000050,新莊區,65000050-068,福營里,2413,99.42,3561.84,37.57,11.52,26.05,226.24,202,1754,457,10,140,633,275,659,261,213,5,14,798,1050,4,212,0,-4,-123,1050.0,-,-,-,-,-,-,-,1.0,1.0,1.0,1.0,1.0,0.0,677563.0,1.0,3.0,0.0
新北市新莊區福興里,新北市,65000050,新莊區,65000050-072,福興里,6208,101.23,17295.56,28.8,15.52,13.28,85.56,748,4820,640,9,307,1706,658,1779,651,333,3,10,2081,2726,1,427,0,8,24,2260.0,-,-,-,-,-,-,-,1.0,1.0,1.0,0.0,0.0,0.0,358989.0,0.0,0.0,1.0
新北市新莊區立人里,新北市,65000050,新莊區,65000050-026,立人里,1992,96.26,15415.93,48.44,19.6,28.84,147.15,263,1342,387,21,225,584,219,427,138,110,0,5,623,885,0,102,0,0,-20,759.0,-,-,-,-,-,-,-,1.0,1.0,1.0,1.0,1.0,1.0,129236.0,1.0,3.0,2.0
新北市新莊區立功里,新北市,65000050,新莊區,65000050-034,立功里,3743,95.15,61058.37,42.7,15.1,27.6,182.83,396,2623,724,6,113,892,346,1019,536,399,7,23,1188,1578,1,353,0,-6,16,1431.0,-,-,-,-,-,-,-,0.0,1.0,1.0,1.0,1.0,1.0,61311.0,1.0,2.0,0.0
新北市新莊區立基里,新北市,65000050,新莊區,65000050-062,立基里,6223,95.69,39321.62,37.16,16.42,20.74,126.31,745,4537,941,36,404,1843,748,1475,539,395,8,21,1958,2823,0,416,0,6,-37,2346.0,-,-,-,-,-,-,-,1.0,0.0,1.0,1.0,1.0,0.0,158282.0,0.0,0.0,1.0
新北市新莊區立廷里,新北市,65000050,新莊區,65000050-076,立廷里,13138,88.74,46184.62,38.46,27.03,11.42,42.26,2565,9489,1084,75,1102,3706,1551,2792,808,467,3,14,3484,5927,3,828,0,23,41,5111.0,-,-,-,-,-,-,-,1.0,0.0,1.0,1.0,1.0,0.0,284510.0,0.0,0.0,1.0
新北市新莊區立德里,新北市,65000050,新莊區,65000050-029,立德里,2600,93.31,9294.18,42.08,13.66,28.42,208.0,250,1830,520,15,193,770,299,630,268,158,3,7,856,1171,3,188,0,1,-18,1014.0,-,-,-,-,-,-,-,1.0,1.0,1.0,1.0,1.0,1.0,279787.0,1.0,3.0,1.0
新北市新莊區立志里,新北市,65000050,新莊區,65000050-037,立志里,3996,94.07,38974.34,44.73,17.2,27.53,160.0,475,2761,760,8,186,973,405,1069,459,383,5,24,1251,1716,2,317,1,0,-24,1542.0,-,-,-,-,-,-,-,0.0,1.0,1.0,1.0,1.0,1.0,102544.0,1.0,2.0,1.0
新北市新莊區立泰里,新北市,65000050,新莊區,65000050-059,立泰里,5161,91.36,28746.96,40.4,18.14,22.25,122.64,667,3676,818,17,276,1384,571,1314,545,345,6,20,1526,2333,2,380,0,6,3,1941.0,-,-,-,-,-,-,-,0.0,1.0,1.0,1.0,1.0,1.0,179559.0,1.0,2.0,1.0
新北市新莊區立言里,新北市,65000050,新莊區,65000050-031,立言里,5109,90.71,49063.67,43.83,17.71,26.13,147.54,629,3552,928,17,356,1424,599,1177,507,370,4,16,1602,2298,5,330,0,-2,6,1884.0,-,-,-,-,-,-,-,1.0,1.0,1.0,1.0,1.0,1.0,104146.0,1.0,2.0,0.0
新北市新莊區自信里,新北市,65000050,新莊區,65000050-049,自信里,2503,92.24,54748.68,38.44,14.99,23.45,156.46,271,1808,424,3,126,598,251,670,327,241,4,12,792,1076,0,214,0,1,-23,974.0,-,-,-,-,-,-,-,0.0,0.0,1.0,1.0,0.0,0.0,45725.0,1.0,0.0,0.0
新北市新莊區自強里,新北市,65000050,新莊區,65000050-042,自強里,2642,98.35,55175.01,43.9,14.32,29.58,206.46,263,1836,543,3,81,485,241,754,448,341,1,22,836,1012,0,326,1,-1,-25,1113.0,-,-,-,-,-,-,-,0.0,1.0,1.0,1.0,0.0,0.0,47891.0,1.0,2.0,0.0
新北市新莊區自立里,新北市,65000050,新莊區,65000050-045,自立里,5473,90.9,51275.57,37.69,15.72,21.96,139.68,625,3975,873,10,232,1217,525,1497,812,505,10,27,1747,2256,0,514,1,7,5,2212.0,-,-,-,-,-,-,-,1.0,1.0,1.0,1.0,0.0,0.0,106752.0,1.0,2.0,1.0
新北市新莊區興漢里,新北市,65000050,新莊區,65000050-013,興漢里,3378,95.15,25512.44,51.28,17.2,34.08,198.18,384,2233,761,15,211,908,401,938,279,228,1,12,1074,1458,4,240,1,-5,-25,1351.0,-,-,-,-,-,-,-,1.0,1.0,1.0,1.0,1.0,1.0,132426.0,1.0,4.0,1.0
新北市新莊區萬安里,新北市,65000050,新莊區,65000050-066,萬安里,3769,93.78,36366.97,39.96,16.93,23.02,135.96,456,2693,620,10,134,896,359,1025,570,298,1,16,1158,1621,1,340,0,0,-27,1466.0,-,-,-,-,-,-,-,0.0,1.0,1.0,0.0,1.0,0.0,103654.0,0.0,0.0,1.0
新北市新莊區裕民里,新北市,65000050,新莊區,65000050-021,裕民里,7252,97.82,40086.9,39.22,19.06,20.16,105.74,993,5209,1050,16,280,1706,667,1861,1069,607,8,24,2322,2905,3,642,0,-4,-31,2652.0,-,-,-,-,-,-,-,1.0,1.0,1.0,1.0,1.0,0.0,180935.0,0.0,0.0,2.0
新北市新莊區西盛里,新北市,65000050,新莊區,65000050-015,西盛里,13247,96.57,7836.77,35.44,22.11,13.32,60.24,2163,9781,1303,50,651,3452,1420,3434,1319,685,5,35,3696,5967,5,995,0,9,56,5108.0,-,-,-,-,-,-,-,1.0,1.0,1.0,1.0,1.0,0.0,1690622.0,1.0,2.0,0.0
新北市新莊區豐年里,新北市,65000050,新莊區,65000050-006,豐年里,3827,96.96,45525.38,39.47,16.8,22.67,134.92,461,2744,622,5,156,891,387,1056,547,303,3,13,1240,1614,3,300,0,3,15,1395.0,-,-,-,-,-,-,-,1.0,1.0,1.0,1.0,0.0,0.0,84076.0,1.0,3.0,0.0
