,縣市名稱,鄉鎮市區代碼,鄉鎮市區名稱,村里代碼,村里名稱,人口數,性比例,人口密度,扶養比,扶幼比,扶老比,老化指數,0-14歲人口數,15-64歲人口數,65歲以上人口數,15歲以上博士人口數,15歲以上碩士人口數,15歲以上大學院校人口數,15歲以上專科人口數,15歲以上高中職人口數,15歲以上國中初職人口數,15歲以上小學人口數,15歲以上自修人口數,15歲以上不識字人口數,15歲以上未婚人口數,15歲以上有偶人口數,15歲以上離婚人口數,自然增加人數,社會增加人數,總戶數,綜合所得總額,綜合所得平均數,綜合所得中位數,綜合所得第一分位數,綜合所得第三分位數,綜合所得標準差,各類所得金額合計,各類所得金額薪資所得,106green,m106300,m106300s,m106500,m106500s,fire,police,primary,secondary,gym,area,名稱,multiHospital,1
臺北市南港區西新里,臺北市,63000090,南港區,63000090-008,西新里,5049,97.0,10750.6,38.56,19.81,18.74,94.6,722,3644,683,22,295,1301,560,1187,389,535,11,27,2240,2261,304,20,-89,1849,1517079.0,900.0,623.0,372.0,1082.0,1064.35,1546095.0,1245905.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,469990.0,1.0,0.0,44.0
臺北市南港區重陽里,臺北市,63000090,南港區,63000090-020,重陽里,5760,91.24,14654.7,35.98,23.37,12.61,53.94,990,4236,534,87,751,1793,636,973,261,249,10,10,2450,2760,367,52,63,2396,3247166.0,1695.0,1046.0,510.0,2095.0,2218.92,3472584.0,2562532.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,385433.0,1.0,2.0,46.0
臺北市南港區鴻福里,臺北市,63000090,南港區,63000090-013,鴻福里,4729,91.23,40374.98,39.05,16.2,22.85,141.02,551,3401,777,33,399,1368,590,1034,325,391,5,33,1934,2291,257,16,-126,1739,1725060.0,1052.0,708.0,400.0,1293.0,1259.49,1699797.0,1320266.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,117189.0,1.0,0.0,25.0
臺北市士林區三玉里,臺北市,63000110,士林區,63000110-033,三玉里,6089,88.86,11420.61,41.11,17.89,23.22,129.79,772,4315,1002,89,640,2028,747,1180,318,292,1,22,2528,2981,299,17,-92,2176,3322013.0,1508.0,784.0,428.0,1519.0,3889.79,3310191.0,1960056.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,534439.0,1.0,0.0,78.0
臺北市士林區仁勇里,臺北市,63000110,士林區,63000110-001,仁勇里,4166,93.59,31790.36,45.77,20.22,25.54,126.3,578,2858,730,34,276,1089,507,996,302,363,8,13,1798,1885,261,11,-55,1542,1511222.0,1196.0,661.0,362.0,1220.0,7337.37,1529946.0,872024.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,122060.0,1.0,0.0,73.0
臺北市士林區公館里,臺北市,63000110,士林區,63000110-044,公館里,1432,108.14,801.2,40.94,12.8,28.15,220.0,130,1016,286,11,57,304,166,386,166,192,5,15,531,703,91,-6,-13,540,670618.0,1733.0,678.0,404.0,1283.0,5825.98,706875.0,339323.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1795524.0,0.0,0.0,1.0
臺北市士林區前港里,臺北市,63000110,士林區,63000110-010,前港里,4904,91.79,29498.28,39.04,20.33,18.71,92.05,717,3527,660,36,349,1314,564,1098,351,439,5,31,2150,2263,279,10,0,1770,1701555.0,1099.0,696.0,387.0,1302.0,1703.61,1711447.0,1266340.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,168489.0,1.0,0.0,43.0
臺北市士林區名山里,臺北市,63000110,士林區,63000110-026,名山里,7441,84.92,18973.58,41.63,17.59,24.04,136.69,924,5254,1263,106,743,2453,931,1462,384,403,10,25,3105,3567,385,1,-123,2688,3333392.0,1267.0,756.0,413.0,1537.0,1735.01,3359574.0,2242304.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,392454.0,1.0,2.0,67.0
臺北市士林區天和里,臺北市,63000110,士林區,63000110-039,天和里,8038,90.75,20302.44,42.62,20.62,22.0,106.71,1162,5636,1240,115,909,2806,969,1408,338,312,3,16,3483,3796,421,20,-66,2782,4370238.0,1565.0,801.0,403.0,1639.0,5344.89,4088945.0,2590439.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,405778.0,0.0,0.0,83.0
臺北市士林區天壽里,臺北市,63000110,士林區,63000110-038,天壽里,5355,85.42,25169.8,46.23,21.03,25.2,119.87,770,3662,923,81,607,1868,672,915,216,212,4,10,2227,2645,253,13,-9,1969,4993754.0,2635.0,907.0,459.0,1867.0,28190.0,4481641.0,2185888.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,211583.0,1.0,0.0,115.0
臺北市士林區天山里,臺北市,63000110,士林區,63000110-040,天山里,7270,87.71,41679.09,45.28,19.26,26.02,135.06,964,5004,1302,123,837,2597,894,1270,307,258,7,13,3088,3444,393,13,-100,2694,3308704.0,1305.0,775.0,365.0,1564.0,1829.86,3272895.0,2186249.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,165910.0,0.0,0.0,99.0
臺北市士林區天母里,臺北市,63000110,士林區,63000110-042,天母里,7090,88.87,3798.07,45.41,20.96,24.45,116.63,1022,4876,1192,94,829,2443,785,1264,324,298,7,24,3114,3322,307,5,-27,2592,5372633.0,2166.0,821.0,414.0,1710.0,14139.9,5828882.0,2585253.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1879641.0,0.0,0.0,110.0
臺北市士林區天玉里,臺北市,63000110,士林區,63000110-041,天玉里,9416,85.94,36836.22,47.79,23.29,24.5,105.19,1484,6371,1561,161,1042,3271,1080,1626,362,375,6,9,4090,4402,500,19,10,3521,5067483.0,1608.0,821.0,417.0,1696.0,3958.69,5374985.0,3069659.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,255706.0,0.0,0.0,164.0
臺北市士林區天祿里,臺北市,63000110,士林區,63000110-037,天祿里,5494,86.11,39016.28,46.16,20.51,25.65,125.03,771,3759,964,69,595,1805,682,1058,226,264,9,15,2332,2659,247,10,-32,1987,2398196.0,1262.0,771.0,415.0,1459.0,2168.94,2436936.0,1656626.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,140808.0,1.0,0.0,95.0
臺北市士林區天福里,臺北市,63000110,士林區,63000110-036,天福里,6664,87.45,32503.83,43.31,21.14,22.17,104.88,983,4650,1031,85,684,2163,809,1303,297,316,9,15,2890,3123,342,39,16,2349,2731926.0,1222.0,756.0,391.0,1444.0,2173.22,2781095.0,1965459.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,205406.0,1.0,0.0,58.0
臺北市士林區富光里,臺北市,63000110,士林區,63000110-016,富光里,6211,96.55,19487.94,40.05,18.42,21.62,117.38,817,4435,959,18,287,1325,710,1552,635,776,27,64,2704,2643,493,-5,-43,2171,1338674.0,776.0,581.0,368.0,960.0,695.26,1366466.0,1156827.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,283302.0,0.0,0.0,52.0
臺北市士林區富洲里,臺北市,63000110,士林區,63000110-024,富洲里,6111,111.09,1929.02,34.9,15.3,19.6,128.14,693,4530,888,17,220,1218,654,1467,768,992,13,69,2489,2861,405,29,-43,2420,1195737.0,747.0,560.0,343.0,935.0,651.39,1184012.0,968570.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,3308182.0,0.0,0.0,3.0
臺北市士林區岩山里,臺北市,63000110,士林區,63000110-025,岩山里,3534,90.51,7102.55,39.57,16.98,22.59,133.02,430,2532,572,43,363,1055,439,764,221,205,3,11,1502,1616,233,1,-60,1272,1666222.0,1406.0,693.0,375.0,1402.0,4784.47,1702938.0,1036509.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,491106.0,1.0,0.0,37.0
臺北市士林區平等里,臺北市,63000110,士林區,63000110-048,平等里,1549,102.48,241.19,38.18,11.95,26.23,219.4,134,1121,294,1,57,313,142,400,182,297,11,12,601,756,99,-1,-7,537,507037.0,1293.0,600.0,343.0,1002.0,8949.59,507187.0,341019.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,6417826.0,0.0,0.0,2.0
臺北市士林區後港里,臺北市,63000110,士林區,63000110-008,後港里,8611,98.14,14936.61,39.97,18.5,21.47,116.08,1138,6152,1321,67,628,2292,1011,2002,638,777,8,50,3741,3908,555,28,-99,3095,2994087.0,1060.0,680.0,387.0,1273.0,1524.09,2875350.0,2143384.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,583956.0,1.0,0.0,64.0
臺北市士林區德華里,臺北市,63000110,士林區,63000110-028,德華里,5837,86.78,20074.56,43.17,17.66,25.51,144.44,720,4077,1040,61,519,1775,695,1204,372,453,15,23,2433,2704,394,22,-30,2245,2149017.0,1093.0,687.0,375.0,1259.0,5195.42,2145818.0,1467019.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,294957.0,1.0,2.0,70.0
臺北市士林區德行里,臺北市,63000110,士林區,63000110-027,德行里,4583,86.53,23168.58,45.03,19.27,25.76,133.66,609,3160,814,59,412,1358,564,962,279,320,8,12,1953,2094,291,17,-14,1933,1867537.0,1169.0,689.0,360.0,1340.0,1921.34,1852960.0,1244237.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,196047.0,1.0,2.0,39.0
臺北市士林區忠誠里,臺北市,63000110,士林區,63000110-030,忠誠里,5820,91.51,39771.21,45.03,17.34,27.69,159.63,696,4013,1111,93,671,1953,755,1063,284,283,7,15,2380,2783,310,14,-73,2195,3371332.0,1605.0,736.0,396.0,1459.0,6631.17,3305420.0,2004439.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,146608.0,1.0,2.0,86.0
臺北市士林區承德里,臺北市,63000110,士林區,63000110-012,承德里,5823,88.57,45301.43,41.44,17.34,24.1,138.94,714,4117,992,57,537,1796,716,1198,344,434,4,23,2491,2686,351,25,-119,2367,2421746.0,1164.0,720.0,388.0,1435.0,1575.8,2414607.0,1693416.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,159911.0,0.0,0.0,49.0
臺北市士林區新安里,臺北市,63000110,士林區,63000110-045,新安里,1993,98.7,1002.16,46.22,12.18,34.04,279.52,166,1363,464,27,151,531,237,460,158,247,1,15,760,989,104,-4,-28,750,2691570.0,4072.0,597.0,354.0,1416.0,32678.28,3341634.0,550828.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1947198.0,0.0,0.0,12.0
臺北市士林區明勝里,臺北市,63000110,士林區,63000110-014,明勝里,5204,92.1,17818.99,43.05,17.4,25.65,147.39,633,3638,933,46,456,1472,687,1168,312,400,7,23,2186,2388,329,14,-36,1991,1698063.0,957.0,673.0,375.0,1199.0,977.39,1747812.0,1348803.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,285417.0,0.0,0.0,54.0
臺北市士林區東山里,臺北市,63000110,士林區,63000110-032,東山里,5372,93.87,3564.68,38.99,17.15,21.84,127.3,663,3865,844,58,495,1638,642,1145,325,384,10,12,2302,2472,323,7,-69,1814,2871717.0,1622.0,747.0,400.0,1463.0,6653.22,3314185.0,1624422.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1507420.0,1.0,0.0,29.0
臺北市士林區永倫里,臺北市,63000110,士林區,63000110-022,永倫里,7587,100.18,12059.63,38.96,16.83,22.12,131.45,919,5460,1208,32,405,1781,873,1835,693,987,11,51,3153,3539,481,22,-125,2763,1893460.0,816.0,590.0,355.0,1015.0,949.61,1894147.0,1560615.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,613255.0,0.0,0.0,109.0
臺北市士林區永福里,臺北市,63000110,士林區,63000110-043,永福里,1296,94.89,876.91,46.77,13.59,33.18,244.17,120,883,293,20,115,327,121,309,110,164,4,6,503,616,72,-5,6,460,1640747.0,3973.0,825.0,433.0,1784.0,15397.28,1569368.0,592462.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1377570.0,1.0,0.0,8.0
臺北市士林區溪山里,臺北市,63000110,士林區,63000110-049,溪山里,1540,105.88,151.38,43.26,15.16,28.09,185.28,163,1075,302,3,39,269,138,454,181,269,6,18,616,699,106,3,16,566,313189.0,860.0,550.0,347.0,895.0,1894.72,383387.0,248237.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,10225060.0,0.0,0.0,3.0
臺北市士林區百齡里,臺北市,63000110,士林區,63000110-011,百齡里,7577,95.33,50456.15,41.86,21.1,20.76,98.4,1127,5341,1109,45,548,1954,880,1674,630,668,13,38,3325,3461,439,58,-73,2550,2106050.0,882.0,647.0,396.0,1141.0,805.53,2167182.0,1758825.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,148430.0,0.0,0.0,64.0
臺北市士林區社園里,臺北市,63000110,士林區,63000110-021,社園里,7733,100.44,38045.99,39.48,19.77,19.72,99.73,1096,5544,1093,27,384,1740,812,1853,768,992,15,46,3360,3507,477,47,-95,2636,1774890.0,808.0,596.0,362.0,1040.0,727.87,1808461.0,1514426.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,203757.0,0.0,0.0,73.0
臺北市士林區社子里,臺北市,63000110,士林區,63000110-019,社子里,6860,95.94,18520.72,40.69,19.83,20.86,105.17,967,4876,1017,30,354,1519,732,1675,677,849,12,45,3005,3012,452,33,-43,2468,1792199.0,903.0,616.0,371.0,1078.0,1201.07,1771303.0,1439014.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,374422.0,1.0,0.0,67.0
臺北市士林區社新里,臺北市,63000110,士林區,63000110-020,社新里,9671,99.32,24217.22,40.53,19.76,20.76,105.07,1360,6882,1429,27,455,2108,1092,2410,968,1178,21,52,4116,4315,722,47,-64,3473,2215069.0,819.0,603.0,362.0,1046.0,763.28,2213045.0,1850266.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,412587.0,0.0,0.0,85.0
臺北市士林區福中里,臺北市,63000110,士林區,63000110-009,福中里,7355,92.89,27917.27,42.04,23.02,19.02,82.63,1192,5178,985,39,495,1866,890,1635,536,644,18,40,3254,3338,430,40,-90,2610,2370357.0,1031.0,680.0,395.0,1278.0,1375.39,2387275.0,1870842.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,254935.0,1.0,0.0,80.0
臺北市士林區福佳里,臺北市,63000110,士林區,63000110-007,福佳里,8194,92.35,16026.94,46.58,20.64,25.94,125.65,1154,5590,1450,88,772,2413,955,1639,501,629,5,38,3503,3882,419,32,-76,3009,3272614.0,1218.0,718.0,378.0,1389.0,2172.29,3171776.0,2172275.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,517438.0,1.0,0.0,41.0
臺北市士林區福安里,臺北市,63000110,士林區,63000110-023,福安里,5009,114.43,1898.43,33.18,13.83,19.36,140.0,520,3761,728,9,147,927,485,1229,719,914,5,54,2160,2200,347,12,-66,1841,909367.0,747.0,540.0,336.0,872.0,786.72,916459.0,751632.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,2614012.0,0.0,0.0,2.0
臺北市士林區福德里,臺北市,63000110,士林區,63000110-004,福德里,6120,110.38,21469.16,42.33,13.84,28.49,205.88,595,4300,1225,60,518,1647,726,1437,564,533,12,28,2650,2409,785,-22,29,2973,1727870.0,1123.0,745.0,387.0,1422.0,1292.58,1766861.0,1244158.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,292413.0,1.0,0.0,62.0
臺北市士林區福志里,臺北市,63000110,士林區,63000110-005,福志里,7894,89.94,22114.58,45.89,16.84,29.05,172.56,911,5411,1572,128,900,2669,933,1510,383,422,10,28,3157,3876,399,23,-47,3050,3737036.0,1297.0,751.0,396.0,1489.0,2334.92,3558172.0,2372312.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,357950.0,1.0,2.0,101.0
臺北市士林區福林里,臺北市,63000110,士林區,63000110-003,福林里,3163,93.81,1556.6,46.71,17.67,29.04,164.3,381,2156,626,46,284,929,367,673,192,267,4,20,1341,1450,170,-5,-8,1260,1731300.0,1679.0,731.0,387.0,1411.0,9029.74,2136047.0,889012.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2044840.0,1.0,2.0,47.0
臺北市士林區福華里,臺北市,63000110,士林區,63000110-013,福華里,6642,92.97,45173.53,39.22,17.06,22.15,129.85,814,4771,1057,25,331,1515,754,1763,688,686,18,48,2798,2805,617,18,-131,2581,1612699.0,857.0,611.0,382.0,1041.0,918.39,1626154.0,1353739.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,148670.0,0.0,0.0,26.0
臺北市士林區福順里,臺北市,63000110,士林區,63000110-015,福順里,5543,98.32,23763.18,41.29,18.02,23.27,129.14,707,3923,913,38,315,1275,657,1318,508,679,14,32,2363,2441,431,13,-42,2111,1435678.0,873.0,606.0,366.0,1045.0,940.03,1457503.0,1163726.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,211282.0,0.0,0.0,39.0
臺北市士林區義信里,臺北市,63000110,士林區,63000110-002,義信里,3421,93.71,15671.17,42.48,19.83,22.66,114.29,476,2401,544,29,269,911,415,764,236,301,4,16,1512,1502,217,15,9,1372,1250673.0,1169.0,711.0,391.0,1337.0,1538.12,1306772.0,869067.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,183357.0,1.0,0.0,38.0
臺北市士林區翠山里,臺北市,63000110,士林區,63000110-050,翠山里,2764,89.84,1759.21,46.24,12.28,33.97,276.72,232,1890,642,60,336,1040,350,493,152,93,1,7,1019,1393,161,-31,47,1193,1318919.0,1312.0,759.0,388.0,1486.0,2307.7,1306812.0,863842.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1626169.0,0.0,0.0,5.0
臺北市士林區聖山里,臺北市,63000110,士林區,63000110-029,聖山里,5352,89.65,48762.71,41.29,18.14,23.15,127.66,687,3788,877,87,608,1753,598,1047,282,267,7,16,2225,2512,320,-2,-25,1965,2488547.0,1347.0,791.0,429.0,1556.0,2483.44,2471860.0,1698662.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,109105.0,1.0,0.0,39.0
臺北市士林區臨溪里,臺北市,63000110,士林區,63000110-051,臨溪里,3067,94.73,1374.95,45.08,14.24,30.84,216.61,301,2114,652,47,297,1002,314,665,210,199,13,19,1212,1489,188,-4,24,1206,2508840.0,2244.0,861.0,445.0,1943.0,4859.63,2489885.0,1187901.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,2246717.0,1.0,0.0,31.0
臺北市士林區舊佳里,臺北市,63000110,士林區,63000110-006,舊佳里,6466,88.68,38129.27,44.43,16.06,28.37,176.63,719,4477,1270,87,612,1994,724,1370,396,507,9,48,2674,3062,368,7,13,2539,2621450.0,1148.0,681.0,364.0,1313.0,2208.64,2626769.0,1733435.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,168261.0,1.0,2.0,123.0
臺北市士林區芝山里,臺北市,63000110,士林區,63000110-031,芝山里,7943,91.58,7204.74,39.3,18.66,20.64,110.62,1064,5702,1177,104,791,2690,931,1572,390,377,9,15,3435,3790,405,44,-121,2777,5074854.0,1828.0,772.0,413.0,1514.0,17107.62,5018511.0,2504070.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1104479.0,1.0,0.0,48.0
臺北市士林區菁山里,臺北市,63000110,士林區,63000110-047,菁山里,1671,118.43,142.81,39.25,13.75,25.5,185.45,165,1200,306,8,56,362,172,429,179,275,4,21,630,839,98,12,-41,585,913160.0,2134.0,616.0,381.0,1101.0,22765.67,832741.0,477843.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,11723852.0,0.0,0.0,1.0
臺北市士林區葫東里,臺北市,63000110,士林區,63000110-018,葫東里,4320,94.86,21912.03,38.91,17.94,20.96,116.85,558,3110,652,13,249,1086,499,1059,367,454,7,28,1873,1916,291,-9,-26,1596,1149699.0,881.0,642.0,358.0,1072.0,1072.19,1162813.0,940171.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,192919.0,1.0,0.0,23.0
臺北市士林區葫蘆里,臺北市,63000110,士林區,63000110-017,葫蘆里,8109,92.93,25583.75,43.52,21.73,21.79,100.24,1228,5650,1231,47,429,1956,961,1916,647,873,5,47,3501,3644,512,27,-126,2851,2099690.0,873.0,645.0,373.0,1099.0,1065.98,2124856.0,1794457.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,303838.0,0.0,0.0,40.0
臺北市士林區蘭興里,臺北市,63000110,士林區,63000110-035,蘭興里,6767,88.39,25220.45,40.72,18.09,22.62,125.06,870,4809,1088,96,733,2230,818,1354,315,326,6,19,2886,3203,395,42,-136,2476,3257967.0,1380.0,795.0,396.0,1627.0,2459.27,3127620.0,2133200.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,270150.0,1.0,2.0,95.0
臺北市士林區蘭雅里,臺北市,63000110,士林區,63000110-034,蘭雅里,9113,88.6,42767.57,42.1,18.76,23.34,124.44,1203,6413,1497,109,922,3031,1039,1805,451,496,13,44,3882,4313,462,17,-60,3332,4209244.0,1318.0,765.0,397.0,1465.0,3194.5,4234369.0,3010753.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,211767.0,1.0,0.0,139.0
臺北市士林區陽明里,臺北市,63000110,士林區,63000110-046,陽明里,3111,91.68,1427.74,46.68,11.74,34.94,297.59,249,2121,741,48,286,925,340,675,232,323,9,24,1188,1496,211,0,-14,1392,1847252.0,1877.0,747.0,394.0,1472.0,5072.39,1895956.0,946554.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,2184542.0,0.0,0.0,79.0
臺北市大同區保安里,臺北市,63000060,大同區,63000060-026,保安里,4242,95.57,23246.77,44.63,16.54,28.09,169.9,485,2933,824,37,306,1117,490,1023,337,421,5,21,1779,1933,258,-6,-55,1680,1493766.0,1085.0,656.0,361.0,1212.0,2745.94,1564235.0,999995.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,179609.0,1.0,2.0,57.0
臺北市大同區光能里,臺北市,63000060,大同區,63000060-008,光能里,5399,93.65,43206.17,48.77,25.08,23.7,94.51,910,3629,860,38,349,1345,658,1229,409,427,10,24,2449,2393,317,13,-72,2009,1693303.0,1003.0,656.0,370.0,1205.0,1438.8,1691313.0,1230050.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,121788.0,1.0,3.0,65.0
臺北市大同區南芳里,臺北市,63000060,大同區,63000060-012,南芳里,4255,87.44,19589.43,48.05,22.89,25.16,109.88,658,2874,723,15,314,1083,490,980,331,357,12,15,1844,1908,290,27,-1,1668,1243258.0,951.0,626.0,357.0,1165.0,1104.94,1273706.0,940942.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,222441.0,1.0,3.0,44.0
臺北市大同區國慶里,臺北市,63000060,大同區,63000060-018,國慶里,4582,89.26,39947.34,38.68,17.68,21.0,118.84,584,3304,694,42,397,1315,562,1010,309,342,6,15,1961,2151,247,36,-20,1857,1730674.0,1098.0,689.0,386.0,1336.0,1494.9,1783340.0,1293010.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,117468.0,1.0,2.0,39.0
臺北市大同區國順里,臺北市,63000060,大同區,63000060-017,國順里,2929,110.72,22936.03,38.75,13.45,25.3,188.03,284,2111,534,5,122,586,298,833,355,415,9,22,1241,1177,291,14,-144,1125,618950.0,764.0,537.0,336.0,968.0,750.57,586296.0,462738.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,130130.0,1.0,3.0,33.0
臺北市大同區大有里,臺北市,63000060,大同區,63000060-009,大有里,5114,95.71,24546.89,43.85,18.68,25.18,134.79,664,3555,895,26,302,1428,524,1330,428,384,15,13,2210,2310,323,2,-59,1925,1716938.0,1005.0,635.0,357.0,1173.0,1334.98,1725080.0,1107939.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,238935.0,1.0,3.0,50.0
臺北市大同區延平里,臺北市,63000060,大同區,63000060-010,延平里,4350,93.51,47856.36,40.78,17.22,23.56,136.84,532,3090,728,31,288,1145,486,1089,400,345,16,18,1852,1880,391,-1,-20,1862,1278202.0,956.0,615.0,354.0,1134.0,1206.62,1321757.0,925671.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,92421.0,1.0,4.0,47.0
臺北市大同區建功里,臺北市,63000060,大同區,63000060-003,建功里,4895,90.62,39971.26,44.57,19.14,25.43,132.87,648,3386,861,31,357,1267,554,1211,386,417,8,16,2042,2256,349,31,0,2043,1515088.0,1005.0,644.0,350.0,1183.0,1837.0,1774874.0,1070373.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,122633.0,1.0,2.0,60.0
臺北市大同區建明里,臺北市,63000060,大同區,63000060-002,建明里,3517,93.88,23533.9,43.73,16.8,26.93,160.34,411,2447,659,30,284,1077,430,844,220,210,5,6,1466,1564,296,11,-51,1521,1392101.0,1137.0,641.0,336.0,1201.0,2761.88,1578809.0,790693.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,149725.0,1.0,3.0,42.0
臺北市大同區建泰里,臺北市,63000060,大同區,63000060-004,建泰里,4032,93.57,31346.21,49.0,25.09,23.91,95.29,679,2706,647,42,335,1129,492,869,251,222,4,9,1788,1810,233,29,34,1658,1514236.0,1122.0,743.0,406.0,1319.0,1566.02,1574410.0,1001926.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,124500.0,1.0,3.0,67.0
臺北市大同區揚雅里,臺北市,63000060,大同區,63000060-019,揚雅里,4460,115.77,66935.81,38.6,12.4,26.2,211.28,399,3218,843,22,212,976,520,1188,531,532,16,64,1885,1781,557,-1,80,2256,1090845.0,961.0,593.0,355.0,1067.0,1430.71,1129605.0,766029.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,66623.0,1.0,3.0,33.0
臺北市大同區斯文里,臺北市,63000060,大同區,63000060-020,斯文里,5569,98.4,50426.48,38.43,15.04,23.39,155.54,605,4023,941,41,339,1304,584,1456,604,541,19,76,2310,2396,515,12,-22,2330,1595325.0,944.0,609.0,348.0,1058.0,2362.88,1701278.0,1180916.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,102828.0,1.0,3.0,27.0
